Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
Bought staple, 42, 14040, 170, 24450, 14, 5, 0, 0
Bought staple, 50, 15480, 33, 30330, 15, 6, 0, 0
Bought special, 76, 18360, 52, 52020, 19, 6, 0, 1
Bought staple, 84, 19080, 225, 59500, 21, 7, 0, 1
Bought staple, 91, 19080, 15, 66150, 21, 8, 0, 1
Bought staple, 101, 19080, 90, 75650, 21, 9, 0, 1
Bought common, 126, 19080, 15, 99400, 23, 9, 1, 1
Bought staple, 136, 19080, 90, 108900, 23, 10, 1, 1
Bought staple, 145, 19080, 70, 117450, 23, 11, 1, 1
Bought staple, 152, 19080, 10, 124100, 24, 12, 1, 1
Bought common, 180, 19080, 195, 150700, 25, 12, 2, 1
Bought staple, 189, 19080, 200, 159250, 26, 13, 2, 1
Dupe staple, 197, 19080, 335, 166850, 26, 13, 2, 1
Bought special, 220, 19080, 45, 188700, 27, 13, 2, 2
Bought special, 247, 19080, 10, 214350, 28, 13, 2, 3
Dupe staple, 255, 19080, 295, 221950, 29, 13, 2, 3
Dupe staple, 262, 19080, 335, 228600, 29, 13, 2, 3
Bought staple, 270, 19080, 220, 236200, 29, 14, 2, 3
Bought staple, 277, 19080, 35, 242850, 30, 15, 2, 3
Bought common, 303, 19080, 30, 267550, 31, 15, 3, 3
Bought special, 330, 19080, 120, 293200, 32, 15, 3, 4
Bought staple, 338, 19080, 30, 300800, 33, 16, 3, 4
Bought common, 364, 19080, 25, 325500, 34, 16, 4, 4
Dupe staple, 373, 19080, 255, 334050, 34, 16, 4, 4
Bought special, 398, 19080, 30, 357800, 35, 16, 4, 5
Dupe staple, 406, 19080, 315, 365400, 36, 16, 4, 5
Bought special, 430, 19080, 120, 388200, 37, 16, 4, 6
Bought special, 457, 19080, 85, 413850, 38, 16, 4, 7
Dupe common, 483, 19080, 830, 438550, 39, 16, 4, 7
Dupe staple, 484, 19080, 325, 439500, 40, 16, 4, 7
Dupe staple, 490, 19080, 270, 445200, 40, 16, 4, 7
Bought common, 515, 19080, 45, 468950, 41, 16, 5, 7
Dupe staple, 524, 19080, 275, 477500, 41, 16, 5, 7
Dupe staple, 530, 19080, 370, 483200, 42, 16, 5, 7
Bought staple, 537, 19080, 35, 489850, 42, 17, 5, 7
Dupe staple, 546, 19080, 265, 498400, 42, 17, 5, 7
Dupe staple, 551, 19080, 265, 503150, 43, 17, 5, 7
Bought common, 576, 19080, 40, 526900, 44, 17, 6, 7
Bought common, 602, 19080, 35, 551600, 45, 17, 7, 7
Dupe staple, 610, 19080, 320, 559200, 46, 17, 7, 7
Bought common, 635, 19080, 95, 582950, 47, 17, 8, 7
Bought staple, 644, 19080, 75, 591500, 47, 18, 8, 7
Dupe staple, 653, 19080, 455, 600050, 48, 18, 8, 7
Bought common, 676, 19080, 40, 621900, 49, 18, 9, 7
Bought special, 702, 19080, 35, 646600, 50, 18, 9, 8
Bought common, 730, 19080, 220, 673200, 51, 18, 10, 8
Dupe staple, 737, 19080, 285, 679850, 52, 18, 10, 8
Bought special, 761, 19080, 90, 702650, 53, 18, 10, 9
Dupe staple, 770, 19080, 320, 711200, 53, 18, 10, 9
Dupe staple, 778, 19080, 330, 718800, 53, 18, 10, 9
Bought common, 800, 19080, 95, 739700, 55, 18, 11, 9
Bought common, 827, 19080, 60, 765350, 56, 18, 12, 9
Bought common, 853, 19080, 55, 790050, 57, 18, 13, 9
Dupe special, 880, 19080, 895, 815700, 58, 18, 13, 9
Dupe staple, 882, 19080, 335, 817600, 58, 18, 13, 9
Bought special, 905, 19080, 70, 839450, 60, 18, 13, 10
Bought common, 931, 19080, 65, 864150, 61, 18, 14, 10
Bought special, 958, 19080, 30, 889800, 62, 18, 14, 11
Dupe staple, 967, 19080, 260, 898350, 62, 18, 14, 11
Dupe staple, 972, 19080, 260, 903100, 63, 18, 14, 11
Bought special, 997, 19080, 35, 926850, 64, 18, 14, 12
Bought special, 1023, 19080, 30, 951550, 65, 18, 14, 13
Bought common, 1050, 19080, 120, 977200, 66, 18, 15, 13
Dupe staple, 1058, 19080, 280, 984800, 67, 18, 15, 13
Bought common, 1082, 19080, 85, 1007600, 68, 18, 16, 13
Dupe staple, 1091, 19080, 315, 1016150, 68, 18, 16, 13
Bought common, 1116, 19080, 240, 1039900, 70, 18, 17, 13
Dupe staple, 1123, 19080, 280, 1046550, 70, 18, 17, 13
Bought common, 1148, 19080, 55, 1070300, 71, 18, 18, 13
Bought special, 1174, 19080, 50, 1095000, 72, 18, 18, 14
Dupe common, 1200, 19080, 945, 1119700, 74, 18, 18, 14
Dupe staple, 1201, 19080, 290, 1120650, 74, 18, 18, 14
Dupe staple, 1209, 19080, 300, 1128250, 74, 18, 18, 14
Bought special, 1232, 19080, 10, 1150100, 75, 18, 18, 15
Dupe staple, 1242, 19080, 485, 1159600, 76, 18, 18, 15
Dupe special, 1265, 19080, 820, 1181450, 77, 18, 18, 15
Dupe staple, 1267, 19080, 260, 1183350, 77, 18, 18, 15
Dupe staple, 1274, 19080, 300, 1190000, 77, 18, 18, 15
Bought special, 1299, 19080, 75, 1213750, 78, 18, 18, 16
Bought common, 1325, 19080, 70, 1238450, 79, 18, 19, 16
Dupe staple, 1332, 19080, 260, 1245100, 80, 18, 19, 16
Dupe staple, 1340, 19080, 395, 1252700, 80, 18, 19, 16
Bought special, 1364, 19080, 75, 1275500, 81, 18, 19, 17
Dupe staple, 1371, 19080, 265, 1282150, 82, 18, 19, 17
Dupe staple, 1379, 19080, 275, 1289750, 82, 18, 19, 17
Bought special, 1403, 19080, 80, 1312550, 83, 18, 19, 18
Dupe staple, 1410, 19080, 270, 1319200, 84, 18, 19, 18
Bought common, 1435, 19080, 45, 1342950, 85, 18, 20, 18
Dupe staple, 1444, 19080, 275, 1351500, 85, 18, 20, 18
Bought common, 1469, 19080, 50, 1375250, 86, 18, 21, 18
Bought staple, 1477, 19080, 85, 1382850, 87, 19, 21, 18
Dupe special, 1503, 19080, 830, 1407550, 88, 19, 21, 18
Bought special, 1522, 19080, 35, 1425600, 89, 19, 21, 19
Bought common, 1550, 19080, 220, 1452200, 90, 19, 22, 19
Dupe common, 1576, 19080, 840, 1476900, 91, 19, 22, 19
Dupe common, 1595, 19080, 795, 1494950, 92, 19, 22, 19
Bought special, 1615, 19080, 95, 1513950, 93, 19, 22, 20
Dupe common, 1641, 19080, 840, 1538650, 94, 19, 22, 20
Bought special, 1660, 19080, 45, 1556700, 95, 19, 22, 21
Dupe common, 1686, 19080, 815, 1581400, 97, 19, 22, 21
Dupe special, 1705, 19080, 770, 1599450, 98, 19, 22, 21
Bought common, 1726, 19080, 165, 1619400, 99, 19, 23, 21
Dupe special, 1751, 19080, 815, 1643150, 100, 19, 23, 21
Dupe special, 1770, 19080, 770, 1661200, 101, 19, 23, 21
Bought common, 1790, 19080, 70, 1680200, 102, 19, 24, 21
Dupe common, 1817, 19080, 785, 1705850, 103, 19, 24, 21
Bought common, 1837, 19080, 85, 1724850, 104, 19, 25, 21
Dupe common, 1863, 19080, 830, 1749550, 105, 19, 25, 21
Bought special, 1882, 19080, 35, 1767600, 106, 19, 25, 22
Bought special, 1910, 19080, 220, 1794200, 107, 19, 25, 23
Dupe special, 1936, 19080, 840, 1818900, 108, 19, 25, 23
Bought common, 1955, 19080, 45, 1836950, 109, 19, 26, 23
Bought special, 1980, 19080, 95, 1860700, 111, 19, 26, 24
Bought common, 2007, 19080, 60, 1886350, 112, 19, 27, 24
Dupe common, 2033, 19080, 805, 1911050, 113, 19, 27, 24
Dupe special, 2052, 19080, 760, 1929100, 114, 19, 27, 24
Dupe special, 2072, 19080, 810, 1948100, 115, 19, 27, 24
Bought special, 2091, 19080, 15, 1966150, 116, 19, 27, 25
Bought special, 2119, 19080, 75, 1992750, 117, 19, 27, 26
Dupe common, 2145, 19080, 820, 2017450, 118, 19, 27, 26
Dupe common, 2164, 19080, 775, 2035500, 119, 19, 27, 26
Bought common, 2184, 19080, 75, 2054500, 120, 19, 28, 26
Dupe common, 2210, 19080, 970, 2079200, 122, 19, 28, 26
Dupe special, 2230, 19080, 870, 2098200, 122, 19, 28, 26
Bought special, 2250, 19080, 170, 2117200, 123, 19, 28, 27
Dupe special, 2275, 19080, 845, 2140950, 125, 19, 28, 27
Dupe special, 2295, 19080, 895, 2159950, 126, 19, 28, 27
Dupe special, 2315, 19080, 795, 2178950, 126, 19, 28, 27
Bought special, 2335, 19080, 95, 2197950, 127, 19, 28, 28
Dupe special, 2360, 19080, 895, 2221700, 129, 19, 28, 28
Dupe common, 2380, 19080, 945, 2240700, 130, 19, 28, 28
Bought special, 2400, 19080, 245, 2259700, 131, 19, 28, 29
Dupe special, 2425, 19080, 770, 2283450, 132, 19, 28, 29
Dupe common, 2445, 19080, 820, 2302450, 133, 19, 28, 29
Dupe common, 2464, 19080, 775, 2320500, 134, 19, 28, 29
Dupe common, 2484, 19080, 825, 2339500, 135, 19, 28, 29
Dupe special, 2505, 19080, 970, 2359450, 136, 19, 28, 29
Dupe special, 2524, 19080, 775, 2377500, 136, 19, 28, 29
Bought special, 2544, 19080, 75, 2396500, 137, 19, 28, 30
Dupe special, 2570, 19080, 970, 2421200, 139, 19, 28, 30
Dupe common, 2589, 19080, 800, 2439250, 140, 19, 28, 30
Dupe special, 2610, 19080, 1070, 2459200, 141, 19, 28, 30
Dupe common, 2630, 19080, 970, 2478200, 141, 19, 28, 30
Dupe common, 2649, 19080, 800, 2496250, 142, 19, 28, 30
Dupe common, 2668, 19080, 755, 2514300, 143, 19, 28, 30
Dupe common, 2688, 19080, 805, 2533300, 144, 19, 28, 30
Dupe special, 2707, 19080, 760, 2551350, 145, 19, 28, 30
Bought common, 2727, 19080, 60, 2570350, 146, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought special, 42, 14040, 170, 24450, 14, 2, 0, 1
Bought staple, 50, 15480, 33, 30330, 15, 3, 0, 1
Bought staple, 60, 16200, 98, 38230, 16, 4, 0, 1
Bought staple, 68, 16920, 64, 44890, 18, 5, 0, 1
Bought staple, 76, 18360, 52, 52020, 19, 6, 0, 1
Bought staple, 84, 19080, 225, 59500, 21, 7, 0, 1
Bought staple, 91, 19080, 15, 66150, 21, 8, 0, 1
Bought staple, 101, 19080, 90, 75650, 21, 9, 0, 1
Bought staple, 110, 19080, 220, 84200, 22, 10, 0, 1
Dupe staple, 119, 19080, 325, 92750, 22, 10, 0, 1
Bought staple, 125, 19080, 20, 98450, 22, 11, 0, 1
Bought staple, 133, 19080, 55, 106050, 23, 12, 0, 1
Dupe staple, 142, 19080, 285, 114600, 23, 12, 0, 1
Bought staple, 148, 19080, 5, 120300, 24, 13, 0, 1
Bought staple, 158, 19080, 80, 129800, 24, 14, 0, 1
Dupe staple, 167, 19080, 310, 138350, 24, 14, 0, 1
Bought staple, 172, 19080, 60, 143100, 25, 15, 0, 1
Bought common, 199, 19080, 25, 168750, 26, 15, 1, 1
Bought special, 225, 19080, 20, 193450, 27, 15, 1, 2
Dupe staple, 233, 19080, 305, 201050, 28, 15, 1, 2
Bought special, 258, 19080, 80, 224800, 29, 15, 1, 3
Dupe staple, 267, 19080, 310, 233350, 29, 15, 1, 3
Bought staple, 273, 19080, 5, 239050, 29, 16, 1, 3
Bought common, 299, 19080, 25, 263750, 31, 16, 2, 3
Bought staple, 308, 19080, 5, 272300, 31, 17, 2, 3
Dupe staple, 316, 19080, 290, 279900, 32, 17, 2, 3
Dupe staple, 323, 19080, 330, 286550, 32, 17, 2, 3
Bought common, 347, 19080, 10, 309350, 33, 17, 3, 3
Bought common, 373, 19080, 5, 334050, 34, 17, 4, 3
Dupe staple, 381, 19080, 290, 341650, 35, 17, 4, 3
Bought staple, 389, 19080, 50, 349250, 35, 18, 4, 3
Bought special, 415, 19080, 45, 373950, 36, 18, 4, 4
Bought special, 441, 19080, 40, 398650, 37, 18, 4, 5
Bought special, 467, 19080, 60, 423350, 39, 18, 4, 6
Bought common, 493, 19080, 55, 448050, 40, 18, 5, 6
Bought common, 520, 19080, 145, 473700, 41, 18, 6, 6
Bought special, 546, 19080, 15, 498400, 42, 18, 6, 7
Dupe special, 571, 19080, 815, 522150, 44, 18, 6, 7
Bought special, 590, 19080, 20, 540200, 45, 18, 6, 8
Bought common, 618, 19080, 80, 566800, 46, 18, 7, 8
Dupe staple, 627, 19080, 310, 575350, 46, 18, 7, 8
Bought special, 650, 19080, 20, 597200, 47, 18, 7, 9
Bought common, 676, 19080, 40, 621900, 49, 18, 8, 9
Bought special, 702, 19080, 35, 646600, 50, 18, 8, 10
Bought common, 730, 19080, 220, 673200, 51, 18, 9, 10
Dupe special, 756, 19080, 840, 697900, 52, 18, 9, 10
Bought common, 775, 19080, 45, 715950, 53, 18, 10, 10
Bought special, 800, 19080, 95, 739700, 55, 18, 10, 11
Dupe staple, 810, 19080, 420, 749200, 55, 18, 10, 11
Bought special, 833, 19080, 5, 771050, 56, 18, 10, 12
Dupe special, 860, 19080, 845, 796700, 57, 18, 10, 12
Dupe staple, 862, 19080, 285, 798600, 57, 18, 10, 12
Bought special, 885, 19080, 20, 820450, 59, 18, 10, 13
Dupe staple, 895, 19080, 345, 829950, 59, 18, 10, 13
Bought common, 919, 19080, 25, 852750, 60, 18, 11, 13
Dupe staple, 927, 19080, 310, 860350, 61, 18, 11, 13
Bought staple, 933, 19080, 5, 866050, 61, 19, 11, 13
Bought common, 960, 19080, 95, 891700, 62, 19, 12, 13
Bought common, 987, 19080, 60, 917350, 63, 19, 13, 13
Dupe special, 1011, 19080, 765, 940150, 65, 19, 13, 13
Bought common, 1031, 19080, 65, 959150, 66, 19, 14, 13
Dupe common, 1058, 19080, 780, 984800, 67, 19, 14, 13
Bought special, 1078, 19080, 80, 1003800, 68, 19, 14, 14
Dupe special, 1104, 19080, 825, 1028500, 69, 19, 14, 14
Dupe special, 1123, 19080, 780, 1046550, 70, 19, 14, 14
Bought common, 1143, 19080, 80, 1065550, 71, 19, 15, 14
Bought common, 1170, 19080, 170, 1091200, 72, 19, 16, 14
Bought special, 1196, 19080, 40, 1115900, 73, 19, 16, 15
Dupe common, 1221, 19080, 840, 1139650, 75, 19, 16, 15
Bought common, 1242, 19080, 235, 1159600, 76, 19, 17, 15
Bought special, 1267, 19080, 10, 1183350, 77, 19, 17, 16
Bought common, 1293, 19080, 5, 1208050, 78, 19, 18, 16
Bought special, 1320, 19080, 95, 1233700, 79, 19, 18, 17
Bought common, 1347, 19080, 210, 1259350, 81, 19, 19, 17
Bought special, 1371, 19080, 15, 1282150, 82, 19, 19, 18
Dupe common, 1399, 19080, 825, 1308750, 83, 19, 19, 18
Bought special, 1418, 19080, 30, 1326800, 84, 19, 19, 19
Dupe special, 1444, 19080, 775, 1351500, 85, 19, 19, 19
Bought common, 1464, 19080, 75, 1370500, 86, 19, 20, 19
Bought common, 1490, 19080, 70, 1395200, 87, 19, 21, 19
Dupe special, 1516, 19080, 840, 1419900, 89, 19, 21, 19
Bought common, 1537, 19080, 235, 1439850, 90, 19, 22, 19
Bought special, 1561, 19080, 40, 1462650, 91, 19, 22, 20
Dupe special, 1588, 19080, 755, 1488300, 92, 19, 22, 20
Bought common, 1608, 19080, 55, 1507300, 93, 19, 23, 20
Dupe special, 1634, 19080, 800, 1532000, 94, 19, 23, 20
Bought special, 1653, 19080, 5, 1550050, 95, 19, 23, 21
Bought common, 1680, 19080, 95, 1575700, 96, 19, 24, 21
Dupe common, 1705, 19080, 770, 1599450, 98, 19, 24, 21
Bought special, 1726, 19080, 165, 1619400, 99, 19, 24, 22
Dupe common, 1751, 19080, 815, 1643150, 100, 19, 24, 22
Bought common, 1770, 19080, 20, 1661200, 101, 19, 25, 22
Dupe special, 1798, 19080, 830, 1687800, 102, 19, 25, 22
Bought common, 1817, 19080, 35, 1705850, 103, 19, 26, 22
Dupe common, 1843, 19080, 780, 1730550, 104, 19, 26, 22
Bought common, 1863, 19080, 80, 1749550, 105, 19, 27, 22
Dupe common, 1890, 19080, 920, 1775200, 106, 19, 27, 22
Dupe common, 1910, 19080, 970, 1794200, 107, 19, 27, 22
Bought special, 1929, 19080, 50, 1812250, 108, 19, 27, 23
Bought special, 1955, 19080, 45, 1836950, 109, 19, 27, 24
Dupe common, 1980, 19080, 845, 1860700, 111, 19, 27, 24
Bought special, 2000, 19080, 145, 1879700, 112, 19, 27, 25
Dupe common, 2026, 19080, 765, 1904400, 113, 19, 27, 25
Dupe common, 2046, 19080, 815, 1923400, 114, 19, 27, 25
Dupe special, 2065, 19080, 770, 1941450, 115, 19, 27, 25
Dupe special, 2085, 19080, 820, 1960450, 116, 19, 27, 25
Bought common, 2105, 19080, 120, 1979450, 117, 19, 28, 25
Bought common, 2130, 19080, 20, 2003200, 118, 19, 29, 25
Dupe special, 2158, 19080, 830, 2029800, 119, 19, 29, 25
Dupe special, 2177, 19080, 785, 2047850, 120, 19, 29, 25
Dupe common, 2197, 19080, 835, 2066850, 121, 19, 29, 25
Dupe common, 2216, 19080, 790, 2084900, 122, 19, 29, 25
Dupe common, 2236, 19080, 840, 2103900, 123, 19, 29, 25
Bought special, 2255, 19080, 45, 2121950, 124, 19, 29, 26
Dupe common, 2281, 19080, 790, 2146650, 125, 19, 29, 26
Dupe common, 2301, 19080, 840, 2165650, 126, 19, 29, 26
Bought special, 2320, 19080, 45, 2183700, 127, 19, 29, 27
Dupe common, 2347, 19080, 760, 2209350, 128, 19, 29, 27
Dupe common, 2367, 19080, 810, 2228350, 129, 19, 29, 27
Bought special, 2386, 19080, 15, 2246400, 130, 19, 29, 28
Dupe special, 2412, 19080, 760, 2271100, 131, 19, 29, 28
Dupe common, 2432, 19080, 810, 2290100, 132, 19, 29, 28
Bought special, 2451, 19080, 15, 2308150, 133, 19, 29, 29
Dupe common, 2479, 19080, 825, 2334750, 134, 19, 29, 29
Dupe common, 2498, 19080, 780, 2352800, 135, 19, 29, 29
Bought special, 2518, 19080, 80, 2371800, 136, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
Bought staple, 42, 14040, 170, 24450, 14, 5, 0, 0
Bought staple, 50, 15480, 33, 30330, 15, 6, 0, 0
Bought staple, 60, 16200, 98, 38230, 16, 7, 0, 0
Bought staple, 68, 16920, 64, 44890, 18, 8, 0, 0
Dupe staple, 76, 18360, 302, 52020, 19, 8, 0, 0
Bought staple, 81, 19080, 40, 56650, 20, 9, 0, 0
Bought staple, 90, 19080, 170, 65200, 21, 10, 0, 0
Bought staple, 99, 19080, 25, 73750, 21, 11, 0, 0
Dupe staple, 107, 19080, 310, 81350, 22, 11, 0, 0
Bought staple, 113, 19080, 5, 87050, 22, 12, 0, 0
Dupe staple, 123, 19080, 330, 96550, 22, 12, 0, 0
Bought staple, 129, 19080, 50, 102250, 23, 13, 0, 0
Bought staple, 138, 19080, 30, 110800, 23, 14, 0, 0
Bought staple, 147, 19080, 160, 119350, 24, 15, 0, 0
Dupe staple, 155, 19080, 295, 126950, 24, 15, 0, 0
Bought common, 180, 19080, 195, 150700, 25, 15, 1, 0
Bought common, 206, 19080, 65, 175400, 26, 15, 2, 0
Dupe staple, 213, 19080, 255, 182050, 27, 15, 2, 0
Bought special, 238, 19080, 30, 205800, 28, 15, 2, 1
Bought staple, 247, 19080, 10, 214350, 28, 16, 2, 1
Bought common, 273, 19080, 5, 239050, 29, 16, 3, 1
Bought special, 299, 19080, 25, 263750, 31, 16, 3, 2
Bought common, 325, 19080, 20, 288450, 32, 16, 4, 2
Bought special, 351, 19080, 15, 313150, 33, 16, 4, 3
Bought common, 379, 19080, 225, 339750, 35, 16, 5, 3
Bought staple, 386, 19080, 15, 346400, 35, 17, 5, 3
Bought common, 412, 19080, 10, 371100, 36, 17, 6, 3
Dupe staple, 421, 19080, 390, 379650, 37, 17, 6, 3
Dupe staple, 428, 19080, 305, 386300, 37, 17, 6, 3
Bought special, 451, 19080, 15, 408150, 38, 17, 6, 4
Bought special, 479, 19080, 75, 434750, 39, 17, 6, 5
Bought common, 505, 19080, 220, 459450, 41, 17, 7, 5
Dupe staple, 512, 19080, 260, 466100, 41, 17, 7, 5
Dupe staple, 520, 19080, 395, 473700, 41, 17, 7, 5
Bought special, 544, 19080, 75, 496500, 42, 17, 7, 6
Bought common, 570, 19080, 220, 521200, 44, 17, 8, 6
Dupe staple, 579, 19080, 325, 529750, 44, 17, 8, 6
Bought special, 602, 19080, 35, 551600, 45, 17, 8, 7
Bought special, 630, 19080, 220, 578200, 46, 17, 8, 8
Dupe staple, 637, 19080, 285, 584850, 47, 17, 8, 8
Bought special, 661, 19080, 90, 607650, 48, 17, 8, 9
Dupe staple, 670, 19080, 320, 616200, 48, 17, 8, 9
Dupe staple, 676, 19080, 290, 621900, 49, 17, 8, 9
Bought staple, 683, 19080, 80, 628550, 49, 18, 8, 9
Bought special, 710, 19080, 170, 654200, 50, 18, 8, 10
Bought special, 736, 19080, 40, 678900, 51, 18, 8, 11
Bought common, 761, 19080, 90, 702650, 53, 18, 9, 11
Dupe common, 788, 19080, 805, 728300, 54, 18, 9, 11
Bought special, 807, 19080, 10, 746350, 55, 18, 9, 12
Bought common, 833, 19080, 5, 771050, 56, 18, 10, 12
Bought special, 860, 19080, 95, 796700, 57, 18, 10, 13
Dupe staple, 868, 19080, 255, 804300, 58, 18, 10, 13
Bought common, 892, 19080, 60, 827100, 59, 18, 11, 13
Bought common, 919, 19080, 25, 852750, 60, 18, 12, 13
Bought common, 945, 19080, 20, 877450, 61, 18, 13, 13
Dupe common, 970, 19080, 820, 901200, 63, 18, 13, 13
Bought staple, 972, 19080, 10, 903100, 63, 19, 13, 13
Bought common, 1000, 19080, 195, 929700, 64, 19, 14, 13
Bought special, 1026, 19080, 65, 954400, 65, 19, 14, 14
Bought common, 1052, 19080, 60, 979100, 66, 19, 15, 14
Bought common, 1078, 19080, 80, 1003800, 68, 19, 16, 14
Bought common, 1104, 19080, 75, 1028500, 69, 19, 17, 14
Bought special, 1130, 19080, 70, 1053200, 70, 19, 17, 15
Bought special, 1157, 19080, 35, 1078850, 71, 19, 17, 16
Dupe common, 1182, 19080, 835, 1102600, 73, 19, 17, 16
Bought special, 1201, 19080, 40, 1120650, 74, 19, 17, 17
Dupe common, 1228, 19080, 755, 1146300, 75, 19, 17, 17
Bought common, 1248, 19080, 55, 1165300, 76, 19, 18, 17
Bought special, 1274, 19080, 50, 1190000, 77, 19, 18, 18
Dupe common, 1300, 19080, 795, 1214700, 78, 19, 18, 18
Bought common, 1320, 19080, 95, 1233700, 79, 19, 19, 18
Bought common, 1347, 19080, 210, 1259350, 81, 19, 20, 18
Bought common, 1371, 19080, 15, 1282150, 82, 19, 21, 18
Dupe special, 1399, 19080, 825, 1308750, 83, 19, 21, 18
Bought common, 1418, 19080, 30, 1326800, 84, 19, 22, 18
Bought special, 1444, 19080, 25, 1351500, 85, 19, 22, 19
Dupe special, 1470, 19080, 770, 1376200, 86, 19, 22, 19
Dupe common, 1490, 19080, 820, 1395200, 87, 19, 22, 19
Bought special, 1510, 19080, 120, 1414200, 88, 19, 22, 20
Dupe common, 1537, 19080, 985, 1439850, 90, 19, 22, 20
Dupe common, 1556, 19080, 790, 1457900, 90, 19, 22, 20
Bought common, 1576, 19080, 90, 1476900, 91, 19, 23, 20
Dupe special, 1600, 19080, 795, 1499700, 93, 19, 23, 20
Bought common, 1621, 19080, 190, 1519650, 94, 19, 24, 20
Bought special, 1647, 19080, 60, 1544350, 95, 19, 24, 21
Bought special, 1673, 19080, 55, 1569050, 96, 19, 24, 22
Dupe special, 1700, 19080, 895, 1594700, 97, 19, 24, 22
Bought special, 1720, 19080, 195, 1613700, 98, 19, 24, 23
Dupe common, 1746, 19080, 815, 1638400, 99, 19, 24, 23
Bought special, 1765, 19080, 20, 1656450, 100, 19, 24, 24
Bought special, 1790, 19080, 70, 1680200, 102, 19, 24, 25
Dupe common, 1817, 19080, 785, 1705850, 103, 19, 24, 25
Bought special, 1837, 19080, 85, 1724850, 104, 19, 24, 26
Dupe special, 1863, 19080, 830, 1749550, 105, 19, 24, 26
Bought special, 1882, 19080, 35, 1767600, 106, 19, 24, 27
Dupe common, 1910, 19080, 970, 1794200, 107, 19, 24, 27
Dupe common, 1929, 19080, 800, 1812250, 108, 19, 24, 27
Dupe common, 1948, 19080, 755, 1830300, 109, 19, 24, 27
Dupe common, 1968, 19080, 805, 1849300, 110, 19, 24, 27
Dupe special, 1987, 19080, 760, 1867350, 111, 19, 24, 27
Bought common, 2007, 19080, 60, 1886350, 112, 19, 25, 27
Dupe common, 2033, 19080, 805, 1911050, 113, 19, 25, 27
Dupe special, 2052, 19080, 760, 1929100, 114, 19, 25, 27
Dupe common, 2072, 19080, 810, 1948100, 115, 19, 25, 27
Bought common, 2091, 19080, 15, 1966150, 116, 19, 26, 27
Bought common, 2119, 19080, 75, 1992750, 117, 19, 27, 27
Dupe special, 2145, 19080, 820, 2017450, 118, 19, 27, 27
Dupe special, 2164, 19080, 775, 2035500, 119, 19, 27, 27
Bought common, 2184, 19080, 75, 2054500, 120, 19, 28, 27
Bought special, 2210, 19080, 220, 2079200, 122, 19, 28, 28
Dupe common, 2236, 19080, 840, 2103900, 123, 19, 28, 28
Dupe special, 2255, 19080, 795, 2121950, 124, 19, 28, 28
Dupe common, 2275, 19080, 845, 2140950, 125, 19, 28, 28
Bought common, 2295, 19080, 145, 2159950, 126, 19, 29, 28
Dupe special, 2320, 19080, 795, 2183700, 127, 19, 29, 28
Dupe special, 2340, 19080, 845, 2202700, 128, 19, 29, 28
Dupe special, 2360, 19080, 895, 2221700, 129, 19, 29, 28
Dupe common, 2380, 19080, 945, 2240700, 130, 19, 29, 28
Dupe special, 2400, 19080, 995, 2259700, 131, 19, 29, 28
Dupe special, 2420, 19080, 895, 2278700, 131, 19, 29, 28
Dupe common, 2440, 19080, 945, 2297700, 132, 19, 29, 28
Dupe common, 2459, 19080, 775, 2315750, 133, 19, 29, 28
Dupe special, 2479, 19080, 825, 2334750, 134, 19, 29, 28
Dupe special, 2498, 19080, 780, 2352800, 135, 19, 29, 28
Bought special, 2518, 19080, 80, 2371800, 136, 19, 29, 29
Dupe special, 2544, 19080, 825, 2396500, 137, 19, 29, 29
Dupe special, 2563, 19080, 780, 2414550, 138, 19, 29, 29
Dupe common, 2583, 19080, 830, 2433550, 139, 19, 29, 29
Dupe special, 2602, 19080, 785, 2451600, 140, 19, 29, 29
Dupe common, 2622, 19080, 835, 2470600, 141, 19, 29, 29
Dupe common, 2641, 19080, 790, 2488650, 142, 19, 29, 29
Dupe special, 2661, 19080, 840, 2507650, 143, 19, 29, 29
Dupe special, 2680, 19080, 795, 2525700, 144, 19, 29, 29
Dupe common, 2700, 19080, 845, 2544700, 145, 19, 29, 29
Dupe special, 2720, 19080, 895, 2563700, 146, 19, 29, 29
Dupe special, 2740, 19080, 945, 2582700, 147, 19, 29, 29
Bought special, 2759, 19080, 25, 2600750, 148, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
