Action, games, score, coin, xp, level, staples, commons, specials
Dupe staple, 32, 25800, 345, 33450, 15, 5, 0, 0
Bought special, 46, 30600, 56, 53310, 19, 5, 0, 1
Bought special, 62, 31800, 144, 78690, 21, 5, 0, 2
Bought staple, 67, 31800, 89, 86640, 22, 6, 0, 2
Dupe staple, 72, 31800, 259, 94590, 22, 6, 0, 2
Bought staple, 76, 31800, 45, 100950, 23, 7, 0, 2
Bought common, 93, 31800, 148, 127980, 24, 7, 1, 2
Bought common, 110, 31800, 251, 155010, 25, 7, 2, 2
Bought staple, 114, 31800, 37, 161370, 26, 8, 2, 2
Bought special, 131, 31800, 140, 188400, 27, 8, 2, 3
Bought common, 148, 31800, 118, 215430, 28, 8, 3, 3
Bought special, 163, 31800, 53, 239280, 30, 8, 3, 4
Bought staple, 169, 31800, 7, 248820, 30, 9, 3, 4
Bought staple, 175, 31800, 86, 258360, 30, 10, 3, 4
Dupe staple, 180, 31800, 406, 266310, 31, 10, 3, 4
Bought special, 195, 31800, 66, 290160, 32, 10, 3, 5
Dupe staple, 201, 31800, 545, 299700, 33, 10, 3, 5
Bought staple, 204, 31800, 22, 304470, 33, 11, 3, 5
Bought common, 221, 31800, 125, 331500, 34, 11, 4, 5
Bought staple, 226, 31800, 70, 339450, 35, 12, 4, 5
Bought common, 242, 31800, 14, 364890, 36, 12, 5, 5
Bought common, 260, 31800, 276, 393510, 37, 12, 6, 5
Bought common, 276, 31800, 95, 418950, 38, 12, 7, 5
Bought common, 291, 31800, 30, 442800, 40, 12, 8, 5
Dupe staple, 298, 31800, 393, 453930, 40, 12, 8, 5
Bought special, 312, 31800, 19, 476190, 41, 12, 8, 6
Bought special, 329, 31800, 147, 503220, 43, 12, 8, 7
Bought staple, 334, 31800, 67, 511170, 43, 13, 8, 7
Bought staple, 339, 31800, 12, 519120, 44, 14, 8, 7
Bought common, 356, 31800, 115, 546150, 45, 14, 9, 7
Bought special, 372, 31800, 59, 571590, 46, 14, 9, 8
Dupe staple, 377, 31800, 254, 579540, 47, 14, 9, 8
Bought common, 392, 31800, 39, 603390, 48, 14, 10, 8
Dupe common, 409, 31800, 767, 630420, 49, 14, 10, 8
Bought staple, 410, 31800, 51, 632010, 49, 15, 10, 8
Bought special, 427, 31800, 29, 659040, 50, 15, 10, 9
Bought common, 443, 31800, 123, 684480, 52, 15, 11, 9
Bought special, 460, 31800, 226, 711510, 53, 15, 11, 10
Bought common, 476, 31800, 45, 736950, 54, 15, 12, 10
Bought special, 492, 31800, 139, 762390, 56, 15, 12, 11
Dupe staple, 498, 31800, 343, 771930, 56, 15, 12, 11
Dupe staple, 502, 31800, 354, 778290, 56, 15, 12, 11
Bought common, 516, 31800, 5, 800550, 58, 15, 13, 11
Bought common, 533, 31800, 108, 827580, 59, 15, 14, 11
Dupe staple, 539, 31800, 312, 837120, 59, 15, 14, 11
Dupe staple, 542, 31800, 314, 841890, 60, 15, 14, 11
Bought staple, 547, 31800, 109, 849840, 60, 16, 14, 11
Dupe special, 563, 31800, 803, 875280, 61, 16, 14, 11
Bought common, 576, 31800, 145, 895950, 62, 16, 15, 11
Bought special, 591, 31800, 80, 919800, 64, 16, 15, 12
Bought common, 608, 31800, 58, 946830, 65, 16, 16, 12
Bought common, 624, 31800, 2, 972270, 66, 16, 17, 12
Bought special, 641, 31800, 255, 999300, 68, 16, 17, 13
Bought common, 657, 31800, 74, 1024740, 69, 16, 18, 13
Bought common, 673, 31800, 18, 1050180, 70, 16, 19, 13
Dupe staple, 679, 31800, 372, 1059720, 71, 16, 19, 13
Bought common, 694, 31800, 157, 1083570, 72, 16, 20, 13
Bought staple, 700, 31800, 236, 1093110, 72, 17, 20, 13
Dupe special, 716, 31800, 805, 1118550, 73, 17, 20, 13
Dupe special, 729, 31800, 1047, 1139220, 75, 17, 20, 13
Dupe common, 740, 31800, 796, 1156710, 75, 17, 20, 13
Dupe common, 753, 31800, 888, 1177380, 76, 17, 20, 13
Dupe staple, 754, 31800, 297, 1178970, 76, 17, 20, 13
Bought special, 769, 31800, 107, 1202820, 78, 17, 20, 14
Bought special, 785, 31800, 51, 1228260, 79, 17, 20, 15
Bought common, 802, 31800, 154, 1255290, 80, 17, 21, 15
Dupe special, 818, 31800, 873, 1280730, 82, 17, 21, 15
Bought special, 830, 31800, 181, 1299810, 83, 17, 21, 16
Bought common, 847, 31800, 159, 1326840, 84, 17, 22, 16
Dupe special, 863, 31800, 853, 1352280, 85, 17, 22, 16
Bought common, 875, 31800, 36, 1371360, 86, 17, 23, 16
Dupe common, 892, 31800, 889, 1398390, 87, 17, 23, 16
Dupe staple, 893, 31800, 448, 1399980, 88, 17, 23, 16
Dupe special, 908, 31800, 858, 1423830, 89, 17, 23, 16
Bought special, 920, 31800, 166, 1442910, 90, 17, 23, 17
Dupe common, 937, 31800, 894, 1469940, 91, 17, 23, 17
Bought staple, 938, 31800, 53, 1471530, 91, 18, 23, 17
Bought special, 955, 31800, 156, 1498560, 92, 18, 23, 18
Dupe common, 970, 31800, 841, 1522410, 94, 18, 23, 18
Bought common, 982, 31800, 24, 1541490, 95, 18, 24, 18
Dupe special, 999, 31800, 752, 1568520, 96, 18, 24, 18
Dupe staple, 1000, 31800, 286, 1570110, 96, 18, 24, 18
Bought common, 1016, 31800, 105, 1595550, 97, 18, 25, 18
Dupe special, 1031, 31800, 790, 1619400, 99, 18, 25, 18
Dupe staple, 1033, 31800, 358, 1622580, 99, 18, 25, 18
Dupe staple, 1038, 31800, 403, 1630530, 99, 18, 25, 18
Dupe staple, 1041, 31800, 255, 1635300, 99, 18, 25, 18
Bought special, 1056, 31800, 65, 1659150, 101, 18, 25, 19
Bought special, 1072, 31800, 9, 1684590, 102, 18, 25, 20
Dupe common, 1090, 31800, 1021, 1713210, 103, 18, 25, 20
Bought common, 1101, 31800, 45, 1730700, 104, 18, 26, 20
Dupe staple, 1107, 31800, 399, 1740240, 105, 18, 26, 20
Dupe common, 1121, 31800, 775, 1762500, 106, 18, 26, 20
Bought special, 1134, 31800, 117, 1783170, 107, 18, 26, 21
Bought special, 1150, 31800, 61, 1808610, 108, 18, 26, 22
Dupe common, 1167, 31800, 789, 1835640, 109, 18, 26, 22
Dupe common, 1180, 31800, 1006, 1856310, 110, 18, 26, 22
Bought common, 1191, 31800, 30, 1873800, 111, 18, 27, 22
Dupe staple, 1197, 31800, 384, 1883340, 112, 18, 27, 22
Dupe special, 1211, 31800, 760, 1905600, 113, 18, 27, 22
Bought special, 1224, 31800, 102, 1926270, 114, 18, 27, 23
Dupe staple, 1230, 31800, 431, 1935810, 114, 18, 27, 23
Dupe common, 1245, 31800, 991, 1959660, 116, 18, 27, 23
Dupe staple, 1246, 31800, 400, 1961250, 116, 18, 27, 23
Dupe staple, 1250, 31800, 411, 1967610, 116, 18, 27, 23
Bought special, 1265, 31800, 71, 1991460, 117, 18, 27, 24
Bought special, 1281, 31800, 15, 2016900, 118, 18, 27, 25
Dupe common, 1298, 31800, 893, 2043930, 120, 18, 27, 25
Dupe common, 1310, 31800, 951, 2063010, 121, 18, 27, 25
Bought special, 1322, 31800, 134, 2082090, 122, 18, 27, 26
Bought staple, 1328, 31800, 88, 2091630, 122, 19, 27, 26
Dupe common, 1344, 31800, 782, 2117070, 123, 19, 27, 26
Dupe special, 1357, 31800, 874, 2137740, 124, 19, 27, 26
Dupe common, 1369, 31800, 807, 2156820, 125, 19, 27, 26
Bought common, 1381, 31800, 115, 2175900, 126, 19, 28, 26
Dupe special, 1397, 31800, 834, 2201340, 128, 19, 28, 26
Bought special, 1409, 31800, 17, 2220420, 129, 19, 28, 27
Dupe special, 1426, 31800, 870, 2247450, 130, 19, 28, 27
Bought special, 1438, 31800, 53, 2266530, 131, 19, 28, 28
Dupe common, 1455, 31800, 906, 2293560, 132, 19, 28, 28
Dupe special, 1467, 31800, 839, 2312640, 133, 19, 28, 28
Bought special, 1479, 31800, 22, 2331720, 134, 19, 28, 29
Dupe special, 1496, 31800, 875, 2358750, 135, 19, 28, 29
Dupe common, 1508, 31800, 808, 2377830, 136, 19, 28, 29
Bought special, 1520, 31800, 116, 2396910, 137, 19, 28, 30
Dupe common, 1536, 31800, 835, 2422350, 139, 19, 28, 30
Dupe common, 1548, 31800, 768, 2441430, 140, 19, 28, 30
Dupe common, 1560, 31800, 826, 2460510, 141, 19, 28, 30
Dupe special, 1572, 31800, 759, 2479590, 142, 19, 28, 30
Dupe common, 1585, 31800, 851, 2500260, 143, 19, 28, 30
Bought common, 1597, 31800, 34, 2519340, 144, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Bought special, 47, 30600, 109, 54840, 20, 6, 0, 1
Dupe staple, 51, 31800, 270, 61200, 21, 6, 0, 1
Bought staple, 56, 31800, 65, 69150, 21, 7, 0, 1
Bought staple, 62, 31800, 144, 78690, 21, 8, 0, 1
Dupe staple, 67, 31800, 339, 86640, 22, 8, 0, 1
Bought staple, 71, 31800, 100, 93000, 22, 9, 0, 1
Bought special, 88, 31800, 228, 120030, 24, 9, 0, 2
Bought staple, 93, 31800, 148, 127980, 24, 10, 0, 2
Bought staple, 99, 31800, 102, 137520, 24, 11, 0, 2
Bought common, 114, 31800, 37, 161370, 26, 11, 1, 2
Bought staple, 120, 31800, 116, 170910, 26, 12, 1, 2
Bought staple, 126, 31800, 220, 180450, 27, 13, 1, 2
Bought common, 141, 31800, 5, 204300, 28, 13, 2, 2
Dupe staple, 148, 31800, 368, 215430, 28, 13, 2, 2
Bought staple, 151, 31800, 120, 220200, 29, 14, 2, 2
Bought common, 168, 31800, 98, 247230, 30, 14, 3, 2
Bought special, 184, 31800, 42, 272670, 31, 14, 3, 3
Bought staple, 190, 31800, 271, 282210, 32, 15, 3, 3
Bought staple, 195, 31800, 66, 290160, 32, 16, 3, 3
Bought special, 211, 31800, 10, 315600, 33, 16, 3, 4
Bought common, 228, 31800, 138, 342630, 35, 16, 4, 4
Bought special, 244, 31800, 82, 368070, 36, 16, 4, 5
Bought common, 260, 31800, 26, 393510, 37, 16, 5, 5
Bought common, 277, 31800, 154, 420540, 39, 16, 6, 5
Bought common, 293, 31800, 98, 445980, 40, 16, 7, 5
Dupe staple, 299, 31800, 302, 455520, 40, 16, 7, 5
Bought staple, 302, 31800, 54, 460290, 41, 17, 7, 5
Bought common, 319, 31800, 32, 487320, 42, 17, 8, 5
Bought special, 336, 31800, 135, 514350, 43, 17, 8, 6
Dupe staple, 340, 31800, 296, 520710, 44, 17, 8, 6
Bought common, 356, 31800, 115, 546150, 45, 17, 9, 6
Bought special, 372, 31800, 59, 571590, 46, 17, 9, 7
Bought common, 389, 31800, 37, 598620, 47, 17, 10, 7
Bought common, 405, 31800, 131, 624060, 49, 17, 11, 7
Bought special, 421, 31800, 75, 649500, 50, 17, 11, 8
Bought common, 438, 31800, 53, 676530, 51, 17, 12, 8
Bought special, 454, 31800, 147, 701970, 53, 17, 12, 9
Bought special, 470, 31800, 91, 727410, 54, 17, 12, 10
Bought common, 487, 31800, 69, 754440, 55, 17, 13, 10
Dupe common, 503, 31800, 913, 779880, 57, 17, 13, 10
Bought special, 516, 31800, 255, 800550, 58, 17, 13, 11
Bought special, 531, 31800, 40, 824400, 59, 17, 13, 12
Dupe special, 548, 31800, 768, 851430, 60, 17, 13, 12
Bought staple, 550, 31800, 211, 854610, 60, 18, 13, 12
Dupe common, 566, 31800, 930, 880050, 62, 18, 13, 12
Bought common, 578, 31800, 113, 899130, 63, 18, 14, 12
Bought common, 594, 31800, 57, 924570, 64, 18, 15, 12
Bought special, 610, 31800, 1, 950010, 65, 18, 15, 13
Dupe common, 628, 31800, 888, 978630, 66, 18, 15, 13
Bought common, 640, 31800, 196, 997710, 67, 18, 16, 13
Bought special, 655, 31800, 6, 1021560, 69, 18, 16, 14
Bought special, 672, 31800, 109, 1048590, 70, 18, 16, 15
Dupe special, 689, 31800, 837, 1075620, 71, 18, 16, 15
Bought special, 701, 31800, 145, 1094700, 72, 18, 16, 16
Dupe special, 717, 31800, 864, 1120140, 74, 18, 16, 16
Bought special, 729, 31800, 47, 1139220, 75, 18, 16, 17
Bought common, 746, 31800, 150, 1166250, 76, 18, 17, 17
Dupe staple, 751, 31800, 320, 1174200, 76, 18, 17, 17
Dupe common, 767, 31800, 1039, 1199640, 78, 18, 17, 17
Bought special, 779, 31800, 72, 1218720, 78, 18, 17, 18
Dupe special, 794, 31800, 757, 1242570, 80, 18, 17, 18
Bought staple, 796, 31800, 75, 1245750, 80, 19, 17, 18
Dupe special, 812, 31800, 769, 1271190, 81, 19, 17, 18
Bought common, 825, 31800, 111, 1291860, 82, 19, 18, 18
Bought common, 841, 31800, 55, 1317300, 83, 19, 19, 18
Dupe common, 857, 31800, 774, 1342740, 85, 19, 19, 18
Bought special, 870, 31800, 241, 1363410, 86, 19, 19, 19
Dupe common, 886, 31800, 810, 1388850, 87, 19, 19, 19
Dupe special, 899, 31800, 902, 1409520, 88, 19, 19, 19
Dupe special, 910, 31800, 801, 1427010, 89, 19, 19, 19
Dupe special, 923, 31800, 893, 1447680, 90, 19, 19, 19
Bought common, 935, 31800, 76, 1466760, 91, 19, 20, 19
Dupe common, 951, 31800, 770, 1492200, 92, 19, 20, 19
Bought common, 964, 31800, 112, 1512870, 93, 19, 21, 19
Dupe common, 980, 31800, 806, 1538310, 94, 19, 21, 19
Bought special, 993, 31800, 148, 1558980, 95, 19, 21, 20
Bought special, 1009, 31800, 117, 1584420, 97, 19, 21, 21
Dupe common, 1025, 31800, 811, 1609860, 98, 19, 21, 21
Bought common, 1038, 31800, 153, 1630530, 99, 19, 22, 21
Bought special, 1054, 31800, 97, 1655970, 100, 19, 22, 22
Dupe common, 1070, 31800, 941, 1681410, 102, 19, 22, 22
Dupe special, 1082, 31800, 874, 1700490, 103, 19, 22, 22
Bought special, 1094, 31800, 57, 1719570, 104, 19, 22, 23
Bought special, 1110, 31800, 1, 1745010, 105, 19, 22, 24
Bought special, 1128, 31800, 138, 1773630, 106, 19, 22, 25
Dupe common, 1144, 31800, 832, 1799070, 107, 19, 22, 25
Dupe common, 1156, 31800, 765, 1818150, 108, 19, 22, 25
Dupe common, 1169, 31800, 857, 1838820, 109, 19, 22, 25
Bought special, 1180, 31800, 6, 1856310, 110, 19, 22, 26
Dupe special, 1197, 31800, 884, 1883340, 112, 19, 22, 26
Bought common, 1209, 31800, 67, 1902420, 113, 19, 23, 26
Dupe common, 1225, 31800, 761, 1927860, 114, 19, 23, 26
Dupe common, 1238, 31800, 853, 1948530, 115, 19, 23, 26
Dupe special, 1250, 31800, 911, 1967610, 116, 19, 23, 26
Dupe special, 1262, 31800, 844, 1986690, 117, 19, 23, 26
Bought common, 1274, 31800, 27, 2005770, 118, 19, 24, 26
Dupe common, 1291, 31800, 880, 2032800, 119, 19, 24, 26
Dupe common, 1303, 31800, 813, 2051880, 120, 19, 24, 26
Bought special, 1316, 31800, 155, 2072550, 121, 19, 24, 27
Bought special, 1332, 31800, 99, 2097990, 122, 19, 24, 28
Dupe special, 1348, 31800, 818, 2123430, 124, 19, 24, 28
Dupe common, 1360, 31800, 876, 2142510, 125, 19, 24, 28
Dupe common, 1372, 31800, 809, 2161590, 126, 19, 24, 28
Dupe special, 1385, 31800, 901, 2182260, 127, 19, 24, 28
Bought common, 1397, 31800, 84, 2201340, 128, 19, 25, 28
Dupe special, 1413, 31800, 778, 2226780, 129, 19, 25, 28
Bought common, 1426, 31800, 120, 2247450, 130, 19, 26, 28
Dupe common, 1442, 31800, 814, 2272890, 131, 19, 26, 28
Dupe special, 1455, 31800, 906, 2293560, 132, 19, 26, 28
Dupe special, 1467, 31800, 839, 2312640, 133, 19, 26, 28
Bought special, 1479, 31800, 22, 2331720, 134, 19, 26, 29
Dupe common, 1496, 31800, 875, 2358750, 135, 19, 26, 29
Bought common, 1508, 31800, 58, 2377830, 136, 19, 27, 29
Dupe special, 1524, 31800, 902, 2403270, 138, 19, 27, 29
Dupe common, 1536, 31800, 835, 2422350, 139, 19, 27, 29
Dupe common, 1548, 31800, 768, 2441430, 140, 19, 27, 29
Dupe special, 1560, 31800, 826, 2460510, 141, 19, 27, 29
Bought common, 1572, 31800, 9, 2479590, 142, 19, 28, 29
Dupe common, 1590, 31800, 1021, 2508210, 143, 19, 28, 29
Dupe common, 1601, 31800, 795, 2525700, 144, 19, 28, 29
Dupe common, 1614, 31800, 887, 2546370, 145, 19, 28, 29
Dupe special, 1626, 31800, 820, 2565450, 146, 19, 28, 29
Dupe common, 1638, 31800, 753, 2584530, 147, 19, 28, 29
Dupe special, 1650, 31800, 811, 2603610, 148, 19, 28, 29
Dupe special, 1663, 31800, 903, 2624280, 149, 19, 28, 29
Bought special, 1675, 31800, 86, 2643360, 150, 19, 28, 30
Dupe common, 1691, 31800, 780, 2668800, 151, 19, 28, 30
Dupe special, 1704, 31800, 872, 2689470, 152, 19, 28, 30
Dupe special, 1716, 31800, 805, 2708550, 153, 19, 28, 30
Dupe special, 1729, 31800, 897, 2729220, 154, 19, 28, 30
Dupe common, 1740, 31800, 796, 2746710, 155, 19, 28, 30
Dupe special, 1753, 31800, 888, 2767380, 156, 19, 28, 30
Dupe special, 1765, 31800, 821, 2786460, 157, 19, 28, 30
Dupe special, 1777, 31800, 754, 2805540, 158, 19, 28, 30
Dupe special, 1790, 31800, 971, 2826210, 159, 19, 28, 30
Dupe special, 1802, 31800, 904, 2845290, 160, 19, 28, 30
Dupe special, 1814, 31800, 837, 2864370, 161, 19, 28, 30
Dupe special, 1826, 31800, 770, 2883450, 162, 19, 28, 30
Bought common, 1839, 31800, 112, 2904120, 163, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought special, 37, 27000, 64, 40140, 17, 4, 0, 1
Bought special, 51, 31800, 20, 61200, 21, 4, 0, 2
Bought common, 69, 31800, 157, 89820, 22, 4, 1, 2
Bought staple, 74, 31800, 77, 97770, 22, 5, 1, 2
Bought staple, 79, 31800, 22, 105720, 23, 6, 1, 2
Bought special, 96, 31800, 125, 132750, 24, 6, 1, 3
Dupe staple, 100, 31800, 286, 139110, 25, 6, 1, 3
Dupe staple, 105, 31800, 331, 147060, 25, 6, 1, 3
Bought special, 120, 31800, 116, 170910, 26, 6, 1, 4
Dupe staple, 126, 31800, 470, 180450, 27, 6, 1, 4
Bought special, 140, 31800, 96, 202710, 28, 6, 1, 5
Bought staple, 146, 31800, 50, 212250, 28, 7, 1, 5
Bought staple, 151, 31800, 120, 220200, 29, 8, 1, 5
Bought staple, 157, 31800, 74, 229740, 29, 9, 1, 5
Bought special, 173, 31800, 18, 255180, 30, 9, 1, 6
Dupe staple, 179, 31800, 372, 264720, 31, 9, 1, 6
Bought staple, 183, 31800, 133, 271080, 31, 10, 1, 6
Bought special, 200, 31800, 236, 298110, 32, 10, 1, 7
Bought special, 215, 31800, 46, 321960, 34, 10, 1, 8
Bought special, 232, 31800, 149, 348990, 35, 10, 1, 9
Bought staple, 238, 31800, 103, 358530, 35, 11, 1, 9
Bought staple, 242, 31800, 14, 364890, 36, 12, 1, 9
Bought common, 260, 31800, 276, 393510, 37, 12, 2, 9
Dupe special, 276, 31800, 845, 418950, 38, 12, 2, 9
Bought special, 288, 31800, 28, 438030, 39, 12, 2, 10
Bought staple, 293, 31800, 98, 445980, 40, 13, 2, 10
Bought common, 310, 31800, 201, 473010, 41, 13, 3, 10
Dupe staple, 315, 31800, 396, 480960, 42, 13, 3, 10
Bought staple, 319, 31800, 32, 487320, 42, 14, 3, 10
Bought common, 336, 31800, 135, 514350, 43, 14, 4, 10
Bought special, 352, 31800, 229, 539790, 45, 14, 4, 11
Bought special, 368, 31800, 48, 565230, 46, 14, 4, 12
Dupe staple, 374, 31800, 377, 574770, 46, 14, 4, 12
Bought common, 389, 31800, 37, 598620, 47, 14, 5, 12
Bought special, 405, 31800, 131, 624060, 49, 14, 5, 13
Bought common, 421, 31800, 75, 649500, 50, 14, 6, 13
Bought staple, 427, 31800, 29, 659040, 50, 15, 6, 13
Dupe staple, 432, 31800, 349, 666990, 51, 15, 6, 13
Dupe staple, 437, 31800, 394, 674940, 51, 15, 6, 13
Dupe staple, 440, 31800, 396, 679710, 52, 15, 6, 13
Bought special, 455, 31800, 56, 703560, 53, 15, 6, 14
Bought staple, 461, 31800, 135, 713100, 53, 16, 6, 14
Bought special, 478, 31800, 263, 740130, 55, 16, 6, 15
Bought special, 493, 31800, 48, 763980, 56, 16, 6, 16
Bought common, 510, 31800, 151, 791010, 57, 16, 7, 16
Dupe special, 527, 31800, 879, 818040, 58, 16, 7, 16
Bought special, 539, 31800, 62, 837120, 59, 16, 7, 17
Dupe staple, 544, 31800, 382, 845070, 60, 16, 7, 17
Bought special, 559, 31800, 42, 868920, 61, 16, 7, 18
Bought special, 576, 31800, 145, 895950, 62, 16, 7, 19
Bought special, 591, 31800, 80, 919800, 64, 16, 7, 20
Dupe special, 608, 31800, 808, 946830, 65, 16, 7, 20
Dupe staple, 610, 31800, 501, 950010, 65, 16, 7, 20
Bought common, 624, 31800, 2, 972270, 66, 16, 8, 20
Dupe common, 641, 31800, 1005, 999300, 68, 16, 8, 20
Bought special, 653, 31800, 38, 1018380, 68, 16, 8, 21
Bought special, 669, 31800, 7, 1043820, 70, 16, 8, 22
Bought common, 686, 31800, 110, 1070850, 71, 16, 9, 22
Bought special, 702, 31800, 54, 1096290, 72, 16, 9, 23
Bought common, 718, 31800, 23, 1121730, 74, 16, 10, 23
Bought special, 735, 31800, 126, 1148760, 75, 16, 10, 24
Dupe special, 751, 31800, 820, 1174200, 76, 16, 10, 24
Dupe staple, 753, 31800, 388, 1177380, 76, 16, 10, 24
Bought common, 767, 31800, 39, 1199640, 78, 16, 11, 24
Dupe staple, 773, 31800, 368, 1209180, 78, 16, 11, 24
Dupe special, 788, 31800, 778, 1233030, 79, 16, 11, 24
Bought common, 800, 31800, 86, 1252110, 80, 16, 12, 24
Dupe common, 817, 31800, 964, 1279140, 82, 16, 12, 24
Dupe special, 830, 31800, 1181, 1299810, 83, 16, 12, 24
Dupe common, 841, 31800, 805, 1317300, 83, 16, 12, 24
Bought common, 854, 31800, 147, 1337970, 84, 16, 13, 24
Dupe staple, 859, 31800, 342, 1345920, 85, 16, 13, 24
Dupe staple, 863, 31800, 353, 1352280, 85, 16, 13, 24
Bought staple, 868, 31800, 298, 1360230, 86, 17, 13, 24
Dupe special, 883, 31800, 833, 1384080, 87, 17, 13, 24
Dupe special, 895, 31800, 766, 1403160, 88, 17, 13, 24
Bought staple, 897, 31800, 84, 1406340, 88, 18, 13, 24
Dupe staple, 902, 31800, 254, 1414290, 88, 18, 13, 24
Bought common, 918, 31800, 223, 1439730, 90, 18, 14, 24
Bought common, 933, 31800, 8, 1463580, 91, 18, 15, 24
Bought common, 950, 31800, 111, 1490610, 92, 18, 16, 24
Dupe common, 967, 31800, 839, 1517640, 93, 18, 16, 24
Bought common, 979, 31800, 22, 1536720, 94, 18, 17, 24
Dupe common, 995, 31800, 866, 1562160, 96, 18, 17, 24
Dupe staple, 996, 31800, 275, 1563750, 96, 18, 17, 24
Dupe common, 1011, 31800, 810, 1587600, 97, 18, 17, 24
Bought common, 1024, 31800, 152, 1608270, 98, 18, 18, 24
Dupe special, 1040, 31800, 846, 1633710, 99, 18, 18, 24
Bought common, 1052, 31800, 29, 1652790, 100, 18, 19, 24
Dupe special, 1069, 31800, 907, 1679820, 102, 18, 19, 24
Dupe special, 1081, 31800, 815, 1698900, 102, 18, 19, 24
Dupe staple, 1082, 31800, 374, 1700490, 103, 18, 19, 24
Dupe special, 1097, 31800, 784, 1724340, 104, 18, 19, 24
Bought common, 1110, 31800, 251, 1745010, 105, 18, 20, 24
Dupe staple, 1115, 31800, 296, 1752960, 105, 18, 20, 24
Dupe staple, 1119, 31800, 332, 1759320, 106, 18, 20, 24
Bought common, 1134, 31800, 117, 1783170, 107, 18, 21, 24
Dupe common, 1150, 31800, 811, 1808610, 108, 18, 21, 24
Dupe staple, 1152, 31800, 379, 1811790, 108, 18, 21, 24
Bought special, 1167, 31800, 39, 1835640, 109, 18, 21, 25
Dupe staple, 1172, 31800, 359, 1843590, 110, 18, 21, 25
Bought special, 1187, 31800, 19, 1867440, 111, 18, 21, 26
Bought special, 1204, 31800, 122, 1894470, 112, 18, 21, 27
Dupe staple, 1209, 31800, 317, 1902420, 113, 18, 21, 27
Bought common, 1224, 31800, 102, 1926270, 114, 18, 22, 27
Bought special, 1240, 31800, 46, 1951710, 115, 18, 22, 28
Dupe common, 1257, 31800, 774, 1978740, 116, 18, 22, 28
Dupe common, 1270, 31800, 1141, 1999410, 118, 18, 22, 28
Dupe staple, 1271, 31800, 550, 2001000, 118, 18, 22, 28
Dupe staple, 1274, 31800, 277, 2005770, 118, 18, 22, 28
Dupe staple, 1279, 31800, 322, 2013720, 118, 18, 22, 28
Dupe special, 1294, 31800, 857, 2037570, 119, 18, 22, 28
Bought common, 1306, 31800, 40, 2056650, 120, 18, 23, 28
Bought common, 1322, 31800, 134, 2082090, 122, 18, 24, 28
Bought special, 1339, 31800, 112, 2109120, 123, 18, 24, 29
Dupe special, 1355, 31800, 806, 2134560, 124, 18, 24, 29
Dupe staple, 1357, 31800, 374, 2137740, 124, 18, 24, 29
Bought staple, 1360, 31800, 126, 2142510, 125, 19, 24, 29
Dupe special, 1377, 31800, 854, 2169540, 126, 19, 24, 29
Dupe common, 1389, 31800, 787, 2188620, 127, 19, 24, 29
Dupe special, 1401, 31800, 845, 2207700, 128, 19, 24, 29
Bought common, 1413, 31800, 28, 2226780, 129, 19, 25, 29
Dupe common, 1430, 31800, 881, 2253810, 130, 19, 25, 29
Dupe common, 1442, 31800, 814, 2272890, 131, 19, 25, 29
Dupe common, 1455, 31800, 906, 2293560, 132, 19, 25, 29
Dupe special, 1467, 31800, 839, 2312640, 133, 19, 25, 29
Bought common, 1479, 31800, 22, 2331720, 134, 19, 26, 29
Dupe common, 1496, 31800, 875, 2358750, 135, 19, 26, 29
Dupe common, 1508, 31800, 808, 2377830, 136, 19, 26, 29
Dupe special, 1520, 31800, 866, 2396910, 137, 19, 26, 29
Bought common, 1532, 31800, 49, 2415990, 138, 19, 27, 29
Dupe special, 1548, 31800, 768, 2441430, 140, 19, 27, 29
Dupe common, 1560, 31800, 826, 2460510, 141, 19, 27, 29
Dupe common, 1572, 31800, 759, 2479590, 142, 19, 27, 29
Dupe special, 1585, 31800, 851, 2500260, 143, 19, 27, 29
Bought special, 1597, 31800, 34, 2519340, 144, 19, 27, 30
Dupe special, 1614, 31800, 887, 2546370, 145, 19, 27, 30
Dupe common, 1626, 31800, 820, 2565450, 146, 19, 27, 30
Dupe special, 1638, 31800, 753, 2584530, 147, 19, 27, 30
Dupe special, 1650, 31800, 811, 2603610, 148, 19, 27, 30
Dupe common, 1663, 31800, 903, 2624280, 149, 19, 27, 30
Bought common, 1675, 31800, 86, 2643360, 150, 19, 28, 30
Dupe special, 1691, 31800, 780, 2668800, 151, 19, 28, 30
Dupe common, 1704, 31800, 872, 2689470, 152, 19, 28, 30
Dupe common, 1716, 31800, 805, 2708550, 153, 19, 28, 30
Dupe special, 1729, 31800, 897, 2729220, 154, 19, 28, 30
