Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 210, 21200, 216, 202660, 28, 12, 2, 2
Dupe staple, 218, 21200, 314, 211140, 28, 12, 2, 2
Bought common, 240, 21200, 171, 234460, 29, 12, 3, 2
Dupe staple, 247, 21200, 313, 241880, 30, 12, 3, 2
Bought staple, 253, 21200, 74, 248240, 30, 13, 3, 2
Bought special, 277, 21200, 18, 273680, 31, 13, 3, 3
Dupe staple, 284, 21200, 285, 281100, 32, 13, 3, 3
Bought special, 306, 21200, 17, 304420, 33, 13, 3, 4
Bought common, 330, 21200, 86, 329860, 34, 13, 4, 4
Bought special, 354, 21200, 30, 355300, 35, 13, 4, 5
Bought staple, 361, 21200, 47, 362720, 36, 14, 4, 5
Bought special, 386, 21200, 97, 389220, 37, 14, 4, 6
Dupe staple, 394, 21200, 320, 397700, 37, 14, 4, 6
Bought staple, 400, 21200, 231, 404060, 38, 15, 4, 6
Bought staple, 408, 21200, 79, 412540, 38, 16, 4, 6
Bought staple, 415, 21200, 96, 419960, 39, 17, 4, 6
Dupe staple, 423, 21200, 319, 428440, 39, 17, 4, 6
Bought special, 445, 21200, 51, 451760, 40, 17, 4, 7
Bought special, 470, 21200, 226, 478260, 41, 17, 4, 8
Dupe staple, 476, 21200, 262, 484620, 42, 17, 4, 8
Bought common, 499, 21200, 100, 509000, 43, 17, 5, 8
Bought common, 522, 21200, 63, 533380, 44, 17, 6, 8
Dupe common, 546, 21200, 757, 558820, 45, 17, 6, 8
Dupe staple, 547, 21200, 263, 559880, 46, 17, 6, 8
Bought special, 570, 21200, 226, 584260, 47, 17, 6, 9
Bought special, 593, 21200, 64, 608640, 48, 17, 6, 10
Dupe special, 617, 21200, 758, 634080, 49, 17, 6, 10
Dupe staple, 620, 21200, 451, 637260, 49, 17, 6, 10
Bought staple, 624, 21200, 25, 641500, 50, 18, 6, 10
Dupe staple, 633, 21200, 354, 651040, 50, 18, 6, 10
Bought common, 655, 21200, 86, 674360, 51, 18, 7, 10
Bought common, 679, 21200, 180, 699800, 53, 18, 8, 10
Bought special, 701, 21200, 37, 723120, 54, 18, 8, 11
Dupe staple, 710, 21200, 366, 732660, 54, 18, 8, 11
Bought common, 732, 21200, 98, 755980, 55, 18, 9, 11
Dupe staple, 740, 21200, 471, 764460, 56, 18, 9, 11
Bought common, 761, 21200, 97, 786720, 57, 18, 10, 11
Bought special, 785, 21200, 41, 812160, 58, 18, 10, 12
Dupe staple, 792, 21200, 308, 819580, 59, 18, 10, 12
Bought common, 814, 21200, 40, 842900, 60, 18, 11, 12
Dupe staple, 822, 21200, 263, 851380, 60, 18, 11, 12
Dupe staple, 829, 21200, 255, 858800, 60, 18, 11, 12
Dupe staple, 834, 21200, 310, 864100, 61, 18, 11, 12
Dupe common, 856, 21200, 792, 887420, 62, 18, 11, 12
Bought special, 874, 21200, 100, 906500, 63, 18, 11, 13
Bought staple, 882, 21200, 73, 914980, 63, 19, 11, 13
Bought special, 905, 21200, 61, 939360, 65, 19, 11, 14
Dupe common, 929, 21200, 755, 964800, 66, 19, 11, 14
Bought common, 947, 21200, 63, 983880, 67, 19, 12, 14
Dupe special, 970, 21200, 776, 1008260, 68, 19, 12, 14
Bought special, 989, 21200, 65, 1028400, 69, 19, 12, 15
Dupe common, 1012, 21200, 778, 1052780, 70, 19, 12, 15
Bought common, 1030, 21200, 86, 1071860, 71, 19, 13, 15
Bought special, 1054, 21200, 30, 1097300, 72, 19, 13, 16
Bought common, 1077, 21200, 18, 1121680, 74, 19, 14, 16
Bought special, 1101, 21200, 87, 1147120, 75, 19, 14, 17
Bought common, 1125, 21200, 31, 1172560, 76, 19, 15, 17
Bought common, 1150, 21200, 206, 1199060, 77, 19, 16, 17
Dupe special, 1172, 21200, 838, 1222380, 79, 19, 16, 17
Dupe common, 1190, 21200, 896, 1241460, 80, 19, 16, 17
Bought special, 1208, 21200, 79, 1260540, 81, 19, 16, 18
Bought special, 1231, 21200, 42, 1284920, 82, 19, 16, 19
Dupe special, 1256, 21200, 842, 1311420, 83, 19, 16, 19
Bought special, 1273, 21200, 44, 1329440, 84, 19, 16, 20
Dupe common, 1298, 21200, 844, 1355940, 85, 19, 16, 20
Bought special, 1315, 21200, 46, 1373960, 86, 19, 16, 21
Bought common, 1339, 21200, 140, 1399400, 88, 19, 17, 21
Dupe special, 1362, 21200, 853, 1423780, 89, 19, 17, 21
Bought special, 1380, 21200, 161, 1442860, 90, 19, 17, 22
Dupe common, 1404, 21200, 855, 1468300, 91, 19, 17, 22
Bought special, 1421, 21200, 57, 1486320, 92, 19, 17, 23
Bought common, 1445, 21200, 1, 1511760, 93, 19, 18, 23
Dupe common, 1470, 21200, 926, 1538260, 94, 19, 18, 23
Bought special, 1487, 21200, 3, 1556280, 95, 19, 18, 24
Dupe common, 1510, 21200, 866, 1580660, 97, 19, 18, 24
Bought common, 1528, 21200, 49, 1599740, 98, 19, 19, 24
Dupe common, 1551, 21200, 762, 1624120, 99, 19, 19, 24
Dupe common, 1570, 21200, 926, 1644260, 100, 19, 19, 24
Bought common, 1587, 21200, 3, 1662280, 101, 19, 20, 24
Dupe special, 1611, 21200, 822, 1687720, 102, 19, 20, 24
Bought special, 1629, 21200, 5, 1706800, 103, 19, 20, 25
Bought common, 1653, 21200, 74, 1732240, 104, 19, 21, 25
Dupe special, 1677, 21200, 768, 1757680, 105, 19, 21, 25
Dupe common, 1695, 21200, 826, 1776760, 106, 19, 21, 25
Bought special, 1712, 21200, 28, 1794780, 107, 19, 21, 26
Bought special, 1735, 21200, 16, 1819160, 109, 19, 21, 27
Dupe special, 1760, 21200, 941, 1845660, 110, 19, 21, 27
Bought common, 1777, 21200, 18, 1863680, 111, 19, 22, 27
Dupe special, 1801, 21200, 837, 1889120, 112, 19, 22, 27
Bought common, 1819, 21200, 20, 1908200, 113, 19, 23, 27
Dupe common, 1843, 21200, 839, 1933640, 114, 19, 23, 27
Bought common, 1860, 21200, 41, 1951660, 115, 19, 24, 27
Bought common, 1885, 21200, 91, 1978160, 116, 19, 25, 27
Dupe special, 1908, 21200, 829, 2002540, 118, 19, 25, 27
Bought common, 1925, 21200, 31, 2020560, 119, 19, 26, 27
Dupe common, 1950, 21200, 956, 2047060, 120, 19, 26, 27
Bought common, 1967, 21200, 33, 2065080, 121, 19, 27, 27
Dupe special, 1991, 21200, 852, 2090520, 122, 19, 27, 27
Bought special, 2009, 21200, 35, 2109600, 123, 19, 27, 28
Dupe common, 2033, 21200, 854, 2135040, 124, 19, 27, 28
Bought common, 2050, 21200, 56, 2153060, 125, 19, 28, 28
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 28, 28
Bought special, 2092, 21200, 58, 2197580, 127, 19, 28, 29
Dupe special, 2115, 21200, 796, 2221960, 129, 19, 28, 29
Dupe common, 2133, 21200, 854, 2241040, 130, 19, 28, 29
Dupe common, 2151, 21200, 912, 2260120, 131, 19, 28, 29
Dupe common, 2169, 21200, 845, 2279200, 132, 19, 28, 29
Dupe common, 2187, 21200, 753, 2298280, 132, 19, 28, 29
Dupe special, 2205, 21200, 811, 2317360, 133, 19, 28, 29
Dupe common, 2222, 21200, 763, 2335380, 134, 19, 28, 29
Bought common, 2240, 21200, 71, 2354460, 135, 19, 29, 29
Dupe special, 2264, 21200, 915, 2379900, 137, 19, 29, 29
Dupe common, 2282, 21200, 823, 2398980, 137, 19, 29, 29
Dupe common, 2300, 21200, 881, 2418060, 138, 19, 29, 29
Dupe special, 2318, 21200, 814, 2437140, 139, 19, 29, 29
Bought special, 2335, 21200, 16, 2455160, 140, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Dupe staple, 20, 14000, 421, 11460, 11, 2, 0, 0
Bought staple, 27, 14800, 73, 16480, 12, 3, 0, 0
Bought staple, 36, 15600, 34, 23340, 13, 4, 0, 0
Bought staple, 44, 16400, 111, 29860, 15, 5, 0, 0
Bought staple, 52, 18000, 86, 36860, 16, 6, 0, 0
Bought staple, 60, 18800, 251, 44260, 18, 7, 0, 0
Bought staple, 67, 20400, 95, 51200, 19, 8, 0, 0
Dupe staple, 74, 21200, 350, 58500, 20, 8, 0, 0
Bought staple, 79, 21200, 30, 63800, 21, 9, 0, 0
Bought staple, 87, 21200, 3, 72280, 21, 10, 0, 0
Dupe staple, 94, 21200, 270, 79700, 22, 10, 0, 0
Bought special, 116, 21200, 2, 103020, 23, 10, 0, 1
Dupe staple, 125, 21200, 331, 112560, 23, 10, 0, 1
Dupe staple, 131, 21200, 342, 118920, 23, 10, 0, 1
Bought staple, 136, 21200, 22, 124220, 24, 11, 0, 1
Bought staple, 145, 21200, 101, 133760, 24, 12, 0, 1
Bought staple, 151, 21200, 12, 140120, 25, 13, 0, 1
Bought staple, 160, 21200, 91, 149660, 25, 14, 0, 1
Bought common, 184, 21200, 35, 175100, 26, 14, 1, 1
Dupe staple, 191, 21200, 302, 182520, 27, 14, 1, 1
Bought staple, 198, 21200, 44, 189940, 27, 15, 1, 1
Bought staple, 206, 21200, 17, 198420, 27, 16, 1, 1
Bought common, 229, 21200, 5, 222800, 29, 16, 2, 1
Bought common, 253, 21200, 74, 248240, 30, 16, 3, 1
Dupe staple, 261, 21200, 297, 256720, 30, 16, 3, 1
Bought staple, 267, 21200, 83, 263080, 31, 17, 3, 1
Dupe staple, 275, 21200, 306, 271560, 31, 17, 3, 1
Bought special, 297, 21200, 38, 294880, 32, 17, 3, 2
Bought special, 320, 21200, 151, 319260, 34, 17, 3, 3
Dupe staple, 329, 21200, 355, 328800, 34, 17, 3, 3
Bought special, 350, 21200, 106, 351060, 35, 17, 3, 4
Dupe staple, 358, 21200, 354, 359540, 36, 17, 3, 4
Bought common, 380, 21200, 211, 382860, 37, 17, 4, 4
Dupe staple, 388, 21200, 309, 391340, 37, 17, 4, 4
Bought staple, 394, 21200, 70, 397700, 37, 18, 4, 4
Bought common, 417, 21200, 58, 422080, 39, 18, 5, 4
Dupe staple, 425, 21200, 281, 430560, 39, 18, 5, 4
Bought special, 447, 21200, 13, 453880, 40, 18, 5, 5
Bought common, 471, 21200, 232, 479320, 42, 18, 6, 5
Dupe special, 494, 21200, 820, 503700, 43, 18, 6, 5
Dupe staple, 496, 21200, 282, 505820, 43, 18, 6, 5
Bought special, 518, 21200, 14, 529140, 44, 18, 6, 6
Bought special, 542, 21200, 83, 554580, 45, 18, 6, 7
Bought common, 566, 21200, 177, 580020, 47, 18, 7, 7
Bought common, 589, 21200, 15, 604400, 48, 18, 8, 7
Bought common, 613, 21200, 84, 629840, 49, 18, 9, 7
Bought special, 637, 21200, 28, 655280, 50, 18, 9, 8
Dupe staple, 644, 21200, 295, 662700, 51, 18, 9, 8
Bought special, 666, 21200, 27, 686020, 52, 18, 9, 9
Bought special, 690, 21200, 96, 711460, 53, 18, 9, 10
Bought special, 714, 21200, 40, 736900, 54, 18, 9, 11
Dupe staple, 721, 21200, 307, 744320, 55, 18, 9, 11
Dupe common, 743, 21200, 789, 767640, 56, 18, 9, 11
Bought common, 761, 21200, 97, 786720, 57, 18, 10, 11
Dupe staple, 770, 21200, 426, 796260, 57, 18, 10, 11
Bought special, 791, 21200, 52, 818520, 58, 18, 10, 12
Bought special, 814, 21200, 40, 842900, 60, 18, 10, 13
Bought common, 839, 21200, 90, 869400, 61, 18, 11, 13
Bought special, 862, 21200, 53, 893780, 62, 18, 11, 14
Dupe special, 886, 21200, 897, 919220, 64, 18, 11, 14
Bought special, 904, 21200, 55, 938300, 64, 18, 11, 15
Bought staple, 911, 21200, 72, 945720, 65, 19, 11, 15
Bought common, 935, 21200, 16, 971160, 66, 19, 12, 15
Bought common, 960, 21200, 191, 997660, 67, 19, 13, 15
Bought special, 982, 21200, 73, 1020980, 69, 19, 13, 16
Dupe special, 1006, 21200, 767, 1046420, 70, 19, 13, 16
Bought special, 1024, 21200, 75, 1065500, 71, 19, 13, 17
Bought common, 1048, 21200, 19, 1090940, 72, 19, 14, 17
Bought special, 1072, 21200, 88, 1116380, 73, 19, 14, 18
Bought common, 1095, 21200, 76, 1140760, 75, 19, 15, 18
Dupe common, 1119, 21200, 770, 1166200, 76, 19, 15, 18
Bought special, 1137, 21200, 78, 1185280, 77, 19, 15, 19
Dupe common, 1160, 21200, 791, 1209660, 78, 19, 15, 19
Bought special, 1179, 21200, 80, 1229800, 79, 19, 15, 20
Bought common, 1202, 21200, 43, 1254180, 80, 19, 16, 20
Bought special, 1226, 21200, 137, 1279620, 82, 19, 16, 21
Bought common, 1250, 21200, 206, 1305060, 83, 19, 17, 21
Dupe special, 1273, 21200, 794, 1329440, 84, 19, 17, 21
Bought special, 1291, 21200, 102, 1348520, 85, 19, 17, 22
Dupe common, 1315, 21200, 796, 1373960, 86, 19, 17, 22
Bought common, 1333, 21200, 104, 1393040, 87, 19, 18, 22
Bought common, 1357, 21200, 48, 1418480, 88, 19, 19, 22
Bought common, 1380, 21200, 161, 1442860, 90, 19, 20, 22
Bought special, 1404, 21200, 105, 1468300, 91, 19, 20, 23
Bought special, 1428, 21200, 49, 1493740, 92, 19, 20, 24
Dupe special, 1451, 21200, 762, 1518120, 93, 19, 20, 24
Dupe special, 1470, 21200, 926, 1538260, 94, 19, 20, 24
Bought special, 1487, 21200, 3, 1556280, 95, 19, 20, 25
Dupe special, 1510, 21200, 866, 1580660, 97, 19, 20, 25
Dupe special, 1528, 21200, 799, 1599740, 98, 19, 20, 25
Dupe special, 1547, 21200, 963, 1619880, 99, 19, 20, 25
Bought common, 1564, 21200, 15, 1637900, 99, 19, 21, 25
Dupe special, 1587, 21200, 753, 1662280, 101, 19, 21, 25
Dupe special, 1605, 21200, 811, 1681360, 102, 19, 21, 25
Dupe common, 1622, 21200, 763, 1699380, 103, 19, 21, 25
Bought common, 1641, 21200, 177, 1719520, 104, 19, 22, 25
Dupe common, 1664, 21200, 765, 1743900, 105, 19, 22, 25
Bought special, 1682, 21200, 73, 1762980, 106, 19, 22, 26
Dupe special, 1706, 21200, 767, 1788420, 107, 19, 22, 26
Bought special, 1724, 21200, 75, 1807500, 108, 19, 22, 27
Dupe common, 1748, 21200, 769, 1832940, 109, 19, 22, 27
Bought special, 1766, 21200, 77, 1852020, 110, 19, 22, 28
Bought common, 1790, 21200, 146, 1877460, 111, 19, 23, 28
Dupe special, 1812, 21200, 778, 1900780, 113, 19, 23, 28
Dupe special, 1830, 21200, 836, 1919860, 114, 19, 23, 28
Dupe special, 1849, 21200, 875, 1940000, 115, 19, 23, 28
Bought common, 1867, 21200, 33, 1959080, 115, 19, 24, 28
Dupe special, 1890, 21200, 896, 1983460, 117, 19, 24, 28
Dupe common, 1908, 21200, 829, 2002540, 118, 19, 24, 28
Bought common, 1925, 21200, 31, 2020560, 119, 19, 25, 28
Dupe common, 1950, 21200, 956, 2047060, 120, 19, 25, 28
Dupe common, 1967, 21200, 783, 2065080, 121, 19, 25, 28
Dupe common, 1985, 21200, 841, 2084160, 122, 19, 25, 28
Bought special, 2002, 21200, 43, 2102180, 123, 19, 25, 29
Bought common, 2027, 21200, 93, 2128680, 124, 19, 26, 29
Dupe common, 2050, 21200, 806, 2153060, 125, 19, 26, 29
Dupe common, 2069, 21200, 845, 2173200, 126, 19, 26, 29
Dupe common, 2086, 21200, 797, 2191220, 127, 19, 26, 29
Bought common, 2104, 21200, 105, 2210300, 128, 19, 27, 29
Dupe common, 2128, 21200, 799, 2235740, 129, 19, 27, 29
Dupe common, 2145, 21200, 751, 2253760, 130, 19, 27, 29
Dupe common, 2163, 21200, 809, 2272840, 131, 19, 27, 29
Dupe common, 2180, 21200, 761, 2290860, 132, 19, 27, 29
Dupe common, 2199, 21200, 800, 2311000, 133, 19, 27, 29
Bought special, 2216, 21200, 2, 2329020, 134, 19, 27, 30
Dupe common, 2240, 21200, 821, 2354460, 135, 19, 27, 30
Dupe special, 2258, 21200, 754, 2373540, 136, 19, 27, 30
Dupe special, 2276, 21200, 812, 2392620, 137, 19, 27, 30
Dupe common, 2293, 21200, 764, 2410640, 138, 19, 27, 30
Dupe special, 2311, 21200, 822, 2429720, 139, 19, 27, 30
Dupe special, 2329, 21200, 755, 2448800, 140, 19, 27, 30
Dupe special, 2347, 21200, 813, 2467880, 141, 19, 27, 30
Bought common, 2364, 21200, 15, 2485900, 142, 19, 28, 30
Dupe special, 2389, 21200, 815, 2512400, 143, 19, 28, 30
Dupe common, 2406, 21200, 767, 2530420, 144, 19, 28, 30
Dupe special, 2424, 21200, 825, 2549500, 145, 19, 28, 30
Dupe common, 2441, 21200, 777, 2567520, 146, 19, 28, 30
Dupe common, 2460, 21200, 941, 2587660, 147, 19, 28, 30
Dupe common, 2477, 21200, 768, 2605680, 148, 19, 28, 30
Dupe special, 2495, 21200, 826, 2624760, 149, 19, 28, 30
Bought common, 2512, 21200, 28, 2642780, 150, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Bought staple, 60, 18800, 1, 44260, 18, 8, 0, 0
Bought common, 83, 21200, 79, 68040, 21, 8, 1, 0
Bought staple, 91, 21200, 52, 76520, 21, 9, 1, 0
Bought staple, 99, 21200, 50, 85000, 22, 10, 1, 0
Bought common, 122, 21200, 13, 109380, 23, 10, 2, 0
Dupe staple, 131, 21200, 342, 118920, 23, 10, 2, 0
Dupe staple, 136, 21200, 272, 124220, 24, 10, 2, 0
Bought staple, 142, 21200, 33, 130580, 24, 11, 2, 0
Bought staple, 150, 21200, 6, 139060, 24, 12, 2, 0
Dupe staple, 158, 21200, 254, 147540, 25, 12, 2, 0
Dupe staple, 164, 21200, 265, 153900, 25, 12, 2, 0
Bought staple, 170, 21200, 176, 160260, 26, 13, 2, 0
Dupe staple, 178, 21200, 274, 168740, 26, 13, 2, 0
Bought staple, 184, 21200, 35, 175100, 26, 14, 2, 0
Bought common, 207, 21200, 23, 199480, 28, 14, 3, 0
Dupe staple, 216, 21200, 352, 209020, 28, 14, 3, 0
Bought special, 238, 21200, 84, 232340, 29, 14, 3, 1
Dupe staple, 245, 21200, 351, 239760, 30, 14, 3, 1
Dupe staple, 250, 21200, 256, 245060, 30, 14, 3, 1
Bought staple, 258, 21200, 104, 253540, 30, 15, 3, 1
Bought special, 281, 21200, 67, 277920, 31, 15, 3, 2
Dupe staple, 289, 21200, 315, 286400, 32, 15, 3, 2
Dupe staple, 295, 21200, 326, 292760, 32, 15, 3, 2
Bought staple, 301, 21200, 237, 299120, 33, 16, 3, 2
Bought special, 324, 21200, 75, 323500, 34, 16, 3, 3
Bought special, 348, 21200, 19, 348940, 35, 16, 3, 4
Dupe staple, 357, 21200, 348, 358480, 35, 16, 3, 4
Bought common, 377, 21200, 18, 379680, 37, 16, 4, 4
Bought common, 401, 21200, 87, 405120, 38, 16, 5, 4
Dupe staple, 410, 21200, 416, 414660, 38, 16, 5, 4
Bought common, 431, 21200, 42, 436920, 39, 16, 6, 4
Bought common, 454, 21200, 30, 461300, 41, 16, 7, 4
Bought staple, 462, 21200, 3, 469780, 41, 17, 7, 4
Bought special, 487, 21200, 53, 496280, 42, 17, 7, 5
Bought common, 510, 21200, 166, 520660, 44, 17, 8, 5
Dupe staple, 518, 21200, 264, 529140, 44, 17, 8, 5
Dupe staple, 524, 21200, 275, 535500, 44, 17, 8, 5
Bought common, 546, 21200, 7, 558820, 45, 17, 9, 5
Bought common, 570, 21200, 226, 584260, 47, 17, 10, 5
Bought common, 593, 21200, 64, 608640, 48, 17, 11, 5
Bought common, 617, 21200, 8, 634080, 49, 17, 12, 5
Dupe staple, 624, 21200, 275, 641500, 50, 17, 12, 5
Dupe staple, 630, 21200, 286, 647860, 50, 17, 12, 5
Dupe staple, 637, 21200, 278, 655280, 50, 17, 12, 5
Bought special, 659, 21200, 10, 678600, 51, 17, 12, 6
Bought common, 681, 21200, 17, 701920, 53, 17, 13, 6
Dupe common, 706, 21200, 817, 728420, 54, 17, 13, 6
Dupe staple, 708, 21200, 279, 730540, 54, 17, 13, 6
Bought staple, 714, 21200, 40, 736900, 54, 18, 13, 6
Dupe common, 737, 21200, 778, 761280, 56, 18, 13, 6
Bought special, 755, 21200, 86, 780360, 57, 18, 13, 7
Bought staple, 763, 21200, 59, 788840, 57, 19, 13, 7
Bought common, 787, 21200, 3, 814280, 58, 19, 14, 7
Bought special, 811, 21200, 222, 839720, 60, 19, 14, 8
Bought special, 834, 21200, 60, 864100, 61, 19, 14, 9
Bought special, 858, 21200, 4, 889540, 62, 19, 14, 10
Dupe common, 882, 21200, 823, 914980, 63, 19, 14, 10
Bought special, 900, 21200, 131, 934060, 64, 19, 14, 11
Bought special, 924, 21200, 225, 959500, 66, 19, 14, 12
Bought special, 947, 21200, 63, 983880, 67, 19, 14, 13
Dupe common, 970, 21200, 776, 1008260, 68, 19, 14, 13
Bought special, 989, 21200, 65, 1028400, 69, 19, 14, 14
Bought common, 1012, 21200, 28, 1052780, 70, 19, 15, 14
Dupe special, 1037, 21200, 978, 1079280, 72, 19, 15, 14
Dupe common, 1054, 21200, 780, 1097300, 72, 19, 15, 14
Bought special, 1072, 21200, 88, 1116380, 73, 19, 15, 15
Bought special, 1095, 21200, 76, 1140760, 75, 19, 15, 16
Dupe special, 1119, 21200, 770, 1166200, 76, 19, 15, 16
Bought special, 1137, 21200, 78, 1185280, 77, 19, 15, 17
Bought common, 1160, 21200, 41, 1209660, 78, 19, 16, 17
Bought special, 1185, 21200, 91, 1236160, 79, 19, 16, 18
Dupe special, 1208, 21200, 829, 1260540, 81, 19, 16, 18
Bought common, 1226, 21200, 137, 1279620, 82, 19, 17, 18
Dupe common, 1250, 21200, 956, 1305060, 83, 19, 17, 18
Bought common, 1267, 21200, 33, 1323080, 84, 19, 18, 18
Bought special, 1291, 21200, 102, 1348520, 85, 19, 18, 19
Bought special, 1315, 21200, 46, 1373960, 86, 19, 18, 20
Dupe special, 1339, 21200, 890, 1399400, 88, 19, 18, 20
Bought common, 1357, 21200, 48, 1418480, 88, 19, 19, 20
Dupe common, 1380, 21200, 911, 1442860, 90, 19, 19, 20
Bought special, 1398, 21200, 94, 1461940, 91, 19, 19, 21
Dupe common, 1421, 21200, 807, 1486320, 92, 19, 19, 21
Dupe common, 1440, 21200, 971, 1506460, 93, 19, 19, 21
Dupe special, 1457, 21200, 798, 1524480, 94, 19, 19, 21
Bought special, 1475, 21200, 106, 1543560, 95, 19, 19, 22
Bought special, 1499, 21200, 50, 1569000, 96, 19, 19, 23
Dupe special, 1522, 21200, 763, 1593380, 97, 19, 19, 23
Bought common, 1540, 21200, 71, 1612460, 98, 19, 20, 23
Dupe special, 1564, 21200, 765, 1637900, 99, 19, 20, 23
Bought common, 1582, 21200, 73, 1656980, 100, 19, 21, 23
Bought common, 1605, 21200, 61, 1681360, 102, 19, 22, 23
Dupe common, 1629, 21200, 755, 1706800, 103, 19, 22, 23
Bought special, 1647, 21200, 63, 1725880, 104, 19, 22, 24
Bought special, 1670, 21200, 26, 1750260, 105, 19, 22, 25
Dupe special, 1695, 21200, 826, 1776760, 106, 19, 22, 25
Bought common, 1712, 21200, 28, 1794780, 107, 19, 23, 25
Dupe special, 1735, 21200, 766, 1819160, 109, 19, 23, 25
Bought common, 1754, 21200, 180, 1839300, 110, 19, 24, 25
Dupe special, 1777, 21200, 768, 1863680, 111, 19, 24, 25
Dupe common, 1795, 21200, 826, 1882760, 112, 19, 24, 25
Bought special, 1812, 21200, 28, 1900780, 113, 19, 24, 26
Bought common, 1837, 21200, 78, 1927280, 114, 19, 25, 26
Dupe common, 1860, 21200, 791, 1951660, 115, 19, 25, 26
Dupe special, 1879, 21200, 830, 1971800, 116, 19, 25, 26
Dupe special, 1896, 21200, 782, 1989820, 117, 19, 25, 26
Bought common, 1914, 21200, 90, 2008900, 118, 19, 26, 26
Dupe special, 1938, 21200, 784, 2034340, 119, 19, 26, 26
Bought special, 1956, 21200, 92, 2053420, 120, 19, 26, 27
Dupe common, 1980, 21200, 911, 2078860, 121, 19, 26, 27
Dupe special, 1998, 21200, 844, 2097940, 122, 19, 26, 27
Dupe common, 2015, 21200, 796, 2115960, 123, 19, 26, 27
Bought special, 2033, 21200, 104, 2135040, 124, 19, 26, 28
Dupe common, 2056, 21200, 842, 2159420, 126, 19, 26, 28
Bought special, 2075, 21200, 256, 2179560, 127, 19, 26, 29
Dupe special, 2098, 21200, 844, 2203940, 128, 19, 26, 29
Bought common, 2115, 21200, 46, 2221960, 129, 19, 27, 29
Dupe special, 2140, 21200, 971, 2248460, 130, 19, 27, 29
Dupe special, 2157, 21200, 798, 2266480, 131, 19, 27, 29
Dupe special, 2175, 21200, 856, 2285560, 132, 19, 27, 29
Dupe special, 2192, 21200, 808, 2303580, 133, 19, 27, 29
Dupe special, 2210, 21200, 866, 2322660, 134, 19, 27, 29
Bought common, 2228, 21200, 49, 2341740, 135, 19, 28, 29
Dupe special, 2251, 21200, 762, 2366120, 136, 19, 28, 29
Dupe special, 2270, 21200, 926, 2386260, 137, 19, 28, 29
Dupe special, 2287, 21200, 753, 2404280, 138, 19, 28, 29
Bought common, 2305, 21200, 61, 2423360, 139, 19, 29, 29
Bought special, 2329, 21200, 5, 2448800, 140, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Bought special, 75, 21200, 106, 59560, 21, 7, 0, 1
Bought staple, 83, 21200, 79, 68040, 21, 8, 0, 1
Bought staple, 91, 21200, 52, 76520, 21, 9, 0, 1
Bought staple, 99, 21200, 50, 85000, 22, 10, 0, 1
Dupe staple, 107, 21200, 273, 93480, 22, 10, 0, 1
Bought staple, 113, 21200, 184, 99840, 23, 11, 0, 1
Dupe staple, 120, 21200, 301, 107260, 23, 11, 0, 1
Bought staple, 127, 21200, 43, 114680, 23, 12, 0, 1
Bought special, 150, 21200, 6, 139060, 24, 12, 0, 2
Dupe staple, 158, 21200, 254, 147540, 25, 12, 0, 2
Dupe staple, 164, 21200, 265, 153900, 25, 12, 0, 2
Bought staple, 170, 21200, 176, 160260, 26, 13, 0, 2
Dupe staple, 178, 21200, 274, 168740, 26, 13, 0, 2
Dupe staple, 184, 21200, 285, 175100, 26, 13, 0, 2
Bought staple, 190, 21200, 196, 181460, 27, 14, 0, 2
Bought staple, 198, 21200, 44, 189940, 27, 15, 0, 2
Dupe staple, 206, 21200, 267, 198420, 27, 15, 0, 2
Bought staple, 211, 21200, 72, 203720, 28, 16, 0, 2
Dupe staple, 220, 21200, 401, 213260, 28, 16, 0, 2
Dupe staple, 226, 21200, 437, 219620, 29, 16, 0, 2
Bought staple, 231, 21200, 92, 224920, 29, 17, 0, 2
Dupe staple, 240, 21200, 421, 234460, 29, 17, 0, 2
Bought common, 261, 21200, 47, 256720, 30, 17, 1, 2
Bought common, 284, 21200, 35, 281100, 32, 17, 2, 2
Bought common, 309, 21200, 85, 307600, 33, 17, 3, 2
Bought special, 332, 21200, 48, 331980, 34, 17, 3, 3
Bought common, 357, 21200, 98, 358480, 35, 17, 4, 3
