Action, games, score, coin, xp, level, staples, commons, specials
Bought special, 1753, 31800, 138, 2767380, 156, 19, 29, 29
Dupe common, 1770, 31800, 991, 2794410, 157, 19, 29, 29
Dupe special, 1781, 31800, 765, 2811900, 158, 19, 29, 29
Dupe special, 1794, 31800, 857, 2832570, 159, 19, 29, 29
Dupe special, 1806, 31800, 790, 2851650, 160, 19, 29, 29
Bought special, 1819, 31800, 132, 2872320, 161, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought common, 20, 22200, 62, 18870, 12, 1, 1, 0
Bought staple, 26, 24600, 64, 25890, 14, 2, 1, 0
Bought staple, 32, 25800, 95, 33450, 15, 3, 1, 0
Bought staple, 37, 27000, 64, 40140, 17, 4, 1, 0
Bought staple, 42, 29400, 56, 47310, 18, 5, 1, 0
Bought common, 58, 31800, 133, 72330, 21, 5, 2, 0
Dupe staple, 63, 31800, 453, 80280, 22, 5, 2, 0
Bought staple, 67, 31800, 89, 86640, 22, 6, 2, 0
Bought staple, 72, 31800, 9, 94590, 22, 7, 2, 0
Bought staple, 78, 31800, 113, 104130, 23, 8, 2, 0
Dupe staple, 83, 31800, 283, 112080, 23, 8, 2, 0
Bought staple, 88, 31800, 228, 120030, 24, 9, 2, 0
Bought special, 103, 31800, 13, 143880, 25, 9, 2, 1
Bought staple, 110, 31800, 251, 155010, 25, 10, 2, 1
Dupe staple, 114, 31800, 287, 161370, 26, 10, 2, 1
Bought staple, 119, 31800, 82, 169320, 26, 11, 2, 1
Bought staple, 124, 31800, 2, 177270, 26, 12, 2, 1
Dupe staple, 130, 31800, 481, 186810, 27, 12, 2, 1
Bought staple, 134, 31800, 117, 193170, 27, 13, 2, 1
Bought common, 150, 31800, 61, 218610, 28, 13, 3, 1
Dupe staple, 155, 31800, 256, 226560, 29, 13, 3, 1
Dupe staple, 160, 31800, 426, 234510, 29, 13, 3, 1
Bought staple, 163, 31800, 53, 239280, 30, 14, 3, 1
Bought special, 180, 31800, 156, 266310, 31, 14, 3, 2
Bought staple, 186, 31800, 110, 275850, 31, 15, 3, 2
Dupe staple, 190, 31800, 271, 282210, 32, 15, 3, 2
Bought common, 206, 31800, 90, 307650, 33, 15, 4, 2
Bought common, 222, 31800, 34, 333090, 34, 15, 5, 2
Bought special, 239, 31800, 162, 360120, 36, 15, 5, 3
Dupe staple, 244, 31800, 332, 368070, 36, 15, 5, 3
Dupe staple, 249, 31800, 377, 376020, 36, 15, 5, 3
Bought staple, 252, 31800, 129, 380790, 37, 16, 5, 3
Bought special, 269, 31800, 107, 407820, 38, 16, 5, 4
Dupe staple, 274, 31800, 277, 415770, 38, 16, 5, 4
Dupe staple, 278, 31800, 313, 422130, 39, 16, 5, 4
Bought staple, 282, 31800, 74, 428490, 39, 17, 5, 4
Bought special, 299, 31800, 52, 455520, 40, 17, 5, 5
Dupe staple, 304, 31800, 372, 463470, 41, 17, 5, 5
Bought staple, 308, 31800, 8, 469830, 41, 18, 5, 5
Dupe staple, 314, 31800, 487, 479370, 42, 18, 5, 5
Bought special, 329, 31800, 147, 503220, 43, 18, 5, 6
Bought common, 345, 31800, 91, 528660, 44, 18, 6, 6
Bought special, 361, 31800, 35, 554100, 45, 18, 6, 7
Bought special, 377, 31800, 4, 579540, 47, 18, 6, 8
Bought special, 394, 31800, 107, 606570, 48, 18, 6, 9
Bought common, 410, 31800, 51, 632010, 49, 18, 7, 9
Dupe staple, 416, 31800, 405, 641550, 50, 18, 7, 9
Bought common, 430, 31800, 31, 663810, 51, 18, 8, 9
Bought special, 447, 31800, 9, 690840, 52, 18, 8, 10
Bought special, 464, 31800, 112, 717870, 53, 18, 8, 11
Dupe staple, 469, 31800, 307, 725820, 54, 18, 8, 11
Dupe staple, 473, 31800, 318, 732180, 54, 18, 8, 11
Bought common, 489, 31800, 137, 757620, 55, 18, 9, 11
Dupe common, 504, 31800, 822, 781470, 57, 18, 9, 11
Bought common, 516, 31800, 5, 800550, 58, 18, 10, 11
Dupe special, 533, 31800, 858, 827580, 59, 18, 10, 11
Dupe special, 545, 31800, 791, 846660, 60, 18, 10, 11
Dupe staple, 547, 31800, 359, 849840, 60, 18, 10, 11
Bought staple, 551, 31800, 120, 856200, 60, 19, 10, 11
Bought special, 567, 31800, 89, 881640, 62, 19, 10, 12
Bought common, 583, 31800, 33, 907080, 63, 19, 11, 12
Bought special, 600, 31800, 136, 934110, 64, 19, 11, 13
Bought special, 616, 31800, 105, 959550, 66, 19, 11, 14
Bought common, 632, 31800, 49, 984990, 67, 19, 12, 14
Bought common, 649, 31800, 27, 1012020, 68, 19, 13, 14
Dupe common, 666, 31800, 880, 1039050, 69, 19, 13, 14
Bought common, 678, 31800, 63, 1058130, 70, 19, 14, 14
Dupe common, 694, 31800, 907, 1083570, 72, 19, 14, 14
Dupe common, 706, 31800, 840, 1102650, 73, 19, 14, 14
Dupe special, 718, 31800, 773, 1121730, 74, 19, 14, 14
Bought common, 730, 31800, 81, 1140810, 75, 19, 15, 14
Bought special, 747, 31800, 59, 1167840, 76, 19, 15, 15
Bought special, 763, 31800, 3, 1193280, 77, 19, 15, 16
Dupe special, 780, 31800, 1006, 1220310, 79, 19, 15, 16
Bought special, 792, 31800, 189, 1239390, 80, 19, 15, 17
Bought common, 808, 31800, 8, 1264830, 81, 19, 16, 17
Dupe common, 825, 31800, 861, 1291860, 82, 19, 16, 17
Bought special, 837, 31800, 44, 1310940, 83, 19, 16, 18
Bought common, 854, 31800, 147, 1337970, 84, 19, 17, 18
Bought special, 870, 31800, 241, 1363410, 86, 19, 17, 19
Bought common, 886, 31800, 60, 1388850, 87, 19, 18, 19
Bought common, 902, 31800, 4, 1414290, 88, 19, 19, 19
Bought special, 919, 31800, 132, 1441320, 90, 19, 19, 20
Bought common, 935, 31800, 76, 1466760, 91, 19, 20, 20
Dupe special, 951, 31800, 770, 1492200, 92, 19, 20, 20
Bought common, 964, 31800, 112, 1512870, 93, 19, 21, 20
Bought common, 980, 31800, 56, 1538310, 94, 19, 22, 20
Dupe special, 996, 31800, 775, 1563750, 96, 19, 22, 20
Bought special, 1009, 31800, 117, 1584420, 97, 19, 22, 21
Bought special, 1025, 31800, 61, 1609860, 98, 19, 22, 22
Dupe common, 1041, 31800, 755, 1635300, 99, 19, 22, 22
Bought common, 1054, 31800, 97, 1655970, 100, 19, 23, 22
Dupe special, 1070, 31800, 941, 1681410, 102, 19, 23, 22
Bought common, 1082, 31800, 124, 1700490, 103, 19, 24, 22
Bought common, 1099, 31800, 102, 1727520, 104, 19, 25, 22
Dupe special, 1115, 31800, 796, 1752960, 105, 19, 25, 22
Dupe common, 1128, 31800, 888, 1773630, 106, 19, 25, 22
Bought common, 1140, 31800, 196, 1792710, 107, 19, 26, 22
Dupe special, 1156, 31800, 765, 1818150, 108, 19, 26, 22
Dupe common, 1169, 31800, 857, 1838820, 109, 19, 26, 22
Dupe special, 1180, 31800, 756, 1856310, 110, 19, 26, 22
Bought special, 1193, 31800, 98, 1876980, 111, 19, 26, 23
Dupe common, 1209, 31800, 817, 1902420, 113, 19, 26, 23
Dupe common, 1221, 31800, 875, 1921500, 114, 19, 26, 23
Dupe common, 1233, 31800, 808, 1940580, 115, 19, 26, 23
Bought special, 1246, 31800, 150, 1961250, 116, 19, 26, 24
Bought special, 1262, 31800, 94, 1986690, 117, 19, 26, 25
Dupe common, 1279, 31800, 822, 2013720, 118, 19, 26, 25
Dupe special, 1291, 31800, 880, 2032800, 119, 19, 26, 25
Dupe special, 1303, 31800, 813, 2051880, 120, 19, 26, 25
Bought special, 1316, 31800, 155, 2072550, 121, 19, 26, 26
Dupe common, 1332, 31800, 849, 2097990, 122, 19, 26, 26
Bought special, 1344, 31800, 32, 2117070, 123, 19, 26, 27
Dupe common, 1360, 31800, 876, 2142510, 125, 19, 26, 27
Dupe special, 1372, 31800, 809, 2161590, 126, 19, 26, 27
Dupe common, 1385, 31800, 901, 2182260, 127, 19, 26, 27
Bought common, 1397, 31800, 84, 2201340, 128, 19, 27, 27
Dupe special, 1413, 31800, 778, 2226780, 129, 19, 27, 27
Dupe special, 1426, 31800, 870, 2247450, 130, 19, 27, 27
Dupe special, 1438, 31800, 803, 2266530, 131, 19, 27, 27
Dupe common, 1450, 31800, 861, 2285610, 132, 19, 27, 27
Bought special, 1462, 31800, 44, 2304690, 133, 19, 27, 28
Dupe common, 1479, 31800, 772, 2331720, 134, 19, 27, 28
Bought special, 1491, 31800, 80, 2350800, 135, 19, 27, 29
Dupe common, 1508, 31800, 808, 2377830, 136, 19, 27, 29
Dupe common, 1520, 31800, 866, 2396910, 137, 19, 27, 29
Dupe common, 1532, 31800, 799, 2415990, 138, 19, 27, 29
Dupe special, 1545, 31800, 891, 2436660, 139, 19, 27, 29
Bought common, 1557, 31800, 74, 2455740, 140, 19, 28, 29
Dupe special, 1572, 31800, 759, 2479590, 142, 19, 28, 29
Dupe common, 1585, 31800, 851, 2500260, 143, 19, 28, 29
Dupe special, 1597, 31800, 784, 2519340, 144, 19, 28, 29
Dupe special, 1610, 31800, 1001, 2540010, 145, 19, 28, 29
Dupe common, 1622, 31800, 784, 2559090, 145, 19, 28, 29
Bought common, 1635, 31800, 276, 2579760, 147, 19, 29, 29
Dupe special, 1650, 31800, 811, 2603610, 148, 19, 29, 29
Dupe special, 1663, 31800, 903, 2624280, 149, 19, 29, 29
Dupe common, 1675, 31800, 836, 2643360, 150, 19, 29, 29
Dupe special, 1687, 31800, 769, 2662440, 151, 19, 29, 29
Dupe common, 1700, 31800, 986, 2683110, 152, 19, 29, 29
Dupe special, 1711, 31800, 760, 2700600, 153, 19, 29, 29
Bought special, 1724, 31800, 102, 2721270, 154, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Dupe staple, 26, 24600, 314, 25890, 14, 4, 0, 0
Bought staple, 30, 25800, 87, 30870, 15, 5, 0, 0
Dupe staple, 36, 27000, 279, 38790, 16, 5, 0, 0
Bought staple, 40, 28200, 262, 44370, 18, 6, 0, 0
Bought staple, 45, 30600, 153, 51780, 19, 7, 0, 0
Bought staple, 50, 31800, 361, 59610, 21, 8, 0, 0
Bought staple, 55, 31800, 156, 67560, 21, 9, 0, 0
Bought staple, 60, 31800, 76, 75510, 21, 10, 0, 0
Bought common, 76, 31800, 45, 100950, 23, 10, 1, 0
Bought special, 93, 31800, 148, 127980, 24, 10, 1, 1
Bought staple, 99, 31800, 102, 137520, 24, 11, 1, 1
Bought common, 114, 31800, 37, 161370, 26, 11, 2, 1
Bought staple, 120, 31800, 116, 170910, 26, 12, 2, 1
Dupe staple, 126, 31800, 470, 180450, 27, 12, 2, 1
Bought staple, 130, 31800, 231, 186810, 27, 13, 2, 1
Dupe staple, 135, 31800, 276, 194760, 27, 13, 2, 1
Bought staple, 139, 31800, 62, 201120, 28, 14, 2, 1
Bought special, 155, 31800, 6, 226560, 29, 14, 2, 2
Dupe staple, 161, 31800, 335, 236100, 29, 14, 2, 2
Bought special, 176, 31800, 145, 259950, 31, 14, 2, 3
Bought special, 192, 31800, 89, 285390, 32, 14, 2, 4
Dupe staple, 198, 31800, 293, 294930, 32, 14, 2, 4
Bought common, 213, 31800, 78, 318780, 33, 14, 3, 4
Dupe staple, 218, 31800, 273, 326730, 34, 14, 3, 4
Bought staple, 222, 31800, 34, 333090, 34, 15, 3, 4
Bought special, 239, 31800, 162, 360120, 36, 15, 3, 5
Bought common, 255, 31800, 106, 385560, 37, 15, 4, 5
Bought common, 271, 31800, 50, 411000, 38, 15, 5, 5
Dupe staple, 277, 31800, 404, 420540, 39, 15, 5, 5
Bought common, 291, 31800, 30, 442800, 40, 15, 6, 5
Dupe staple, 298, 31800, 393, 453930, 40, 15, 6, 5
Bought special, 312, 31800, 19, 476190, 41, 15, 6, 6
Dupe staple, 318, 31800, 373, 485730, 42, 15, 6, 6
Bought special, 333, 31800, 158, 509580, 43, 15, 6, 7
Bought staple, 339, 31800, 262, 519120, 44, 16, 6, 7
Dupe staple, 343, 31800, 273, 525480, 44, 16, 6, 7
Dupe staple, 348, 31800, 318, 533430, 44, 16, 6, 7
Dupe staple, 352, 31800, 479, 539790, 45, 16, 6, 7
Bought staple, 356, 31800, 115, 546150, 45, 17, 6, 7
Dupe staple, 361, 31800, 285, 554100, 45, 17, 6, 7
Bought staple, 365, 31800, 71, 560460, 46, 18, 6, 7
Bought special, 381, 31800, 15, 585900, 47, 18, 6, 8
Bought common, 399, 31800, 152, 614520, 48, 18, 7, 8
Bought special, 415, 31800, 246, 639960, 50, 18, 7, 9
Bought special, 430, 31800, 31, 663810, 51, 18, 7, 10
Bought special, 447, 31800, 9, 690840, 52, 18, 7, 11
Dupe staple, 453, 31800, 488, 700380, 53, 18, 7, 11
Bought special, 468, 31800, 148, 724230, 54, 18, 7, 12
Dupe special, 484, 31800, 842, 749670, 55, 18, 7, 12
Bought special, 496, 31800, 25, 768750, 56, 18, 7, 13
Bought special, 513, 31800, 128, 795780, 57, 18, 7, 14
Bought common, 529, 31800, 97, 821220, 59, 18, 8, 14
Dupe staple, 534, 31800, 267, 829170, 59, 18, 8, 14
Dupe staple, 539, 31800, 312, 837120, 59, 18, 8, 14
Dupe staple, 542, 31800, 314, 841890, 60, 18, 8, 14
Bought common, 558, 31800, 133, 867330, 61, 18, 9, 14
Dupe common, 574, 31800, 827, 892770, 62, 18, 9, 14
Bought special, 586, 31800, 10, 911850, 63, 18, 9, 15
Dupe staple, 591, 31800, 330, 919800, 64, 18, 9, 15
Bought common, 607, 31800, 149, 945240, 65, 18, 10, 15
Dupe common, 623, 31800, 843, 970680, 66, 18, 10, 15
Bought special, 635, 31800, 26, 989760, 67, 18, 10, 16
Dupe staple, 641, 31800, 505, 999300, 68, 18, 10, 16
Dupe staple, 645, 31800, 391, 1005660, 68, 18, 10, 16
Bought staple, 649, 31800, 27, 1012020, 68, 19, 10, 16
Bought common, 666, 31800, 130, 1039050, 69, 19, 11, 16
Dupe special, 681, 31800, 815, 1062900, 71, 19, 11, 16
Bought common, 694, 31800, 157, 1083570, 72, 19, 12, 16
Bought common, 710, 31800, 101, 1109010, 73, 19, 13, 16
Dupe special, 727, 31800, 829, 1136040, 74, 19, 13, 16
Bought common, 739, 31800, 12, 1155120, 75, 19, 14, 16
Bought special, 755, 31800, 106, 1180560, 77, 19, 14, 17
Bought special, 771, 31800, 50, 1206000, 78, 19, 14, 18
Dupe common, 788, 31800, 778, 1233030, 79, 19, 14, 18
Bought special, 800, 31800, 86, 1252110, 80, 19, 14, 19
Bought common, 817, 31800, 214, 1279140, 82, 19, 15, 19
Bought common, 833, 31800, 158, 1304580, 83, 19, 16, 19
Bought special, 850, 31800, 261, 1331610, 84, 19, 16, 20
Bought common, 866, 31800, 80, 1357050, 85, 19, 17, 20
Bought common, 881, 31800, 15, 1380900, 87, 19, 18, 20
Bought common, 899, 31800, 152, 1409520, 88, 19, 19, 20
Dupe common, 915, 31800, 846, 1434960, 89, 19, 19, 20
Bought common, 927, 31800, 29, 1454040, 90, 19, 20, 20
Bought special, 943, 31800, 123, 1479480, 92, 19, 20, 21
Dupe common, 960, 31800, 976, 1506510, 93, 19, 20, 21
Dupe special, 972, 31800, 909, 1525590, 94, 19, 20, 21
Dupe special, 984, 31800, 842, 1544670, 95, 19, 20, 21
Bought common, 996, 31800, 25, 1563750, 96, 19, 21, 21
Bought common, 1013, 31800, 128, 1590780, 97, 19, 22, 21
Dupe special, 1030, 31800, 981, 1617810, 98, 19, 22, 21
Dupe common, 1041, 31800, 755, 1635300, 99, 19, 22, 21
Bought special, 1054, 31800, 97, 1655970, 100, 19, 22, 22
Dupe common, 1070, 31800, 941, 1681410, 102, 19, 22, 22
Dupe common, 1082, 31800, 874, 1700490, 103, 19, 22, 22
Bought common, 1094, 31800, 57, 1719570, 104, 19, 23, 22
Dupe common, 1110, 31800, 751, 1745010, 105, 19, 23, 22
Bought special, 1123, 31800, 93, 1765680, 106, 19, 23, 23
Bought special, 1140, 31800, 196, 1792710, 107, 19, 23, 24
Bought special, 1156, 31800, 15, 1818150, 108, 19, 23, 25
Dupe common, 1172, 31800, 859, 1843590, 110, 19, 23, 25
Bought special, 1184, 31800, 42, 1862670, 111, 19, 23, 26
Dupe special, 1201, 31800, 895, 1889700, 112, 19, 23, 26
Dupe special, 1213, 31800, 828, 1908780, 113, 19, 23, 26
Bought common, 1225, 31800, 11, 1927860, 114, 19, 24, 26
Bought common, 1242, 31800, 114, 1954890, 115, 19, 25, 26
Dupe common, 1258, 31800, 833, 1980330, 117, 19, 25, 26
Bought common, 1270, 31800, 141, 1999410, 118, 19, 26, 26
Dupe common, 1287, 31800, 869, 2026440, 119, 19, 26, 26
Bought common, 1299, 31800, 52, 2045520, 120, 19, 27, 26
Dupe common, 1316, 31800, 905, 2072550, 121, 19, 27, 26
Bought common, 1328, 31800, 88, 2091630, 122, 19, 28, 26
Dupe common, 1344, 31800, 782, 2117070, 123, 19, 28, 26
Dupe common, 1357, 31800, 874, 2137740, 124, 19, 28, 26
Dupe common, 1369, 31800, 807, 2156820, 125, 19, 28, 26
Dupe special, 1381, 31800, 865, 2175900, 126, 19, 28, 26
Dupe special, 1393, 31800, 798, 2194980, 127, 19, 28, 26
Dupe common, 1406, 31800, 890, 2215650, 128, 19, 28, 26
Bought common, 1418, 31800, 73, 2234730, 129, 19, 29, 26
Dupe common, 1434, 31800, 917, 2260170, 131, 19, 29, 26
Bought special, 1446, 31800, 100, 2279250, 132, 19, 29, 27
Dupe special, 1462, 31800, 794, 2304690, 133, 19, 29, 27
Dupe common, 1475, 31800, 886, 2325360, 134, 19, 29, 27
Dupe special, 1487, 31800, 819, 2344440, 135, 19, 29, 27
Bought special, 1499, 31800, 2, 2363520, 136, 19, 29, 28
Dupe common, 1516, 31800, 855, 2390550, 137, 19, 29, 28
Dupe common, 1528, 31800, 788, 2409630, 138, 19, 29, 28
Dupe common, 1540, 31800, 846, 2428710, 139, 19, 29, 28
Dupe common, 1552, 31800, 779, 2447790, 140, 19, 29, 28
Dupe special, 1565, 31800, 871, 2468460, 141, 19, 29, 28
Dupe special, 1577, 31800, 804, 2487540, 142, 19, 29, 28
Dupe common, 1590, 31800, 1021, 2508210, 143, 19, 29, 28
Dupe special, 1601, 31800, 795, 2525700, 144, 19, 29, 28
Bought special, 1614, 31800, 137, 2546370, 145, 19, 29, 29
Dupe special, 1630, 31800, 831, 2571810, 146, 19, 29, 29
Dupe common, 1642, 31800, 764, 2590890, 147, 19, 29, 29
Dupe special, 1655, 31800, 856, 2611560, 148, 19, 29, 29
Dupe common, 1667, 31800, 789, 2630640, 149, 19, 29, 29
Dupe special, 1680, 31800, 1006, 2651310, 150, 19, 29, 29
Bought special, 1691, 31800, 30, 2668800, 151, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Bought staple, 37, 27000, 64, 40140, 17, 7, 0, 0
Dupe staple, 42, 29400, 306, 47310, 18, 7, 0, 0
Bought staple, 46, 30600, 56, 53310, 19, 8, 0, 0
Bought staple, 50, 31800, 111, 59610, 21, 9, 0, 0
Bought staple, 56, 31800, 65, 69150, 21, 10, 0, 0
Bought staple, 62, 31800, 144, 78690, 21, 11, 0, 0
Dupe staple, 67, 31800, 339, 86640, 22, 11, 0, 0
Dupe staple, 71, 31800, 350, 93000, 22, 11, 0, 0
Bought special, 86, 31800, 10, 116850, 23, 11, 0, 1
Bought staple, 91, 31800, 80, 124800, 24, 12, 0, 1
Bought special, 108, 31800, 58, 151830, 25, 12, 0, 2
Bought common, 124, 31800, 2, 177270, 26, 12, 1, 2
Dupe staple, 130, 31800, 481, 186810, 27, 12, 1, 2
Bought staple, 134, 31800, 117, 193170, 27, 13, 1, 2
Dupe staple, 139, 31800, 312, 201120, 28, 13, 1, 2
Dupe staple, 143, 31800, 323, 207480, 28, 13, 1, 2
Bought staple, 148, 31800, 118, 215430, 28, 14, 1, 2
Bought common, 163, 31800, 53, 239280, 30, 14, 2, 2
Bought special, 180, 31800, 156, 266310, 31, 14, 2, 3
Bought staple, 186, 31800, 110, 275850, 31, 15, 2, 3
Dupe staple, 190, 31800, 271, 282210, 32, 15, 2, 3
Bought staple, 195, 31800, 66, 290160, 32, 16, 2, 3
Bought staple, 201, 31800, 295, 299700, 33, 17, 2, 3
Bought staple, 206, 31800, 90, 307650, 33, 18, 2, 3
Bought special, 222, 31800, 34, 333090, 34, 18, 2, 4
Dupe staple, 228, 31800, 388, 342630, 35, 18, 2, 4
Bought special, 242, 31800, 14, 364890, 36, 18, 2, 5
Dupe staple, 249, 31800, 377, 376020, 36, 18, 2, 5
Dupe staple, 252, 31800, 379, 380790, 37, 18, 2, 5
Bought special, 267, 31800, 39, 404640, 38, 18, 2, 6
Bought common, 284, 31800, 142, 431670, 39, 18, 3, 6
Bought special, 300, 31800, 86, 457110, 40, 18, 3, 7
Bought special, 316, 31800, 55, 482550, 42, 18, 3, 8
Bought special, 333, 31800, 158, 509580, 43, 18, 3, 9
Dupe staple, 339, 31800, 512, 519120, 44, 18, 3, 9
Bought common, 353, 31800, 138, 541380, 45, 18, 4, 9
Dupe special, 370, 31800, 991, 568410, 46, 18, 4, 9
Bought common, 381, 31800, 15, 585900, 47, 18, 5, 9
Bought common, 399, 31800, 152, 614520, 48, 18, 6, 9
Bought staple, 403, 31800, 63, 620880, 49, 19, 6, 9
Bought special, 420, 31800, 166, 647910, 50, 19, 6, 10
Bought special, 437, 31800, 144, 674940, 51, 19, 6, 11
Bought special, 453, 31800, 238, 700380, 53, 19, 6, 12
Bought special, 469, 31800, 57, 725820, 54, 19, 6, 13
Bought common, 485, 31800, 1, 751260, 55, 19, 7, 13
Dupe common, 502, 31800, 854, 778290, 56, 19, 7, 13
Dupe special, 514, 31800, 787, 797370, 57, 19, 7, 13
Bought special, 527, 31800, 129, 818040, 58, 19, 7, 14
Bought special, 542, 31800, 64, 841890, 60, 19, 7, 15
Dupe special, 559, 31800, 792, 868920, 61, 19, 7, 15
Bought common, 571, 31800, 100, 888000, 62, 19, 8, 15
Bought special, 588, 31800, 78, 915030, 63, 19, 8, 16
Bought special, 604, 31800, 172, 940470, 65, 19, 8, 17
Bought common, 620, 31800, 116, 965910, 66, 19, 9, 17
Bought common, 637, 31800, 94, 992940, 67, 19, 10, 17
Bought common, 653, 31800, 38, 1018380, 68, 19, 11, 17
Dupe special, 669, 31800, 757, 1043820, 70, 19, 11, 17
Bought special, 681, 31800, 65, 1062900, 71, 19, 11, 18
Bought special, 698, 31800, 43, 1089930, 72, 19, 11, 19
Dupe special, 715, 31800, 896, 1116960, 73, 19, 11, 19
Dupe common, 727, 31800, 829, 1136040, 74, 19, 11, 19
Bought common, 739, 31800, 12, 1155120, 75, 19, 12, 19
Bought special, 755, 31800, 106, 1180560, 77, 19, 12, 20
Dupe common, 771, 31800, 800, 1206000, 78, 19, 12, 20
Bought special, 784, 31800, 142, 1226670, 79, 19, 12, 21
Bought common, 800, 31800, 86, 1252110, 80, 19, 13, 21
Dupe common, 817, 31800, 964, 1279140, 82, 19, 13, 21
Dupe special, 830, 31800, 1181, 1299810, 83, 19, 13, 21
Bought common, 841, 31800, 55, 1317300, 83, 19, 14, 21
Bought special, 857, 31800, 24, 1342740, 85, 19, 14, 22
Bought common, 874, 31800, 127, 1369770, 86, 19, 15, 22
Dupe special, 890, 31800, 821, 1395210, 87, 19, 15, 22
Bought common, 902, 31800, 4, 1414290, 88, 19, 16, 22
Bought common, 919, 31800, 132, 1441320, 90, 19, 17, 22
Dupe special, 935, 31800, 826, 1466760, 91, 19, 17, 22
Bought common, 947, 31800, 9, 1485840, 92, 19, 18, 22
Dupe special, 964, 31800, 862, 1512870, 93, 19, 18, 22
Bought common, 976, 31800, 45, 1531950, 94, 19, 19, 22
Bought special, 993, 31800, 148, 1558980, 95, 19, 19, 23
Bought special, 1009, 31800, 117, 1584420, 97, 19, 19, 24
Dupe special, 1025, 31800, 811, 1609860, 98, 19, 19, 24
Bought common, 1038, 31800, 153, 1630530, 99, 19, 20, 24
Bought special, 1054, 31800, 97, 1655970, 100, 19, 20, 25
Dupe special, 1070, 31800, 941, 1681410, 102, 19, 20, 25
Dupe special, 1082, 31800, 874, 1700490, 103, 19, 20, 25
Bought common, 1094, 31800, 57, 1719570, 104, 19, 21, 25
Dupe special, 1110, 31800, 751, 1745010, 105, 19, 21, 25
Dupe special, 1123, 31800, 843, 1765680, 106, 19, 21, 25
Dupe common, 1135, 31800, 776, 1784760, 107, 19, 21, 25
Bought common, 1148, 31800, 118, 1805430, 108, 19, 22, 25
Dupe special, 1164, 31800, 812, 1830870, 109, 19, 22, 25
Dupe special, 1177, 31800, 904, 1851540, 110, 19, 22, 25
Dupe special, 1189, 31800, 837, 1870620, 111, 19, 22, 25
Dupe common, 1201, 31800, 895, 1889700, 112, 19, 22, 25
Dupe special, 1213, 31800, 828, 1908780, 113, 19, 22, 25
Bought special, 1225, 31800, 11, 1927860, 114, 19, 22, 26
Bought common, 1242, 31800, 114, 1954890, 115, 19, 23, 26
Dupe special, 1258, 31800, 833, 1980330, 117, 19, 23, 26
Dupe special, 1270, 31800, 891, 1999410, 118, 19, 23, 26
Dupe special, 1283, 31800, 983, 2020080, 119, 19, 23, 26
Bought special, 1295, 31800, 166, 2039160, 120, 19, 23, 27
Bought special, 1311, 31800, 110, 2064600, 121, 19, 23, 28
Dupe special, 1328, 31800, 838, 2091630, 122, 19, 23, 28
Dupe common, 1340, 31800, 896, 2110710, 123, 19, 23, 28
Bought common, 1352, 31800, 79, 2129790, 124, 19, 24, 28
Dupe special, 1369, 31800, 807, 2156820, 125, 19, 24, 28
Dupe special, 1381, 31800, 865, 2175900, 126, 19, 24, 28
Bought common, 1393, 31800, 48, 2194980, 127, 19, 25, 28
Dupe special, 1409, 31800, 767, 2220420, 129, 19, 25, 28
Dupe special, 1421, 31800, 825, 2239500, 130, 19, 25, 28
Dupe common, 1434, 31800, 917, 2260170, 131, 19, 25, 28
Dupe special, 1446, 31800, 850, 2279250, 132, 19, 25, 28
Dupe special, 1459, 31800, 942, 2299920, 133, 19, 25, 28
Dupe special, 1471, 31800, 850, 2319000, 133, 19, 25, 28
Dupe special, 1483, 31800, 783, 2338080, 134, 19, 25, 28
Bought common, 1496, 31800, 125, 2358750, 135, 19, 26, 28
Dupe common, 1511, 31800, 810, 2382600, 137, 19, 26, 28
Dupe special, 1524, 31800, 902, 2403270, 138, 19, 26, 28
Bought common, 1536, 31800, 85, 2422350, 139, 19, 27, 28
Bought common, 1552, 31800, 29, 2447790, 140, 19, 28, 28
Dupe special, 1569, 31800, 757, 2474820, 141, 19, 28, 28
Dupe special, 1581, 31800, 815, 2493900, 142, 19, 28, 28
Dupe common, 1594, 31800, 907, 2514570, 143, 19, 28, 28
Dupe special, 1606, 31800, 840, 2533650, 144, 19, 28, 28
Dupe special, 1618, 31800, 773, 2552730, 145, 19, 28, 28
Dupe common, 1630, 31800, 831, 2571810, 146, 19, 28, 28
Dupe common, 1642, 31800, 764, 2590890, 147, 19, 28, 28
Bought special, 1655, 31800, 106, 2611560, 148, 19, 28, 29
Dupe special, 1671, 31800, 800, 2637000, 149, 19, 28, 29
Dupe common, 1684, 31800, 892, 2657670, 150, 19, 28, 29
