Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought staple, 60, 9360, 113, 22880, 13, 5, 0, 0
Bought staple, 73, 9840, 166, 29160, 15, 6, 0, 0
Bought staple, 84, 10800, 5, 34800, 16, 7, 0, 0
Bought staple, 98, 11280, 48, 42480, 17, 8, 0, 0
Bought staple, 110, 11760, 288, 49380, 19, 9, 0, 0
Dupe staple, 120, 12720, 427, 55520, 20, 9, 0, 0
Bought special, 153, 12720, 31, 76310, 21, 9, 0, 1
Bought staple, 165, 12720, 62, 83870, 22, 10, 0, 1
Dupe staple, 178, 12720, 256, 92060, 22, 10, 0, 1
Bought special, 212, 12720, 48, 113480, 23, 10, 0, 2
Dupe staple, 223, 12720, 266, 120410, 24, 10, 0, 2
Bought staple, 233, 12720, 21, 126710, 24, 11, 0, 2
Bought staple, 247, 12720, 28, 135530, 24, 12, 0, 2
Bought common, 284, 12720, 9, 158840, 25, 12, 1, 2
Dupe staple, 296, 12720, 290, 166400, 26, 12, 1, 2
Bought staple, 306, 12720, 45, 172700, 26, 13, 1, 2
Dupe staple, 317, 12720, 263, 179630, 27, 13, 1, 2
Bought staple, 327, 12720, 18, 185930, 27, 14, 1, 2
Bought staple, 340, 12720, 87, 194120, 27, 15, 1, 2
Bought staple, 351, 12720, 55, 201050, 28, 16, 1, 2
Dupe staple, 365, 12720, 312, 209870, 28, 16, 1, 2
Dupe staple, 374, 12720, 254, 215540, 28, 16, 1, 2
Bought special, 410, 12720, 172, 238220, 29, 16, 1, 3
Dupe staple, 420, 12720, 327, 244520, 30, 16, 1, 3
Bought staple, 430, 12720, 82, 250820, 30, 17, 1, 3
Bought staple, 443, 12720, 26, 259010, 30, 18, 1, 3
Bought common, 480, 12720, 157, 282320, 32, 18, 2, 3
Bought special, 517, 12720, 13, 305630, 33, 18, 2, 4
Bought special, 555, 12720, 57, 329570, 34, 18, 2, 5
Bought common, 592, 12720, 38, 352880, 35, 18, 3, 5
Bought common, 630, 12720, 82, 376820, 36, 18, 4, 5
Bought staple, 641, 12720, 50, 383750, 37, 19, 4, 5
Dupe special, 680, 12720, 907, 408320, 38, 19, 4, 5
Bought special, 707, 12720, 8, 425330, 39, 19, 4, 6
Bought common, 745, 12720, 52, 449270, 40, 19, 5, 6
Dupe special, 782, 12720, 783, 472580, 41, 19, 5, 6
Bought special, 810, 12720, 72, 490220, 42, 19, 5, 7
Bought special, 849, 12720, 54, 514790, 43, 19, 5, 8
Bought special, 886, 12720, 35, 538100, 44, 19, 5, 9
Bought special, 921, 12720, 40, 560150, 46, 19, 5, 10
Bought special, 960, 12720, 147, 584720, 47, 19, 5, 11
Bought common, 997, 12720, 3, 608030, 48, 19, 6, 11
Bought special, 1035, 12720, 47, 631970, 49, 19, 6, 12
Dupe special, 1072, 12720, 778, 655280, 50, 19, 6, 12
Bought common, 1100, 12720, 67, 672920, 51, 19, 7, 12
Bought common, 1139, 12720, 49, 697490, 52, 19, 8, 12
Bought common, 1174, 12720, 54, 719540, 54, 19, 9, 12
Dupe common, 1211, 12720, 785, 742850, 55, 19, 9, 12
Bought special, 1240, 12720, 137, 761120, 56, 19, 9, 13
Bought common, 1278, 12720, 56, 785060, 57, 19, 10, 13
Bought special, 1315, 12720, 37, 808370, 58, 19, 10, 14
Bought special, 1352, 12720, 18, 831680, 59, 19, 10, 15
Dupe common, 1390, 12720, 812, 855620, 60, 19, 10, 15
Bought special, 1419, 12720, 39, 873890, 61, 19, 10, 16
Bought common, 1456, 12720, 20, 897200, 62, 19, 11, 16
Bought special, 1491, 12720, 25, 919250, 64, 19, 11, 17
Bought special, 1530, 12720, 132, 943820, 65, 19, 11, 18
Dupe common, 1568, 12720, 801, 967760, 66, 19, 11, 18
Bought special, 1595, 12720, 27, 984770, 67, 19, 11, 19
Bought common, 1632, 12720, 8, 1008080, 68, 19, 12, 19
Dupe common, 1670, 12720, 802, 1032020, 69, 19, 12, 19
Bought special, 1699, 12720, 29, 1050290, 70, 19, 12, 20
Dupe special, 1736, 12720, 760, 1073600, 71, 19, 12, 20
Bought common, 1764, 12720, 49, 1091240, 72, 19, 13, 20
Dupe special, 1801, 12720, 780, 1114550, 73, 19, 13, 20
Bought special, 1830, 12720, 132, 1132820, 74, 19, 13, 21
Dupe special, 1868, 12720, 801, 1156760, 75, 19, 13, 21
Bought special, 1895, 12720, 27, 1173770, 76, 19, 13, 22
Bought common, 1932, 12720, 8, 1197080, 77, 19, 14, 22
Dupe common, 1969, 12720, 764, 1220390, 79, 19, 14, 22
Bought special, 1999, 12720, 179, 1239290, 80, 19, 14, 23
Dupe special, 2034, 12720, 784, 1261340, 81, 19, 14, 23
Bought special, 2063, 12720, 136, 1279610, 82, 19, 14, 24
Bought special, 2100, 12720, 117, 1302920, 83, 19, 14, 25
Bought common, 2138, 12720, 36, 1326860, 84, 19, 15, 25
Bought common, 2175, 12720, 17, 1350170, 85, 19, 16, 25
Dupe special, 2213, 12720, 811, 1374110, 86, 19, 16, 25
Dupe special, 2240, 12720, 787, 1391120, 87, 19, 16, 25
Bought common, 2269, 12720, 14, 1409390, 88, 19, 17, 25
Dupe common, 2307, 12720, 808, 1433330, 89, 19, 17, 25
Bought common, 2334, 12720, 34, 1450340, 90, 19, 18, 25
Bought common, 2371, 12720, 15, 1473650, 91, 19, 19, 25
Dupe common, 2410, 12720, 872, 1498220, 92, 19, 19, 25
Bought common, 2438, 12720, 36, 1515860, 93, 19, 20, 25
Dupe common, 2475, 12720, 917, 1539170, 95, 19, 20, 25
Dupe special, 2503, 12720, 806, 1556810, 95, 19, 20, 25
Bought special, 2530, 12720, 32, 1573820, 96, 19, 20, 26
Dupe common, 2569, 12720, 764, 1598390, 97, 19, 20, 26
Dupe special, 2597, 12720, 803, 1616030, 98, 19, 20, 26
Dupe special, 2624, 12720, 779, 1633040, 99, 19, 20, 26
Dupe common, 2651, 12720, 755, 1650050, 100, 19, 20, 26
Bought common, 2680, 12720, 107, 1668320, 101, 19, 21, 26
Dupe common, 2718, 12720, 776, 1692260, 102, 19, 21, 26
Bought special, 2745, 12720, 2, 1709270, 103, 19, 21, 27
Dupe common, 2783, 12720, 796, 1733210, 104, 19, 21, 27
Bought special, 2810, 12720, 22, 1750220, 105, 19, 21, 28
Dupe common, 2849, 12720, 754, 1774790, 106, 19, 21, 28
Dupe common, 2877, 12720, 793, 1792430, 107, 19, 21, 28
Dupe common, 2904, 12720, 769, 1809440, 108, 19, 21, 28
Dupe common, 2932, 12720, 808, 1827080, 109, 19, 21, 28
Bought common, 2960, 12720, 97, 1844720, 110, 19, 22, 28
Dupe common, 2998, 12720, 766, 1868660, 111, 19, 22, 28
Dupe common, 3026, 12720, 805, 1886300, 112, 19, 22, 28
Dupe special, 3053, 12720, 781, 1903310, 113, 19, 22, 28
Dupe special, 3080, 12720, 757, 1920320, 114, 19, 22, 28
Bought special, 3110, 12720, 172, 1939220, 115, 19, 22, 29
Dupe common, 3147, 12720, 778, 1962530, 116, 19, 22, 29
Dupe common, 3174, 12720, 754, 1979540, 117, 19, 22, 29
Bought common, 3204, 12720, 19, 1998440, 117, 19, 23, 29
Bought common, 3240, 12720, 87, 2021120, 119, 19, 24, 29
Dupe special, 3278, 12720, 756, 2045060, 120, 19, 24, 29
Bought common, 3306, 12720, 45, 2062700, 121, 19, 25, 29
Dupe common, 3343, 12720, 776, 2086010, 122, 19, 25, 29
Dupe special, 3370, 12720, 752, 2103020, 123, 19, 25, 29
Dupe common, 3400, 12720, 917, 2121920, 124, 19, 25, 29
Bought special, 3428, 12720, 81, 2139560, 125, 19, 25, 30
Dupe special, 3465, 12720, 812, 2162870, 126, 19, 25, 30
Bought common, 3492, 12720, 38, 2179880, 127, 19, 26, 30
Dupe common, 3530, 12720, 832, 2203820, 128, 19, 26, 30
Bought common, 3559, 12720, 59, 2222090, 129, 19, 27, 30
Dupe special, 3596, 12720, 790, 2245400, 130, 19, 27, 30
Dupe special, 3623, 12720, 766, 2262410, 131, 19, 27, 30
Dupe common, 3651, 12720, 805, 2280050, 132, 19, 27, 30
Dupe common, 3680, 12720, 757, 2298320, 132, 19, 27, 30
Dupe special, 3710, 12720, 922, 2317220, 133, 19, 27, 30
Dupe common, 3737, 12720, 773, 2334230, 134, 19, 27, 30
Dupe special, 3765, 12720, 812, 2351870, 135, 19, 27, 30
Bought common, 3792, 12720, 38, 2368880, 136, 19, 28, 30
Dupe special, 3830, 12720, 832, 2392820, 137, 19, 28, 30
Dupe special, 3859, 12720, 809, 2411090, 138, 19, 28, 30
Dupe special, 3886, 12720, 785, 2428100, 139, 19, 28, 30
Dupe special, 3913, 12720, 761, 2445110, 140, 19, 28, 30
Dupe common, 3941, 12720, 800, 2462750, 141, 19, 28, 30
Dupe common, 3970, 12720, 902, 2481020, 142, 19, 28, 30
Bought common, 3999, 12720, 129, 2499290, 143, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought staple, 60, 9360, 113, 22880, 13, 5, 0, 0
Dupe staple, 73, 9840, 416, 29160, 15, 5, 0, 0
Bought staple, 83, 10320, 201, 34260, 16, 6, 0, 0
Bought staple, 93, 11280, 18, 39680, 17, 7, 0, 0
Dupe staple, 106, 11760, 281, 47060, 18, 7, 0, 0
Bought staple, 114, 12240, 32, 51820, 19, 8, 0, 0
Dupe staple, 126, 12720, 455, 59300, 21, 8, 0, 0
Bought staple, 133, 12720, 21, 63710, 21, 9, 0, 0
Bought staple, 147, 12720, 28, 72530, 21, 10, 0, 0
Bought staple, 159, 12720, 59, 80090, 22, 11, 0, 0
Dupe staple, 170, 12720, 252, 87020, 22, 11, 0, 0
Bought special, 206, 12720, 45, 109700, 23, 11, 0, 1
Dupe staple, 220, 12720, 427, 118520, 23, 11, 0, 1
Bought common, 253, 12720, 181, 139310, 25, 11, 1, 1
Bought staple, 265, 12720, 62, 146870, 25, 12, 1, 1
Bought staple, 278, 12720, 6, 155060, 25, 13, 1, 1
Dupe staple, 290, 12720, 412, 162620, 26, 13, 1, 1
Bought special, 323, 12720, 16, 183410, 27, 13, 1, 2
Bought staple, 337, 12720, 23, 192230, 27, 14, 1, 2
Bought common, 374, 12720, 4, 215540, 28, 14, 2, 2
Dupe staple, 386, 12720, 285, 223100, 29, 14, 2, 2
Dupe staple, 396, 12720, 290, 229400, 29, 14, 2, 2
Dupe staple, 406, 12720, 295, 235700, 29, 14, 2, 2
Bought special, 440, 12720, 87, 257120, 30, 14, 2, 3
Bought staple, 451, 12720, 55, 264050, 31, 15, 2, 3
Dupe staple, 465, 12720, 312, 272870, 31, 15, 2, 3
Bought special, 500, 12720, 167, 294920, 32, 15, 2, 4
Dupe staple, 510, 12720, 322, 301220, 33, 15, 2, 4
Bought special, 545, 12720, 52, 323270, 34, 15, 2, 5
Bought common, 582, 12720, 33, 346580, 35, 15, 3, 5
Dupe staple, 596, 12720, 290, 355400, 35, 15, 3, 5
Dupe staple, 603, 12720, 256, 359810, 36, 15, 3, 5
Bought staple, 613, 12720, 11, 366110, 36, 16, 3, 5
Bought staple, 627, 12720, 18, 374930, 36, 17, 3, 5
Bought special, 665, 12720, 62, 398870, 37, 17, 3, 6
Bought common, 700, 12720, 67, 420920, 39, 17, 4, 6
Dupe staple, 713, 12720, 261, 429110, 39, 17, 4, 6
Dupe staple, 723, 12720, 266, 435410, 39, 17, 4, 6
Bought common, 759, 12720, 59, 458090, 40, 17, 5, 6
Bought common, 793, 12720, 1, 479510, 42, 17, 6, 6
Bought common, 831, 12720, 45, 503450, 43, 17, 7, 6
Dupe special, 870, 12720, 902, 528020, 44, 17, 7, 6
Dupe staple, 872, 12720, 278, 529280, 44, 17, 7, 6
Bought common, 907, 12720, 8, 551330, 45, 17, 8, 6
Bought special, 945, 12720, 52, 575270, 46, 17, 8, 7
Dupe staple, 956, 12720, 270, 582200, 47, 17, 8, 7
Bought special, 990, 12720, 62, 603620, 48, 17, 8, 8
Dupe staple, 1003, 12720, 256, 611810, 48, 17, 8, 8
Bought common, 1039, 12720, 49, 634490, 49, 17, 9, 8
Dupe common, 1076, 12720, 780, 657800, 50, 17, 9, 8
Bought common, 1103, 12720, 6, 674810, 51, 17, 10, 8
Bought common, 1141, 12720, 50, 698750, 52, 17, 11, 8
Dupe staple, 1152, 12720, 268, 705680, 53, 17, 11, 8
Dupe staple, 1162, 12720, 273, 711980, 53, 17, 11, 8
Dupe common, 1197, 12720, 753, 734030, 54, 17, 11, 8
Bought common, 1225, 12720, 42, 751670, 55, 17, 12, 8
Bought common, 1262, 12720, 23, 774980, 56, 17, 13, 8
Bought special, 1300, 12720, 67, 798920, 57, 17, 13, 9
Bought special, 1336, 12720, 10, 821600, 59, 17, 13, 10
Dupe staple, 1350, 12720, 392, 830420, 59, 17, 13, 10
Dupe staple, 1360, 12720, 397, 836720, 59, 17, 13, 10
Bought special, 1393, 12720, 1, 857510, 60, 17, 13, 11
Dupe staple, 1405, 12720, 282, 865070, 61, 17, 13, 11
Bought common, 1440, 12720, 137, 887120, 62, 17, 14, 11
Dupe staple, 1452, 12720, 268, 894680, 62, 17, 14, 11
Bought special, 1488, 12720, 61, 917360, 63, 17, 14, 12
Dupe staple, 1499, 12720, 279, 924290, 64, 17, 14, 12
Bought special, 1532, 12720, 8, 945080, 65, 17, 14, 13
Bought staple, 1546, 12720, 15, 953900, 65, 18, 14, 13
Bought common, 1584, 12720, 59, 977840, 66, 18, 15, 13
Bought special, 1620, 12720, 127, 1000520, 68, 18, 15, 14
Bought special, 1658, 12720, 46, 1024460, 69, 18, 15, 15
Dupe common, 1695, 12720, 777, 1047770, 70, 18, 15, 15
Dupe staple, 1699, 12720, 279, 1050290, 70, 18, 15, 15
Bought common, 1732, 12720, 8, 1071080, 71, 18, 16, 15
Dupe staple, 1745, 12720, 352, 1079270, 72, 18, 16, 15
Bought special, 1779, 12720, 19, 1100690, 73, 18, 16, 16
Bought staple, 1791, 12720, 25, 1108250, 73, 19, 16, 16
Dupe common, 1830, 12720, 882, 1132820, 74, 19, 16, 16
Bought special, 1858, 12720, 46, 1150460, 75, 19, 16, 17
Bought common, 1895, 12720, 27, 1173770, 76, 19, 17, 17
Dupe special, 1932, 12720, 758, 1197080, 77, 19, 17, 17
Bought special, 1960, 12720, 47, 1214720, 78, 19, 17, 18
Dupe common, 1999, 12720, 929, 1239290, 80, 19, 17, 18
Bought special, 2026, 12720, 5, 1256300, 80, 19, 17, 19
Bought common, 2063, 12720, 136, 1279610, 82, 19, 18, 19
Dupe common, 2100, 12720, 867, 1302920, 83, 19, 18, 19
Dupe special, 2128, 12720, 781, 1320560, 84, 19, 18, 19
Bought common, 2158, 12720, 196, 1339460, 85, 19, 19, 19
Bought common, 2193, 12720, 51, 1361510, 86, 19, 20, 19
Dupe common, 2230, 12720, 782, 1384820, 87, 19, 20, 19
Bought common, 2259, 12720, 9, 1403090, 88, 19, 21, 19
Bought common, 2297, 12720, 53, 1427030, 89, 19, 22, 19
Dupe common, 2334, 12720, 784, 1450340, 90, 19, 22, 19
Dupe common, 2361, 12720, 760, 1467350, 91, 19, 22, 19
Bought special, 2390, 12720, 112, 1485620, 92, 19, 22, 20
Dupe common, 2428, 12720, 781, 1509560, 93, 19, 22, 20
Dupe special, 2455, 12720, 757, 1526570, 94, 19, 22, 20
Bought special, 2483, 12720, 46, 1544210, 95, 19, 22, 21
Dupe common, 2520, 12720, 777, 1567520, 96, 19, 22, 21
Bought special, 2549, 12720, 4, 1585790, 97, 19, 22, 22
Bought special, 2587, 12720, 48, 1609730, 98, 19, 22, 23
Dupe common, 2624, 12720, 779, 1633040, 99, 19, 22, 23
Dupe special, 2651, 12720, 755, 1650050, 100, 19, 22, 23
Dupe common, 2680, 12720, 857, 1668320, 101, 19, 22, 23
Bought special, 2708, 12720, 21, 1685960, 102, 19, 22, 24
Dupe special, 2745, 12720, 752, 1709270, 103, 19, 22, 24
Bought common, 2773, 12720, 41, 1726910, 104, 19, 23, 24
Dupe common, 2810, 12720, 772, 1750220, 105, 19, 23, 24
Bought common, 2840, 12720, 187, 1769120, 106, 19, 24, 24
Dupe special, 2877, 12720, 793, 1792430, 107, 19, 24, 24
Dupe common, 2904, 12720, 769, 1809440, 108, 19, 24, 24
Bought common, 2932, 12720, 58, 1827080, 109, 19, 25, 24
Dupe common, 2970, 12720, 852, 1851020, 110, 19, 25, 24
Dupe common, 2998, 12720, 766, 1868660, 111, 19, 25, 24
Bought special, 3026, 12720, 55, 1886300, 112, 19, 25, 25
Bought special, 3063, 12720, 36, 1909610, 113, 19, 25, 26
Dupe common, 3100, 12720, 767, 1932920, 114, 19, 25, 26
Dupe special, 3130, 12720, 932, 1951820, 115, 19, 25, 26
Bought special, 3157, 12720, 33, 1968830, 116, 19, 25, 27
Dupe special, 3194, 12720, 764, 1992140, 117, 19, 25, 27
Dupe special, 3222, 12720, 803, 2009780, 118, 19, 25, 27
Bought common, 3250, 12720, 92, 2027420, 119, 19, 26, 27
Dupe special, 3288, 12720, 761, 2051360, 120, 19, 26, 27
Dupe special, 3316, 12720, 800, 2069000, 121, 19, 26, 27
Bought special, 3343, 12720, 26, 2086010, 122, 19, 26, 28
Dupe special, 3380, 12720, 757, 2109320, 123, 19, 26, 28
Dupe common, 3410, 12720, 922, 2128220, 124, 19, 26, 28
Dupe special, 3437, 12720, 773, 2145230, 125, 19, 26, 28
Dupe common, 3465, 12720, 812, 2162870, 126, 19, 26, 28
Dupe common, 3492, 12720, 788, 2179880, 127, 19, 26, 28
Dupe special, 3522, 12720, 803, 2198780, 127, 19, 26, 28
Dupe common, 3550, 12720, 842, 2216420, 128, 19, 26, 28
Bought common, 3578, 12720, 6, 2234060, 129, 19, 27, 28
Dupe special, 3616, 12720, 800, 2258000, 130, 19, 27, 28
Dupe common, 3643, 12720, 776, 2275010, 131, 19, 27, 28
Dupe common, 3670, 12720, 752, 2292020, 132, 19, 27, 28
Bought special, 3700, 12720, 167, 2310920, 133, 19, 27, 29
Dupe common, 3737, 12720, 773, 2334230, 134, 19, 27, 29
Bought common, 3765, 12720, 62, 2351870, 135, 19, 28, 29
Dupe special, 3802, 12720, 793, 2375180, 136, 19, 28, 29
Dupe special, 3830, 12720, 832, 2392820, 137, 19, 28, 29
Dupe special, 3859, 12720, 809, 2411090, 138, 19, 28, 29
Dupe special, 3886, 12720, 785, 2428100, 139, 19, 28, 29
Dupe common, 3913, 12720, 761, 2445110, 140, 19, 28, 29
Bought special, 3941, 12720, 50, 2462750, 141, 19, 28, 30
Dupe common, 3980, 12720, 907, 2487320, 142, 19, 28, 30
Dupe special, 4007, 12720, 758, 2504330, 143, 19, 28, 30
Dupe common, 4035, 12720, 797, 2521970, 144, 19, 28, 30
Dupe special, 4063, 12720, 836, 2539610, 145, 19, 28, 30
Dupe common, 4092, 12720, 788, 2557880, 145, 19, 28, 30
Dupe common, 4120, 12720, 827, 2575520, 146, 19, 28, 30
Dupe special, 4149, 12720, 804, 2593790, 147, 19, 28, 30
Bought common, 4176, 12720, 30, 2610800, 148, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought staple, 60, 9360, 113, 22880, 13, 5, 0, 0
Bought staple, 73, 9840, 166, 29160, 15, 6, 0, 0
Bought staple, 84, 10800, 5, 34800, 16, 7, 0, 0
Dupe staple, 98, 11280, 298, 42480, 17, 7, 0, 0
Bought staple, 106, 11760, 31, 47060, 18, 8, 0, 0
Bought staple, 118, 12240, 176, 54260, 20, 9, 0, 0
Dupe staple, 127, 12720, 268, 59930, 21, 9, 0, 0
Bought staple, 137, 12720, 23, 66230, 21, 10, 0, 0
Bought staple, 150, 12720, 92, 74420, 21, 11, 0, 0
Bought staple, 161, 12720, 60, 81350, 22, 12, 0, 0
Dupe staple, 174, 12720, 254, 89540, 22, 12, 0, 0
Dupe staple, 184, 12720, 259, 95840, 22, 12, 0, 0
Bought staple, 192, 12720, 38, 100880, 23, 13, 0, 0
Dupe staple, 206, 12720, 295, 109700, 23, 13, 0, 0
Bought common, 240, 12720, 87, 131120, 24, 13, 1, 0
Dupe staple, 253, 12720, 431, 139310, 25, 13, 1, 0
Bought special, 286, 12720, 35, 160100, 26, 13, 1, 1
Dupe staple, 300, 12720, 417, 168920, 26, 13, 1, 1
Bought staple, 310, 12720, 172, 175220, 26, 14, 1, 1
Bought staple, 320, 12720, 77, 181520, 27, 15, 1, 1
Dupe staple, 333, 12720, 271, 189710, 27, 15, 1, 1
Dupe staple, 343, 12720, 276, 196010, 27, 15, 1, 1
Bought common, 378, 12720, 6, 218060, 28, 15, 2, 1
Dupe staple, 390, 12720, 412, 225620, 29, 15, 2, 1
Bought staple, 400, 12720, 167, 231920, 29, 16, 2, 1
Bought staple, 412, 12720, 198, 239480, 30, 17, 2, 1
Dupe staple, 423, 12720, 266, 246410, 30, 17, 2, 1
Bought staple, 433, 12720, 21, 252710, 30, 18, 2, 1
Bought special, 470, 12720, 2, 276020, 31, 18, 2, 2
Bought common, 507, 12720, 8, 299330, 33, 18, 3, 2
Bought special, 545, 12720, 52, 323270, 34, 18, 3, 3
Bought common, 582, 12720, 33, 346580, 35, 18, 4, 3
Bought common, 620, 12720, 77, 370520, 36, 18, 5, 3
Bought common, 659, 12720, 59, 395090, 37, 18, 6, 3
Bought common, 696, 12720, 40, 418400, 38, 18, 7, 3
Dupe special, 731, 12720, 795, 440450, 40, 18, 7, 3
Bought common, 761, 12720, 210, 459350, 41, 18, 8, 3
Bought special, 797, 12720, 3, 482030, 42, 18, 8, 4
Dupe staple, 810, 12720, 322, 490220, 42, 18, 8, 4
Bought special, 845, 12720, 52, 512270, 43, 18, 8, 5
Bought special, 882, 12720, 33, 535580, 44, 18, 8, 6
Dupe staple, 893, 12720, 251, 542510, 45, 18, 8, 6
Bought special, 929, 12720, 44, 565190, 46, 18, 8, 7
Bought common, 966, 12720, 25, 588500, 47, 18, 9, 7
Dupe staple, 980, 12720, 407, 597320, 47, 18, 9, 7
Dupe staple, 988, 12720, 311, 602360, 48, 18, 9, 7
Bought special, 1021, 12720, 40, 623150, 49, 18, 9, 8
Bought staple, 1035, 12720, 47, 631970, 49, 19, 9, 8
Bought special, 1072, 12720, 28, 655280, 50, 19, 9, 9
Bought special, 1110, 12720, 222, 679220, 52, 19, 9, 10
Bought special, 1146, 12720, 15, 701900, 53, 19, 9, 11
Bought special, 1184, 12720, 59, 725840, 54, 19, 9, 12
Dupe special, 1221, 12720, 790, 749150, 55, 19, 9, 12
Bought special, 1250, 12720, 142, 767420, 56, 19, 9, 13
Bought common, 1288, 12720, 61, 791360, 57, 19, 10, 13
Bought common, 1325, 12720, 42, 814670, 58, 19, 11, 13
Dupe common, 1362, 12720, 773, 837980, 59, 19, 11, 13
Bought special, 1390, 12720, 62, 855620, 60, 19, 11, 14
Bought common, 1428, 12720, 131, 879560, 62, 19, 12, 14
Dupe special, 1464, 12720, 799, 902240, 63, 19, 12, 14
Bought special, 1491, 12720, 25, 919250, 64, 19, 12, 15
Bought common, 1530, 12720, 132, 943820, 65, 19, 13, 15
Bought common, 1568, 12720, 51, 967760, 66, 19, 14, 15
Dupe special, 1605, 12720, 782, 991070, 67, 19, 14, 15
Bought special, 1632, 12720, 8, 1008080, 68, 19, 14, 16
Bought special, 1670, 12720, 52, 1032020, 69, 19, 14, 17
Bought special, 1709, 12720, 34, 1056590, 70, 19, 14, 18
Dupe special, 1745, 12720, 852, 1079270, 72, 19, 14, 18
Bought special, 1774, 12720, 54, 1097540, 72, 19, 14, 19
Bought special, 1810, 12720, 122, 1120220, 74, 19, 14, 20
Dupe special, 1848, 12720, 791, 1144160, 75, 19, 14, 20
Bought special, 1875, 12720, 17, 1161170, 76, 19, 14, 21
Bought special, 1913, 12720, 61, 1185110, 77, 19, 14, 22
Bought special, 1950, 12720, 42, 1208420, 78, 19, 14, 23
Dupe special, 1989, 12720, 774, 1232990, 79, 19, 14, 23
Dupe special, 2017, 12720, 813, 1250630, 80, 19, 14, 23
Bought special, 2044, 12720, 39, 1267640, 81, 19, 14, 24
Dupe special, 2081, 12720, 770, 1290950, 82, 19, 14, 24
Dupe special, 2110, 12720, 872, 1309220, 83, 19, 14, 24
Bought common, 2138, 12720, 36, 1326860, 84, 19, 15, 24
Dupe special, 2175, 12720, 767, 1350170, 85, 19, 15, 24
Bought common, 2203, 12720, 56, 1367810, 86, 19, 16, 24
Bought common, 2240, 12720, 37, 1391120, 87, 19, 17, 24
Bought special, 2279, 12720, 19, 1415690, 88, 19, 17, 25
Bought common, 2317, 12720, 213, 1439630, 90, 19, 18, 25
Bought common, 2351, 12720, 5, 1461050, 91, 19, 19, 25
Bought special, 2390, 12720, 112, 1485620, 92, 19, 19, 26
Dupe special, 2428, 12720, 781, 1509560, 93, 19, 19, 26
Bought common, 2455, 12720, 7, 1526570, 94, 19, 20, 26
Dupe special, 2493, 12720, 801, 1550510, 95, 19, 20, 26
Bought common, 2520, 12720, 27, 1567520, 96, 19, 21, 26
Dupe common, 2559, 12720, 759, 1592090, 97, 19, 21, 26
Bought common, 2587, 12720, 48, 1609730, 98, 19, 22, 26
Dupe special, 2624, 12720, 779, 1633040, 99, 19, 22, 26
Bought common, 2651, 12720, 5, 1650050, 100, 19, 23, 26
Bought common, 2690, 12720, 112, 1674620, 101, 19, 24, 26
Dupe special, 2728, 12720, 781, 1698560, 102, 19, 24, 26
Dupe common, 2755, 12720, 757, 1715570, 103, 19, 24, 26
Bought special, 2783, 12720, 46, 1733210, 104, 19, 24, 27
Dupe common, 2820, 12720, 777, 1756520, 105, 19, 24, 27
Bought common, 2849, 12720, 4, 1774790, 106, 19, 25, 27
Dupe common, 2887, 12720, 798, 1798730, 107, 19, 25, 27
Bought special, 2914, 12720, 24, 1815740, 108, 19, 25, 28
Dupe common, 2951, 12720, 755, 1839050, 109, 19, 25, 28
Bought common, 2980, 12720, 107, 1857320, 110, 19, 26, 28
Dupe common, 3016, 12720, 800, 1880000, 112, 19, 26, 28
Bought special, 3045, 12720, 2, 1898270, 112, 19, 26, 29
Dupe special, 3080, 12720, 757, 1920320, 114, 19, 26, 29
Dupe special, 3110, 12720, 922, 1939220, 115, 19, 26, 29
Bought special, 3140, 12720, 187, 1958120, 115, 19, 26, 30
Dupe common, 3174, 12720, 754, 1979540, 117, 19, 26, 30
Dupe special, 3204, 12720, 769, 1998440, 117, 19, 26, 30
Bought common, 3232, 12720, 58, 2016080, 118, 19, 27, 30
Dupe common, 3269, 12720, 814, 2039390, 120, 19, 27, 30
Dupe special, 3298, 12720, 766, 2057660, 120, 19, 27, 30
Dupe common, 3326, 12720, 805, 2075300, 121, 19, 27, 30
Dupe common, 3353, 12720, 781, 2092310, 122, 19, 27, 30
Dupe special, 3380, 12720, 757, 2109320, 123, 19, 27, 30
Dupe special, 3410, 12720, 922, 2128220, 124, 19, 27, 30
Dupe special, 3437, 12720, 773, 2145230, 125, 19, 27, 30
Dupe common, 3465, 12720, 812, 2162870, 126, 19, 27, 30
Bought common, 3492, 12720, 38, 2179880, 127, 19, 28, 30
Dupe special, 3530, 12720, 832, 2203820, 128, 19, 28, 30
Dupe common, 3559, 12720, 809, 2222090, 129, 19, 28, 30
