Action, games, score, coin, xp, level, staples, commons, specials
Bought common, 443, 21200, 89, 449640, 40, 16, 7, 5
Bought special, 467, 21200, 33, 475080, 41, 16, 7, 6
Bought special, 490, 21200, 146, 499460, 43, 16, 7, 7
Bought common, 514, 21200, 90, 524900, 44, 16, 8, 7
Bought special, 538, 21200, 34, 550340, 45, 16, 8, 8
Dupe common, 562, 21200, 853, 575780, 46, 16, 8, 8
Bought special, 580, 21200, 161, 594860, 47, 16, 8, 9
Bought common, 603, 21200, 149, 619240, 49, 16, 9, 9
Dupe staple, 610, 21200, 266, 626660, 49, 16, 9, 9
Bought common, 633, 21200, 104, 651040, 50, 16, 10, 9
Bought common, 657, 21200, 48, 676480, 51, 16, 11, 9
Bought common, 680, 21200, 161, 700860, 53, 16, 12, 9
Bought common, 704, 21200, 105, 726300, 54, 16, 13, 9
Dupe special, 728, 21200, 799, 751740, 55, 16, 13, 9
Bought special, 745, 21200, 1, 769760, 56, 16, 13, 10
Bought special, 770, 21200, 176, 796260, 57, 16, 13, 11
Bought special, 792, 21200, 58, 819580, 59, 16, 13, 12
Dupe staple, 800, 21200, 281, 828060, 59, 16, 13, 12
Bought common, 822, 21200, 13, 851380, 60, 16, 14, 12
Dupe staple, 830, 21200, 386, 859860, 61, 16, 14, 12
Dupe staple, 836, 21200, 272, 866220, 61, 16, 14, 12
Dupe special, 858, 21200, 754, 889540, 62, 16, 14, 12
Bought common, 876, 21200, 62, 908620, 63, 16, 15, 12
Dupe staple, 884, 21200, 285, 917100, 63, 16, 15, 12
Bought staple, 890, 21200, 196, 923460, 64, 17, 15, 12
Bought special, 913, 21200, 34, 947840, 65, 17, 15, 13
Bought special, 938, 21200, 84, 974340, 66, 17, 15, 14
Dupe common, 961, 21200, 797, 998720, 67, 17, 15, 14
Bought special, 980, 21200, 211, 1018860, 68, 17, 15, 15
Dupe special, 1002, 21200, 843, 1042180, 70, 17, 15, 15
Dupe special, 1020, 21200, 901, 1061260, 71, 17, 15, 15
Bought common, 1038, 21200, 84, 1080340, 72, 17, 16, 15
Dupe common, 1061, 21200, 797, 1104720, 73, 17, 16, 15
Bought common, 1080, 21200, 211, 1124860, 74, 17, 17, 15
Dupe staple, 1088, 21200, 309, 1133340, 74, 17, 17, 15
Bought special, 1110, 21200, 166, 1156660, 75, 17, 17, 16
Bought special, 1132, 21200, 48, 1179980, 77, 17, 17, 17
Dupe staple, 1140, 21200, 271, 1188460, 77, 17, 17, 17
Dupe special, 1162, 21200, 753, 1211780, 78, 17, 17, 17
Bought special, 1180, 21200, 61, 1230860, 79, 17, 17, 18
Dupe special, 1204, 21200, 755, 1256300, 80, 17, 17, 18
Bought special, 1222, 21200, 63, 1275380, 81, 17, 17, 19
Dupe common, 1245, 21200, 801, 1299760, 83, 17, 17, 19
Bought common, 1264, 21200, 215, 1319900, 84, 17, 18, 19
Bought common, 1287, 21200, 53, 1344280, 85, 17, 19, 19
Dupe staple, 1295, 21200, 276, 1352760, 85, 17, 19, 19
Dupe staple, 1301, 21200, 437, 1359120, 86, 17, 19, 19
Bought special, 1322, 21200, 63, 1381380, 87, 17, 19, 20
Bought special, 1346, 21200, 7, 1406820, 88, 17, 19, 21
Dupe staple, 1355, 21200, 336, 1416360, 88, 17, 19, 21
Dupe special, 1377, 21200, 968, 1439680, 90, 17, 19, 21
Bought common, 1394, 21200, 20, 1457700, 90, 17, 20, 21
Dupe common, 1417, 21200, 758, 1482080, 92, 17, 20, 21
Dupe staple, 1420, 21200, 451, 1485260, 92, 17, 20, 21
Bought special, 1441, 21200, 77, 1507520, 93, 17, 20, 22
Dupe staple, 1450, 21200, 406, 1517060, 93, 17, 20, 22
Bought staple, 1455, 21200, 86, 1522360, 94, 18, 20, 22
Dupe common, 1479, 21200, 780, 1547800, 95, 18, 20, 22
Bought common, 1497, 21200, 88, 1566880, 96, 18, 21, 22
Bought common, 1520, 21200, 51, 1591260, 97, 18, 22, 22
Bought common, 1545, 21200, 101, 1617760, 98, 18, 23, 22
Bought staple, 1551, 21200, 12, 1624120, 99, 19, 23, 22
Dupe special, 1576, 21200, 812, 1650620, 100, 19, 23, 22
Dupe special, 1593, 21200, 764, 1668640, 101, 19, 23, 22
Bought common, 1611, 21200, 72, 1687720, 102, 19, 24, 22
Dupe special, 1635, 21200, 766, 1713160, 103, 19, 24, 22
Bought common, 1653, 21200, 74, 1732240, 104, 19, 25, 22
Dupe common, 1677, 21200, 768, 1757680, 105, 19, 25, 22
Dupe special, 1695, 21200, 826, 1776760, 106, 19, 25, 22
Dupe special, 1712, 21200, 778, 1794780, 107, 19, 25, 22
Dupe special, 1730, 21200, 836, 1813860, 108, 19, 25, 22
Dupe special, 1748, 21200, 769, 1832940, 109, 19, 25, 22
Bought common, 1766, 21200, 77, 1852020, 110, 19, 26, 22
Bought special, 1790, 21200, 146, 1877460, 111, 19, 26, 23
Dupe common, 1812, 21200, 778, 1900780, 113, 19, 26, 23
Dupe common, 1830, 21200, 836, 1919860, 114, 19, 26, 23
Dupe special, 1849, 21200, 875, 1940000, 115, 19, 26, 23
Dupe special, 1867, 21200, 783, 1959080, 115, 19, 26, 23
Dupe special, 1885, 21200, 841, 1978160, 116, 19, 26, 23
Bought special, 1902, 21200, 43, 1996180, 117, 19, 26, 24
Dupe special, 1925, 21200, 781, 2020560, 119, 19, 26, 24
Dupe common, 1943, 21200, 839, 2039640, 120, 19, 26, 24
Bought special, 1962, 21200, 253, 2059780, 121, 19, 26, 25
Dupe special, 1985, 21200, 841, 2084160, 122, 19, 26, 25
Dupe special, 2002, 21200, 793, 2102180, 123, 19, 26, 25
Dupe special, 2020, 21200, 851, 2121260, 124, 19, 26, 25
Dupe special, 2038, 21200, 784, 2140340, 125, 19, 26, 25
Bought common, 2056, 21200, 92, 2159420, 126, 19, 27, 25
Dupe common, 2080, 21200, 911, 2184860, 127, 19, 27, 25
Bought common, 2098, 21200, 94, 2203940, 128, 19, 28, 25
Bought special, 2121, 21200, 57, 2228320, 129, 19, 28, 26
Dupe special, 2145, 21200, 751, 2253760, 130, 19, 28, 26
Bought special, 2163, 21200, 59, 2272840, 131, 19, 28, 27
Dupe special, 2187, 21200, 753, 2298280, 132, 19, 28, 27
Dupe special, 2205, 21200, 811, 2317360, 133, 19, 28, 27
Dupe common, 2222, 21200, 763, 2335380, 134, 19, 28, 27
Dupe special, 2240, 21200, 821, 2354460, 135, 19, 28, 27
Bought common, 2258, 21200, 4, 2373540, 136, 19, 29, 27
Dupe special, 2282, 21200, 823, 2398980, 137, 19, 29, 27
Dupe special, 2300, 21200, 881, 2418060, 138, 19, 29, 27
Dupe common, 2318, 21200, 814, 2437140, 139, 19, 29, 27
Dupe special, 2335, 21200, 766, 2455160, 140, 19, 29, 27
Dupe special, 2353, 21200, 824, 2474240, 141, 19, 29, 27
Dupe special, 2370, 21200, 776, 2492260, 142, 19, 29, 27
Bought special, 2389, 21200, 65, 2512400, 143, 19, 29, 28
Dupe common, 2412, 21200, 778, 2536780, 144, 19, 29, 28
Dupe common, 2430, 21200, 836, 2555860, 145, 19, 29, 28
Dupe special, 2448, 21200, 769, 2574940, 146, 19, 29, 28
Dupe common, 2466, 21200, 827, 2594020, 147, 19, 29, 28
Dupe special, 2483, 21200, 779, 2612040, 148, 19, 29, 28
Dupe special, 2501, 21200, 837, 2631120, 149, 19, 29, 28
Bought special, 2519, 21200, 20, 2650200, 150, 19, 29, 29
Dupe special, 2543, 21200, 839, 2675640, 151, 19, 29, 29
Dupe special, 2560, 21200, 791, 2693660, 152, 19, 29, 29
Dupe special, 2579, 21200, 830, 2713800, 153, 19, 29, 29
Dupe special, 2596, 21200, 782, 2731820, 154, 19, 29, 29
Dupe special, 2614, 21200, 840, 2750900, 155, 19, 29, 29
Dupe common, 2631, 21200, 792, 2768920, 156, 19, 29, 29
Bought special, 2650, 21200, 206, 2789060, 157, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Bought staple, 60, 18800, 1, 44260, 18, 8, 0, 0
Bought staple, 69, 20400, 49, 53240, 19, 9, 0, 0
Bought staple, 75, 21200, 106, 59560, 21, 10, 0, 0
Bought special, 99, 21200, 50, 85000, 22, 10, 0, 1
Dupe staple, 107, 21200, 273, 93480, 22, 10, 0, 1
Bought staple, 113, 21200, 184, 99840, 23, 11, 0, 1
Dupe staple, 120, 21200, 301, 107260, 23, 11, 0, 1
Dupe staple, 127, 21200, 293, 114680, 23, 11, 0, 1
Bought special, 149, 21200, 25, 138000, 24, 11, 0, 2
Bought special, 171, 21200, 32, 161320, 26, 11, 0, 3
Bought common, 196, 21200, 82, 187820, 27, 11, 1, 3
Bought staple, 204, 21200, 55, 196300, 27, 12, 1, 3
Bought staple, 211, 21200, 72, 203720, 28, 13, 1, 3
Bought staple, 220, 21200, 151, 213260, 28, 14, 1, 3
Bought common, 244, 21200, 95, 238700, 29, 14, 2, 3
Bought common, 267, 21200, 83, 263080, 31, 14, 3, 3
Bought special, 290, 21200, 46, 287460, 32, 14, 3, 4
Dupe staple, 300, 21200, 481, 298060, 32, 14, 3, 4
Bought special, 320, 21200, 151, 319260, 34, 14, 3, 5
Dupe common, 344, 21200, 845, 344700, 35, 14, 3, 5
Bought special, 361, 21200, 47, 362720, 36, 14, 3, 6
Bought common, 386, 21200, 97, 389220, 37, 14, 4, 6
Bought common, 410, 21200, 166, 414660, 38, 14, 5, 6
Bought staple, 417, 21200, 58, 422080, 39, 15, 5, 6
Bought special, 440, 21200, 21, 446460, 40, 15, 5, 7
Dupe staple, 450, 21200, 456, 457060, 40, 15, 5, 7
Bought common, 471, 21200, 232, 479320, 42, 15, 6, 7
Dupe staple, 479, 21200, 330, 487800, 42, 15, 6, 7
Bought staple, 485, 21200, 91, 494160, 42, 16, 6, 7
Bought special, 509, 21200, 185, 519600, 44, 16, 6, 8
Bought special, 531, 21200, 42, 542920, 45, 16, 6, 9
Dupe special, 556, 21200, 842, 569420, 46, 16, 6, 9
Bought special, 573, 21200, 44, 587440, 47, 16, 6, 10
Bought special, 598, 21200, 94, 613940, 48, 16, 6, 11
Dupe common, 621, 21200, 807, 638320, 49, 16, 6, 11
Bought special, 640, 21200, 221, 658460, 50, 16, 6, 12
Bought special, 662, 21200, 103, 681780, 52, 16, 6, 13
Dupe common, 686, 21200, 797, 707220, 53, 16, 6, 13
Bought common, 704, 21200, 105, 726300, 54, 16, 7, 13
Bought common, 728, 21200, 49, 751740, 55, 16, 8, 13
Dupe special, 751, 21200, 762, 776120, 56, 16, 8, 13
Dupe staple, 754, 21200, 480, 779300, 57, 16, 8, 13
Bought special, 775, 21200, 106, 801560, 58, 16, 8, 14
Bought common, 799, 21200, 50, 827000, 59, 16, 9, 14
Bought common, 822, 21200, 13, 851380, 60, 16, 10, 14
Bought staple, 830, 21200, 136, 859860, 61, 17, 10, 14
Bought common, 854, 21200, 80, 885300, 62, 17, 11, 14
Dupe special, 878, 21200, 774, 910740, 63, 17, 11, 14
Dupe staple, 880, 21200, 361, 912860, 63, 17, 11, 14
Bought common, 902, 21200, 93, 936180, 64, 17, 12, 14
Bought common, 925, 21200, 81, 960560, 66, 17, 13, 14
Bought special, 949, 21200, 25, 986000, 67, 17, 13, 15
Bought special, 973, 21200, 94, 1011440, 68, 17, 13, 16
Bought common, 997, 21200, 38, 1036880, 69, 17, 14, 16
Bought common, 1020, 21200, 151, 1061260, 71, 17, 15, 16
Bought special, 1044, 21200, 95, 1086700, 72, 17, 15, 17
Dupe common, 1068, 21200, 789, 1112140, 73, 17, 15, 17
Bought special, 1086, 21200, 97, 1131220, 74, 17, 15, 18
Dupe staple, 1094, 21200, 470, 1139700, 75, 17, 15, 18
Bought common, 1115, 21200, 96, 1161960, 76, 17, 16, 18
Bought common, 1139, 21200, 40, 1187400, 77, 17, 17, 18
Dupe common, 1162, 21200, 753, 1211780, 78, 17, 17, 18
Bought special, 1180, 21200, 61, 1230860, 79, 17, 17, 19
Bought special, 1204, 21200, 5, 1256300, 80, 17, 17, 20
Bought common, 1228, 21200, 99, 1281740, 82, 17, 18, 20
Bought common, 1251, 21200, 62, 1306120, 83, 17, 19, 20
Bought special, 1275, 21200, 6, 1331560, 84, 17, 19, 21
Bought common, 1300, 21200, 181, 1358060, 85, 17, 20, 21
Bought special, 1322, 21200, 63, 1381380, 87, 17, 20, 22
Bought staple, 1330, 21200, 36, 1389860, 87, 18, 20, 22
Dupe staple, 1339, 21200, 390, 1399400, 88, 18, 20, 22
Bought common, 1360, 21200, 141, 1421660, 89, 18, 21, 22
Dupe common, 1384, 21200, 835, 1447100, 90, 18, 21, 22
Dupe special, 1401, 21200, 787, 1465120, 91, 18, 21, 22
Bought special, 1420, 21200, 201, 1485260, 92, 18, 21, 23
Dupe staple, 1428, 21200, 299, 1493740, 92, 18, 21, 23
Bought common, 1450, 21200, 156, 1517060, 93, 18, 22, 23
Dupe common, 1472, 21200, 788, 1540380, 95, 18, 22, 23
Bought special, 1490, 21200, 96, 1559460, 96, 18, 22, 24
Dupe special, 1514, 21200, 790, 1584900, 97, 18, 22, 24
Bought common, 1532, 21200, 98, 1603980, 98, 18, 23, 24
Dupe special, 1556, 21200, 792, 1629420, 99, 18, 23, 24
Bought special, 1574, 21200, 100, 1648500, 100, 18, 23, 25
Dupe common, 1598, 21200, 794, 1673940, 101, 18, 23, 25
Dupe staple, 1600, 21200, 381, 1676060, 101, 18, 23, 25
Dupe common, 1621, 21200, 757, 1698320, 102, 18, 23, 25
Bought common, 1640, 21200, 171, 1718460, 103, 18, 24, 25
Dupe special, 1662, 21200, 803, 1741780, 105, 18, 24, 25
Bought special, 1680, 21200, 111, 1760860, 106, 18, 24, 26
Dupe staple, 1689, 21200, 315, 1770400, 106, 18, 24, 26
Dupe special, 1710, 21200, 816, 1792660, 107, 18, 24, 26
Dupe staple, 1712, 21200, 278, 1794780, 107, 18, 24, 26
Bought common, 1734, 21200, 10, 1818100, 108, 18, 25, 26
Dupe special, 1758, 21200, 854, 1843540, 110, 18, 25, 26
Dupe common, 1775, 21200, 806, 1861560, 111, 18, 25, 26
Bought staple, 1777, 21200, 18, 1863680, 111, 19, 25, 26
Dupe common, 1801, 21200, 837, 1889120, 112, 19, 25, 26
Dupe special, 1819, 21200, 770, 1908200, 113, 19, 25, 26
Bought special, 1837, 21200, 78, 1927280, 114, 19, 25, 27
Dupe common, 1860, 21200, 791, 1951660, 115, 19, 25, 27
Dupe common, 1879, 21200, 830, 1971800, 116, 19, 25, 27
Bought common, 1896, 21200, 32, 1989820, 117, 19, 26, 27
Dupe common, 1920, 21200, 851, 2015260, 118, 19, 26, 27
Bought common, 1938, 21200, 34, 2034340, 119, 19, 27, 27
Dupe special, 1962, 21200, 1003, 2059780, 121, 19, 27, 27
Dupe common, 1980, 21200, 911, 2078860, 121, 19, 27, 27
Bought special, 1998, 21200, 94, 2097940, 122, 19, 27, 28
Dupe special, 2020, 21200, 851, 2121260, 124, 19, 27, 28
Dupe special, 2038, 21200, 784, 2140340, 125, 19, 27, 28
Dupe special, 2056, 21200, 842, 2159420, 126, 19, 27, 28
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 27, 28
Dupe common, 2092, 21200, 808, 2197580, 127, 19, 27, 28
Dupe common, 2110, 21200, 866, 2216660, 128, 19, 27, 28
Dupe common, 2128, 21200, 799, 2235740, 129, 19, 27, 28
Dupe common, 2145, 21200, 751, 2253760, 130, 19, 27, 28
Dupe special, 2163, 21200, 809, 2272840, 131, 19, 27, 28
Dupe special, 2180, 21200, 761, 2290860, 132, 19, 27, 28
Dupe common, 2199, 21200, 800, 2311000, 133, 19, 27, 28
Bought common, 2216, 21200, 2, 2329020, 134, 19, 28, 28
Dupe special, 2240, 21200, 821, 2354460, 135, 19, 28, 28
Dupe common, 2258, 21200, 754, 2373540, 136, 19, 28, 28
Dupe special, 2276, 21200, 812, 2392620, 137, 19, 28, 28
Bought special, 2293, 21200, 14, 2410640, 138, 19, 28, 29
Dupe special, 2318, 21200, 814, 2437140, 139, 19, 28, 29
Dupe special, 2335, 21200, 766, 2455160, 140, 19, 28, 29
Dupe special, 2353, 21200, 824, 2474240, 141, 19, 28, 29
Bought common, 2370, 21200, 26, 2492260, 142, 19, 29, 29
Dupe special, 2395, 21200, 826, 2518760, 143, 19, 29, 29
Dupe special, 2412, 21200, 778, 2536780, 144, 19, 29, 29
Dupe special, 2430, 21200, 836, 2555860, 145, 19, 29, 29
Dupe common, 2448, 21200, 769, 2574940, 146, 19, 29, 29
Dupe special, 2466, 21200, 827, 2594020, 147, 19, 29, 29
Dupe common, 2483, 21200, 779, 2612040, 148, 19, 29, 29
Bought special, 2501, 21200, 87, 2631120, 149, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought special, 60, 18800, 1, 44260, 18, 5, 0, 1
Dupe special, 83, 21200, 829, 68040, 21, 5, 0, 1
Bought staple, 85, 21200, 41, 70160, 21, 6, 0, 1
Bought special, 110, 21200, 216, 96660, 22, 6, 0, 2
Bought staple, 116, 21200, 2, 103020, 23, 7, 0, 2
Bought common, 140, 21200, 71, 128460, 24, 7, 1, 2
Bought staple, 149, 21200, 25, 138000, 24, 8, 1, 2
Dupe staple, 156, 21200, 292, 145420, 25, 8, 1, 2
Bought special, 178, 21200, 24, 168740, 26, 8, 1, 3
Bought common, 202, 21200, 93, 194180, 27, 8, 2, 3
Bought staple, 210, 21200, 216, 202660, 28, 9, 2, 3
Dupe staple, 218, 21200, 314, 211140, 28, 9, 2, 3
Bought common, 240, 21200, 171, 234460, 29, 9, 3, 3
Dupe staple, 247, 21200, 313, 241880, 30, 9, 3, 3
Dupe staple, 253, 21200, 324, 248240, 30, 9, 3, 3
Dupe staple, 260, 21200, 441, 255660, 30, 9, 3, 3
Dupe staple, 264, 21200, 265, 259900, 31, 9, 3, 3
Bought special, 287, 21200, 103, 284280, 32, 9, 3, 4
Dupe staple, 295, 21200, 326, 292760, 32, 9, 3, 4
Dupe staple, 301, 21200, 487, 299120, 33, 9, 3, 4
Bought common, 321, 21200, 7, 320320, 34, 9, 4, 4
Bought staple, 330, 21200, 86, 329860, 34, 10, 4, 4
Bought staple, 339, 21200, 190, 339400, 35, 11, 4, 4
Bought special, 361, 21200, 47, 362720, 36, 11, 4, 5
Bought staple, 370, 21200, 126, 372260, 36, 12, 4, 5
Bought common, 394, 21200, 70, 397700, 37, 12, 5, 5
Dupe staple, 401, 21200, 337, 405120, 38, 12, 5, 5
Bought staple, 408, 21200, 79, 412540, 38, 13, 5, 5
Bought common, 431, 21200, 42, 436920, 39, 13, 6, 5
Bought common, 454, 21200, 30, 461300, 41, 13, 7, 5
Bought common, 479, 21200, 80, 487800, 42, 13, 8, 5
Dupe common, 502, 21200, 793, 512180, 43, 13, 8, 5
Bought staple, 504, 21200, 5, 514300, 43, 14, 8, 5
Bought common, 528, 21200, 99, 539740, 45, 14, 9, 5
Bought common, 551, 21200, 62, 564120, 46, 14, 10, 5
Dupe staple, 560, 21200, 391, 573660, 46, 14, 10, 5
Bought common, 581, 21200, 17, 595920, 47, 14, 11, 5
Bought special, 604, 21200, 5, 620300, 49, 14, 11, 6
Bought staple, 613, 21200, 84, 629840, 49, 15, 11, 6
Bought common, 637, 21200, 28, 655280, 50, 15, 12, 6
Bought common, 660, 21200, 141, 679660, 52, 15, 13, 6
Bought special, 684, 21200, 85, 705100, 53, 15, 13, 7
Bought common, 708, 21200, 29, 730540, 54, 15, 14, 7
Dupe common, 732, 21200, 848, 755980, 55, 15, 14, 7
Dupe common, 750, 21200, 906, 775060, 56, 15, 14, 7
Bought common, 768, 21200, 89, 794140, 57, 15, 15, 7
Bought staple, 775, 21200, 106, 801560, 58, 16, 15, 7
Bought common, 799, 21200, 50, 827000, 59, 16, 16, 7
Bought common, 822, 21200, 13, 851380, 60, 16, 17, 7
Dupe common, 847, 21200, 813, 877880, 61, 16, 17, 7
Bought common, 864, 21200, 15, 895900, 62, 16, 18, 7
Bought special, 887, 21200, 3, 920280, 64, 16, 18, 8
Bought staple, 896, 21200, 82, 929820, 64, 17, 18, 8
Bought special, 920, 21200, 151, 955260, 65, 17, 18, 9
Dupe common, 943, 21200, 889, 979640, 67, 17, 18, 9
Bought special, 961, 21200, 47, 998720, 67, 17, 18, 10
Bought special, 984, 21200, 35, 1023100, 69, 17, 18, 11
Dupe special, 1009, 21200, 835, 1049600, 70, 17, 18, 11
Dupe common, 1026, 21200, 787, 1067620, 71, 17, 18, 11
Bought common, 1044, 21200, 95, 1086700, 72, 17, 19, 11
Dupe common, 1068, 21200, 789, 1112140, 73, 17, 19, 11
Bought common, 1086, 21200, 97, 1131220, 74, 17, 20, 11
Bought special, 1110, 21200, 166, 1156660, 75, 17, 20, 12
Dupe staple, 1117, 21200, 308, 1164080, 76, 17, 20, 12
Bought special, 1139, 21200, 40, 1187400, 77, 17, 20, 13
Dupe staple, 1147, 21200, 263, 1195880, 77, 17, 20, 13
Bought staple, 1152, 21200, 68, 1201180, 78, 18, 20, 13
Bought common, 1176, 21200, 12, 1226620, 79, 18, 21, 13
Bought special, 1200, 21200, 81, 1252060, 80, 18, 21, 14
Bought special, 1224, 21200, 25, 1277500, 81, 18, 21, 15
Dupe staple, 1231, 21200, 292, 1284920, 82, 18, 21, 15
Dupe special, 1253, 21200, 774, 1308240, 83, 18, 21, 15
Bought common, 1271, 21200, 82, 1327320, 84, 18, 22, 15
Dupe special, 1295, 21200, 776, 1352760, 85, 18, 22, 15
Dupe staple, 1298, 21200, 344, 1355940, 85, 18, 22, 15
Bought common, 1320, 21200, 351, 1379260, 87, 18, 23, 15
Bought special, 1342, 21200, 83, 1402580, 88, 18, 23, 16
Dupe staple, 1350, 21200, 306, 1411060, 88, 18, 23, 16
Bought special, 1372, 21200, 38, 1434380, 89, 18, 23, 17
Bought common, 1396, 21200, 132, 1459820, 91, 18, 24, 17
Dupe common, 1420, 21200, 951, 1485260, 92, 18, 24, 17
Bought special, 1437, 21200, 28, 1503280, 93, 18, 24, 18
Bought special, 1461, 21200, 97, 1528720, 94, 18, 24, 19
Dupe special, 1485, 21200, 791, 1554160, 95, 18, 24, 19
Dupe staple, 1487, 21200, 253, 1556280, 95, 18, 24, 19
Dupe special, 1509, 21200, 885, 1579600, 97, 18, 24, 19
Bought common, 1527, 21200, 43, 1598680, 97, 18, 25, 19
Dupe special, 1550, 21200, 906, 1623060, 99, 18, 25, 19
Dupe common, 1568, 21200, 839, 1642140, 100, 18, 25, 19
Dupe staple, 1570, 21200, 426, 1644260, 100, 18, 25, 19
Bought common, 1591, 21200, 52, 1666520, 101, 18, 26, 19
Dupe staple, 1600, 21200, 381, 1676060, 101, 18, 26, 19
Dupe common, 1621, 21200, 757, 1698320, 102, 18, 26, 19
Bought special, 1640, 21200, 171, 1718460, 103, 18, 26, 20
Bought special, 1662, 21200, 53, 1741780, 105, 18, 26, 21
Dupe staple, 1670, 21200, 276, 1750260, 105, 18, 26, 21
Dupe staple, 1677, 21200, 268, 1757680, 105, 18, 26, 21
Dupe common, 1698, 21200, 794, 1779940, 107, 18, 26, 21
Dupe common, 1717, 21200, 958, 1800080, 108, 18, 26, 21
Bought special, 1734, 21200, 10, 1818100, 108, 18, 26, 22
Dupe staple, 1741, 21200, 277, 1825520, 109, 18, 26, 22
Dupe special, 1763, 21200, 759, 1848840, 110, 18, 26, 22
Bought staple, 1766, 21200, 77, 1852020, 110, 19, 26, 22
Dupe special, 1790, 21200, 896, 1877460, 111, 19, 26, 22
Bought special, 1808, 21200, 79, 1896540, 112, 19, 26, 23
Dupe common, 1830, 21200, 836, 1919860, 114, 19, 26, 23
Bought special, 1849, 21200, 125, 1940000, 115, 19, 26, 24
Bought special, 1872, 21200, 88, 1964380, 116, 19, 26, 25
Dupe special, 1896, 21200, 782, 1989820, 117, 19, 26, 25
Dupe common, 1914, 21200, 840, 2008900, 118, 19, 26, 25
Dupe common, 1931, 21200, 792, 2026920, 119, 19, 26, 25
Bought common, 1950, 21200, 206, 2047060, 120, 19, 27, 25
Dupe special, 1973, 21200, 794, 2071440, 121, 19, 27, 25
Bought special, 1991, 21200, 102, 2090520, 122, 19, 27, 26
Dupe special, 2015, 21200, 796, 2115960, 123, 19, 27, 26
Dupe common, 2033, 21200, 854, 2135040, 124, 19, 27, 26
Dupe special, 2050, 21200, 806, 2153060, 125, 19, 27, 26
Dupe common, 2069, 21200, 845, 2173200, 126, 19, 27, 26
Bought common, 2086, 21200, 47, 2191220, 127, 19, 28, 26
Dupe common, 2110, 21200, 866, 2216660, 128, 19, 28, 26
Bought special, 2128, 21200, 49, 2235740, 129, 19, 28, 27
Dupe special, 2151, 21200, 912, 2260120, 131, 19, 28, 27
Dupe common, 2169, 21200, 845, 2279200, 132, 19, 28, 27
Dupe common, 2187, 21200, 753, 2298280, 132, 19, 28, 27
Dupe common, 2205, 21200, 811, 2317360, 133, 19, 28, 27
Bought special, 2222, 21200, 13, 2335380, 134, 19, 28, 28
Dupe common, 2245, 21200, 751, 2359760, 136, 19, 28, 28
Dupe common, 2264, 21200, 915, 2379900, 137, 19, 28, 28
Dupe special, 2282, 21200, 823, 2398980, 137, 19, 28, 28
Bought special, 2300, 21200, 131, 2418060, 138, 19, 28, 29
Dupe common, 2322, 21200, 763, 2441380, 140, 19, 28, 29
Dupe special, 2340, 21200, 821, 2460460, 141, 19, 28, 29
Dupe special, 2358, 21200, 754, 2479540, 142, 19, 28, 29
Dupe common, 2377, 21200, 918, 2499680, 143, 19, 28, 29
Dupe special, 2395, 21200, 826, 2518760, 143, 19, 28, 29
Dupe common, 2412, 21200, 778, 2536780, 144, 19, 28, 29
Dupe common, 2430, 21200, 836, 2555860, 145, 19, 28, 29
Dupe common, 2448, 21200, 769, 2574940, 146, 19, 28, 29
Dupe special, 2466, 21200, 827, 2594020, 147, 19, 28, 29
Dupe common, 2483, 21200, 779, 2612040, 148, 19, 28, 29
Dupe common, 2501, 21200, 837, 2631120, 149, 19, 28, 29
Dupe special, 2519, 21200, 770, 2650200, 150, 19, 28, 29
Bought special, 2537, 21200, 78, 2669280, 151, 19, 28, 30
Dupe common, 2560, 21200, 791, 2693660, 152, 19, 28, 30
Dupe special, 2579, 21200, 830, 2713800, 153, 19, 28, 30
Dupe common, 2596, 21200, 782, 2731820, 154, 19, 28, 30
Bought common, 2614, 21200, 90, 2750900, 155, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Bought staple, 60, 18800, 1, 44260, 18, 8, 0, 0
Bought special, 83, 21200, 79, 68040, 21, 8, 0, 1
Dupe staple, 91, 21200, 302, 76520, 21, 8, 0, 1
Bought common, 113, 21200, 184, 99840, 23, 8, 1, 1
