Action, games, score, coin, xp, level, staples, commons, specials
Bought special, 284, 19080, 75, 249500, 30, 9, 4, 3
Bought staple, 293, 19080, 55, 258050, 30, 10, 4, 3
Bought common, 319, 19080, 75, 282750, 32, 10, 5, 3
Bought special, 345, 19080, 70, 307450, 33, 10, 5, 4
Dupe staple, 354, 19080, 300, 316000, 33, 10, 5, 4
Bought common, 379, 19080, 225, 339750, 35, 10, 6, 4
Dupe staple, 386, 19080, 265, 346400, 35, 10, 6, 4
Bought staple, 393, 19080, 55, 353050, 35, 11, 6, 4
Bought staple, 401, 19080, 90, 360650, 36, 12, 6, 4
Bought common, 428, 19080, 55, 386300, 37, 12, 7, 4
Dupe staple, 437, 19080, 285, 394850, 37, 12, 7, 4
Dupe staple, 442, 19080, 285, 399600, 38, 12, 7, 4
Bought common, 467, 19080, 60, 423350, 39, 12, 8, 4
Bought staple, 476, 19080, 40, 431900, 39, 13, 8, 4
Dupe staple, 484, 19080, 325, 439500, 40, 13, 8, 4
Bought common, 508, 19080, 5, 462300, 41, 13, 9, 4
Bought special, 535, 19080, 95, 487950, 42, 13, 9, 5
Bought staple, 544, 19080, 75, 496500, 42, 14, 9, 5
Bought staple, 551, 19080, 15, 503150, 43, 15, 9, 5
Dupe staple, 561, 19080, 340, 512650, 43, 15, 9, 5
Dupe staple, 568, 19080, 405, 519300, 44, 15, 9, 5
Bought special, 590, 19080, 20, 540200, 45, 15, 9, 6
Bought special, 618, 19080, 80, 566800, 46, 15, 9, 7
Bought staple, 627, 19080, 60, 575350, 46, 16, 9, 7
Bought common, 653, 19080, 205, 600050, 48, 16, 10, 7
Bought special, 679, 19080, 75, 624750, 49, 16, 10, 8
Bought common, 705, 19080, 70, 649450, 50, 16, 11, 8
Bought special, 731, 19080, 65, 674150, 51, 16, 11, 9
Bought staple, 740, 19080, 195, 682700, 52, 17, 11, 9
Dupe staple, 749, 19080, 300, 691250, 52, 17, 11, 9
Bought common, 772, 19080, 10, 713100, 53, 17, 12, 9
Dupe common, 800, 19080, 1095, 739700, 55, 17, 12, 9
Bought common, 819, 19080, 25, 757750, 55, 17, 13, 9
Bought special, 844, 19080, 75, 781500, 57, 17, 13, 10
Dupe special, 870, 19080, 820, 806200, 58, 17, 13, 10
Dupe staple, 872, 19080, 260, 808100, 58, 17, 13, 10
Dupe staple, 880, 19080, 395, 815700, 58, 17, 13, 10
Bought common, 904, 19080, 75, 838500, 59, 17, 14, 10
Dupe special, 930, 19080, 970, 863200, 61, 17, 14, 10
Bought common, 949, 19080, 50, 881250, 62, 17, 15, 10
Bought common, 975, 19080, 45, 905950, 63, 17, 16, 10
Bought common, 1001, 19080, 40, 930650, 64, 17, 17, 10
Bought common, 1028, 19080, 5, 956300, 65, 17, 18, 10
Dupe staple, 1036, 19080, 290, 963900, 66, 17, 18, 10
Dupe special, 1060, 19080, 845, 986700, 67, 17, 18, 10
Bought special, 1080, 19080, 145, 1005700, 68, 17, 18, 11
Bought special, 1106, 19080, 15, 1030400, 69, 17, 18, 12
Bought staple, 1116, 19080, 240, 1039900, 70, 18, 18, 12
Bought special, 1140, 19080, 45, 1062700, 71, 18, 18, 13
Bought special, 1167, 19080, 10, 1088350, 72, 18, 18, 14
Dupe special, 1193, 19080, 755, 1113050, 73, 18, 18, 14
Bought special, 1213, 19080, 55, 1132050, 74, 18, 18, 15
Bought common, 1240, 19080, 145, 1157700, 75, 18, 19, 15
Bought special, 1265, 19080, 70, 1181450, 77, 18, 19, 16
Dupe staple, 1274, 19080, 300, 1190000, 77, 18, 19, 16
Bought common, 1299, 19080, 75, 1213750, 78, 18, 20, 16
Dupe special, 1325, 19080, 820, 1238450, 79, 18, 20, 16
Bought special, 1344, 19080, 25, 1256500, 80, 18, 20, 17
Bought special, 1370, 19080, 170, 1281200, 82, 18, 20, 18
Dupe staple, 1379, 19080, 275, 1289750, 82, 18, 20, 18
Bought special, 1403, 19080, 80, 1312550, 83, 18, 20, 19
Dupe special, 1430, 19080, 920, 1338200, 84, 18, 20, 19
Bought common, 1450, 19080, 220, 1357200, 85, 18, 21, 19
Dupe common, 1474, 19080, 800, 1380000, 87, 18, 21, 19
Dupe special, 1495, 19080, 945, 1399950, 88, 18, 21, 19
Bought special, 1515, 19080, 95, 1418950, 88, 18, 21, 20
Dupe special, 1540, 19080, 895, 1442700, 90, 18, 21, 20
Dupe staple, 1542, 19080, 335, 1444600, 90, 18, 21, 20
Dupe special, 1566, 19080, 765, 1467400, 91, 18, 21, 20
Bought common, 1586, 19080, 65, 1486400, 92, 18, 22, 20
Bought special, 1612, 19080, 60, 1511100, 93, 18, 22, 21
Dupe common, 1639, 19080, 775, 1536750, 94, 18, 22, 21
Dupe common, 1659, 19080, 825, 1555750, 95, 18, 22, 21
Bought common, 1678, 19080, 30, 1573800, 96, 18, 23, 21
Dupe common, 1704, 19080, 775, 1598500, 97, 18, 23, 21
Dupe common, 1724, 19080, 825, 1617500, 98, 18, 23, 21
Dupe common, 1743, 19080, 780, 1635550, 99, 18, 23, 21
Dupe common, 1763, 19080, 830, 1654550, 100, 18, 23, 21
Bought staple, 1765, 19080, 20, 1656450, 100, 19, 23, 21
Dupe common, 1790, 19080, 820, 1680200, 102, 19, 23, 21
Bought special, 1810, 19080, 120, 1699200, 103, 19, 23, 22
Bought common, 1837, 19080, 85, 1724850, 104, 19, 24, 22
Dupe special, 1863, 19080, 830, 1749550, 105, 19, 24, 22
Dupe common, 1882, 19080, 785, 1767600, 106, 19, 24, 22
Bought common, 1902, 19080, 85, 1786600, 107, 19, 25, 22
Dupe special, 1929, 19080, 800, 1812250, 108, 19, 25, 22
Bought common, 1948, 19080, 5, 1830300, 109, 19, 26, 22
Dupe special, 1975, 19080, 845, 1855950, 110, 19, 26, 22
Bought special, 1994, 19080, 50, 1874000, 111, 19, 26, 23
Dupe common, 2020, 19080, 795, 1898700, 112, 19, 26, 23
Dupe special, 2040, 19080, 845, 1917700, 113, 19, 26, 23
Dupe special, 2060, 19080, 895, 1936700, 114, 19, 26, 23
Bought special, 2080, 19080, 195, 1955700, 115, 19, 26, 24
Dupe common, 2105, 19080, 870, 1979450, 117, 19, 26, 24
Bought special, 2125, 19080, 20, 1998450, 117, 19, 26, 25
Dupe special, 2150, 19080, 820, 2022200, 119, 19, 26, 25
Bought special, 2170, 19080, 120, 2041200, 120, 19, 26, 26
Dupe common, 2197, 19080, 835, 2066850, 121, 19, 26, 26
Dupe common, 2216, 19080, 790, 2084900, 122, 19, 26, 26
Dupe common, 2236, 19080, 840, 2103900, 123, 19, 26, 26
Bought special, 2255, 19080, 45, 2121950, 124, 19, 26, 27
Bought special, 2281, 19080, 40, 2146650, 125, 19, 26, 28
Dupe common, 2308, 19080, 755, 2172300, 126, 19, 26, 28
Dupe special, 2328, 19080, 805, 2191300, 127, 19, 26, 28
Dupe common, 2347, 19080, 760, 2209350, 128, 19, 26, 28
Bought common, 2367, 19080, 60, 2228350, 129, 19, 27, 28
Dupe special, 2393, 19080, 805, 2253050, 130, 19, 27, 28
Bought common, 2412, 19080, 10, 2271100, 131, 19, 28, 28
Dupe common, 2440, 19080, 945, 2297700, 132, 19, 28, 28
Bought special, 2459, 19080, 25, 2315750, 133, 19, 28, 29
Bought common, 2484, 19080, 75, 2339500, 135, 19, 29, 29
Dupe special, 2510, 19080, 820, 2364200, 136, 19, 29, 29
Dupe special, 2530, 19080, 870, 2383200, 137, 19, 29, 29
Dupe special, 2550, 19080, 920, 2402200, 138, 19, 29, 29
Dupe special, 2570, 19080, 970, 2421200, 139, 19, 29, 29
Dupe common, 2589, 19080, 800, 2439250, 140, 19, 29, 29
Dupe special, 2610, 19080, 1070, 2459200, 141, 19, 29, 29
Bought special, 2630, 19080, 220, 2478200, 141, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
Bought common, 60, 16200, 98, 38230, 16, 4, 1, 0
Bought common, 84, 19080, 225, 59500, 21, 4, 2, 0
Bought special, 110, 19080, 220, 84200, 22, 4, 2, 1
Bought common, 136, 19080, 90, 108900, 23, 4, 3, 1
Bought staple, 145, 19080, 70, 117450, 23, 5, 3, 1
Bought staple, 152, 19080, 10, 124100, 24, 6, 3, 1
Bought staple, 162, 19080, 85, 133600, 24, 7, 3, 1
Bought staple, 170, 19080, 120, 141200, 25, 8, 3, 1
Bought staple, 180, 19080, 195, 150700, 25, 9, 3, 1
Bought staple, 189, 19080, 200, 159250, 26, 10, 3, 1
Bought common, 213, 19080, 5, 182050, 27, 10, 4, 1
Bought common, 240, 19080, 95, 207700, 28, 10, 5, 1
Bought special, 267, 19080, 60, 233350, 29, 10, 5, 2
Bought staple, 275, 19080, 95, 240950, 30, 11, 5, 2
Dupe staple, 284, 19080, 325, 249500, 30, 11, 5, 2
Bought special, 308, 19080, 5, 272300, 31, 11, 5, 3
Bought common, 335, 19080, 95, 297950, 32, 11, 6, 3
Bought staple, 342, 19080, 35, 304600, 33, 12, 6, 3
Dupe staple, 351, 19080, 265, 313150, 33, 12, 6, 3
Bought special, 376, 19080, 40, 336900, 34, 12, 6, 4
Bought special, 401, 19080, 90, 360650, 36, 12, 6, 5
Bought common, 428, 19080, 55, 386300, 37, 12, 7, 5
Bought common, 454, 19080, 50, 411000, 38, 12, 8, 5
Dupe staple, 463, 19080, 430, 419550, 39, 12, 8, 5
Bought special, 486, 19080, 15, 441400, 40, 12, 8, 6
Dupe staple, 496, 19080, 340, 450900, 40, 12, 8, 6
Bought special, 520, 19080, 145, 473700, 41, 12, 8, 7
Dupe common, 546, 19080, 765, 498400, 42, 12, 8, 7
Dupe special, 566, 19080, 815, 517400, 43, 12, 8, 7
Bought special, 585, 19080, 20, 535450, 44, 12, 8, 8
Bought staple, 593, 19080, 55, 543050, 45, 13, 8, 8
Dupe staple, 602, 19080, 285, 551600, 45, 13, 8, 8
Bought common, 627, 19080, 60, 575350, 46, 13, 9, 8
Bought staple, 635, 19080, 95, 582950, 47, 14, 9, 8
Bought common, 661, 19080, 90, 607650, 48, 14, 10, 8
Dupe staple, 670, 19080, 320, 616200, 48, 14, 10, 8
Bought common, 695, 19080, 245, 639950, 50, 14, 11, 8
Bought staple, 702, 19080, 35, 646600, 50, 15, 11, 8
Dupe staple, 711, 19080, 265, 655150, 50, 15, 11, 8
Bought common, 736, 19080, 40, 678900, 51, 15, 12, 8
Bought common, 761, 19080, 90, 702650, 53, 15, 13, 8
Bought special, 788, 19080, 55, 728300, 54, 15, 13, 9
Bought special, 814, 19080, 50, 753000, 55, 15, 13, 10
Bought special, 840, 19080, 45, 777700, 56, 15, 13, 11
Bought staple, 849, 19080, 50, 786250, 57, 16, 13, 11
Dupe common, 875, 19080, 795, 810950, 58, 16, 13, 11
Bought staple, 878, 19080, 80, 813800, 58, 17, 13, 11
Bought common, 904, 19080, 75, 838500, 59, 17, 14, 11
Dupe staple, 911, 19080, 265, 845150, 60, 17, 14, 11
Bought special, 936, 19080, 40, 868900, 61, 17, 14, 12
Dupe common, 962, 19080, 785, 893600, 62, 17, 14, 12
Bought common, 982, 19080, 85, 912600, 63, 17, 15, 12
Bought common, 1009, 19080, 50, 938250, 64, 17, 16, 12
Bought special, 1033, 19080, 5, 961050, 66, 17, 16, 13
Dupe special, 1060, 19080, 845, 986700, 67, 17, 16, 13
Dupe staple, 1062, 19080, 285, 988600, 67, 17, 16, 13
Bought special, 1087, 19080, 60, 1012350, 68, 17, 16, 14
Bought special, 1113, 19080, 55, 1037050, 69, 17, 16, 15
Dupe common, 1139, 19080, 825, 1061750, 71, 17, 16, 15
Bought special, 1158, 19080, 30, 1079800, 72, 17, 16, 16
Bought staple, 1167, 19080, 10, 1088350, 72, 18, 16, 16
Bought common, 1193, 19080, 5, 1113050, 73, 18, 17, 16
Dupe special, 1220, 19080, 845, 1138700, 74, 18, 17, 16
Bought special, 1240, 19080, 145, 1157700, 75, 18, 17, 17
Bought special, 1265, 19080, 70, 1181450, 77, 18, 17, 18
Dupe staple, 1274, 19080, 300, 1190000, 77, 18, 17, 18
Dupe special, 1299, 19080, 825, 1213750, 78, 18, 17, 18
Bought common, 1318, 19080, 30, 1231800, 79, 18, 18, 18
Bought special, 1344, 19080, 25, 1256500, 80, 18, 18, 19
Bought common, 1370, 19080, 170, 1281200, 82, 18, 19, 19
Bought special, 1396, 19080, 40, 1305900, 83, 18, 19, 20
Bought special, 1422, 19080, 35, 1330600, 84, 18, 19, 21
Dupe staple, 1431, 19080, 415, 1339150, 85, 18, 19, 21
Bought special, 1455, 19080, 95, 1361950, 86, 18, 19, 22
Dupe common, 1481, 19080, 840, 1386650, 87, 18, 19, 22
Dupe special, 1500, 19080, 795, 1404700, 88, 18, 19, 22
Dupe staple, 1503, 19080, 330, 1407550, 88, 18, 19, 22
Bought common, 1527, 19080, 10, 1430350, 89, 18, 20, 22
Bought special, 1553, 19080, 5, 1455050, 90, 18, 20, 23
Bought common, 1579, 19080, 25, 1479750, 92, 18, 21, 23
Bought common, 1605, 19080, 20, 1504450, 93, 18, 22, 23
Dupe common, 1631, 19080, 765, 1529150, 94, 18, 22, 23
Dupe staple, 1634, 19080, 300, 1532000, 94, 18, 22, 23
Bought common, 1659, 19080, 75, 1555750, 95, 18, 23, 23
Dupe common, 1684, 19080, 875, 1579500, 97, 18, 23, 23
Dupe common, 1704, 19080, 775, 1598500, 97, 18, 23, 23
Bought special, 1724, 19080, 75, 1617500, 98, 18, 23, 24
Dupe staple, 1731, 19080, 265, 1624150, 99, 18, 23, 24
Bought special, 1756, 19080, 40, 1647900, 100, 18, 23, 25
Dupe staple, 1765, 19080, 270, 1656450, 100, 18, 23, 25
Bought special, 1789, 19080, 100, 1679250, 102, 18, 23, 26
Bought common, 1815, 19080, 95, 1703950, 103, 18, 24, 26
Dupe common, 1841, 19080, 840, 1728650, 104, 18, 24, 26
Bought staple, 1843, 19080, 30, 1730550, 104, 19, 24, 26
Dupe special, 1870, 19080, 870, 1756200, 105, 19, 24, 26
Bought common, 1890, 19080, 170, 1775200, 106, 19, 25, 26
Dupe special, 1916, 19080, 940, 1799900, 108, 19, 25, 26
Bought common, 1936, 19080, 90, 1818900, 108, 19, 26, 26
Bought common, 1960, 19080, 45, 1841700, 110, 19, 27, 26
Dupe common, 1987, 19080, 760, 1867350, 111, 19, 27, 26
Dupe special, 2007, 19080, 810, 1886350, 112, 19, 27, 26
Dupe common, 2026, 19080, 765, 1904400, 113, 19, 27, 26
Bought special, 2046, 19080, 65, 1923400, 114, 19, 27, 27
Dupe common, 2072, 19080, 810, 1948100, 115, 19, 27, 27
Dupe special, 2091, 19080, 765, 1966150, 116, 19, 27, 27
Dupe common, 2111, 19080, 815, 1985150, 117, 19, 27, 27
Dupe special, 2130, 19080, 770, 2003200, 118, 19, 27, 27
Dupe common, 2150, 19080, 820, 2022200, 119, 19, 27, 27
Dupe special, 2170, 19080, 870, 2041200, 120, 19, 27, 27
Dupe special, 2190, 19080, 920, 2060200, 121, 19, 27, 27
Bought special, 2210, 19080, 220, 2079200, 122, 19, 27, 28
Bought common, 2236, 19080, 90, 2103900, 123, 19, 28, 28
Dupe special, 2262, 19080, 835, 2128600, 124, 19, 28, 28
Bought common, 2281, 19080, 40, 2146650, 125, 19, 29, 28
Dupe special, 2308, 19080, 755, 2172300, 126, 19, 29, 28
Dupe special, 2328, 19080, 805, 2191300, 127, 19, 29, 28
Bought special, 2347, 19080, 10, 2209350, 128, 19, 29, 29
Dupe special, 2373, 19080, 755, 2234050, 129, 19, 29, 29
Dupe special, 2393, 19080, 805, 2253050, 130, 19, 29, 29
Dupe special, 2412, 19080, 760, 2271100, 131, 19, 29, 29
Dupe common, 2432, 19080, 810, 2290100, 132, 19, 29, 29
Dupe common, 2451, 19080, 765, 2308150, 133, 19, 29, 29
Dupe special, 2471, 19080, 815, 2327150, 134, 19, 29, 29
Dupe special, 2490, 19080, 770, 2345200, 135, 19, 29, 29
Bought special, 2510, 19080, 70, 2364200, 136, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought staple, 32, 13320, 57, 17570, 12, 4, 0, 0
Bought staple, 42, 14040, 170, 24450, 14, 5, 0, 0
Bought staple, 50, 15480, 33, 30330, 15, 6, 0, 0
Bought staple, 60, 16200, 98, 38230, 16, 7, 0, 0
Dupe staple, 68, 16920, 314, 44890, 18, 7, 0, 0
Dupe staple, 73, 17640, 279, 49290, 19, 7, 0, 0
Bought staple, 80, 19080, 195, 55700, 20, 8, 0, 0
Bought special, 105, 19080, 120, 79450, 22, 8, 0, 1
Bought common, 130, 19080, 20, 103200, 23, 8, 1, 1
Dupe staple, 140, 19080, 345, 112700, 23, 8, 1, 1
Dupe staple, 147, 19080, 410, 119350, 24, 8, 1, 1
Bought staple, 152, 19080, 10, 124100, 24, 9, 1, 1
Bought common, 180, 19080, 195, 150700, 25, 9, 2, 1
Bought special, 206, 19080, 65, 175400, 26, 9, 2, 2
Bought staple, 213, 19080, 5, 182050, 27, 10, 2, 2
Dupe staple, 223, 19080, 330, 191550, 27, 10, 2, 2
Bought staple, 230, 19080, 120, 198200, 27, 11, 2, 2
Bought special, 255, 19080, 45, 221950, 29, 11, 2, 3
Dupe staple, 264, 19080, 275, 230500, 29, 11, 2, 3
Bought staple, 271, 19080, 65, 237150, 29, 12, 2, 3
Bought special, 297, 19080, 85, 261850, 31, 12, 2, 4
Bought staple, 306, 19080, 65, 270400, 31, 13, 2, 4
Bought special, 332, 19080, 60, 295100, 32, 13, 2, 5
Dupe staple, 340, 19080, 345, 302700, 33, 13, 2, 5
Bought common, 364, 19080, 25, 325500, 34, 13, 3, 5
Bought special, 390, 19080, 20, 350200, 35, 13, 3, 6
Bought special, 418, 19080, 80, 376800, 36, 13, 3, 7
Dupe staple, 425, 19080, 270, 383450, 37, 13, 3, 7
Bought staple, 432, 19080, 60, 390100, 37, 14, 3, 7
Bought special, 459, 19080, 25, 415750, 38, 14, 3, 8
Bought special, 484, 19080, 75, 439500, 40, 14, 3, 9
Bought common, 510, 19080, 70, 464200, 41, 14, 4, 9
Dupe special, 537, 19080, 785, 489850, 42, 14, 4, 9
Bought special, 557, 19080, 85, 508850, 43, 14, 4, 10
Dupe staple, 566, 19080, 315, 517400, 43, 14, 4, 10
Bought staple, 571, 19080, 65, 522150, 44, 15, 4, 10
Dupe special, 598, 19080, 780, 547800, 45, 15, 4, 10
Bought staple, 600, 19080, 95, 549700, 45, 16, 4, 10
Bought staple, 610, 19080, 320, 559200, 46, 17, 4, 10
Bought special, 635, 19080, 95, 582950, 47, 17, 4, 11
Bought common, 661, 19080, 90, 607650, 48, 17, 5, 11
Bought common, 688, 19080, 55, 633300, 49, 17, 6, 11
Bought special, 714, 19080, 50, 658000, 50, 17, 6, 12
Dupe special, 740, 19080, 945, 682700, 52, 17, 6, 12
Bought common, 759, 19080, 25, 700750, 53, 17, 7, 12
Bought common, 785, 19080, 20, 725450, 54, 17, 8, 12
Bought special, 811, 19080, 15, 750150, 55, 17, 8, 13
Dupe staple, 821, 19080, 490, 759650, 56, 17, 8, 13
Bought special, 844, 19080, 75, 781500, 57, 17, 8, 14
Dupe staple, 853, 19080, 305, 790050, 57, 17, 8, 14
Bought common, 878, 19080, 80, 813800, 58, 17, 9, 14
Bought special, 904, 19080, 75, 838500, 59, 17, 9, 15
Dupe staple, 911, 19080, 265, 845150, 60, 17, 9, 15
Bought common, 936, 19080, 40, 868900, 61, 17, 10, 15
Dupe special, 962, 19080, 785, 893600, 62, 17, 10, 15
Bought staple, 965, 19080, 70, 896450, 62, 18, 10, 15
Dupe common, 990, 19080, 870, 920200, 64, 18, 10, 15
Bought special, 1010, 19080, 170, 939200, 65, 18, 10, 16
Dupe special, 1036, 19080, 790, 963900, 66, 18, 10, 16
Bought common, 1056, 19080, 90, 982900, 67, 18, 11, 16
Bought common, 1082, 19080, 85, 1007600, 68, 18, 12, 16
Bought special, 1109, 19080, 50, 1033250, 69, 18, 12, 17
Dupe special, 1135, 19080, 795, 1057950, 70, 18, 12, 17
Bought common, 1155, 19080, 95, 1076950, 71, 18, 13, 17
Bought common, 1180, 19080, 145, 1100700, 73, 18, 14, 17
Bought special, 1206, 19080, 15, 1125400, 74, 18, 14, 18
Bought special, 1232, 19080, 10, 1150100, 75, 18, 14, 19
Bought common, 1260, 19080, 195, 1176700, 76, 18, 15, 19
Bought common, 1284, 19080, 25, 1199500, 78, 18, 16, 19
Dupe special, 1310, 19080, 770, 1224200, 79, 18, 16, 19
Dupe common, 1330, 19080, 820, 1243200, 80, 18, 16, 19
Dupe staple, 1332, 19080, 260, 1245100, 80, 18, 16, 19
Bought special, 1357, 19080, 35, 1268850, 81, 18, 16, 20
Dupe staple, 1366, 19080, 265, 1277400, 81, 18, 16, 20
Bought common, 1390, 19080, 220, 1300200, 83, 18, 17, 20
Dupe staple, 1399, 19080, 325, 1308750, 83, 18, 17, 20
Bought common, 1422, 19080, 35, 1330600, 84, 18, 18, 20
Dupe special, 1450, 19080, 970, 1357200, 85, 18, 18, 20
Bought common, 1469, 19080, 50, 1375250, 86, 18, 19, 20
Dupe common, 1495, 19080, 945, 1399950, 88, 18, 19, 20
Dupe staple, 1496, 19080, 290, 1400900, 88, 18, 19, 20
Dupe staple, 1503, 19080, 330, 1407550, 88, 18, 19, 20
Bought special, 1527, 19080, 10, 1430350, 89, 18, 19, 21
Dupe special, 1553, 19080, 755, 1455050, 90, 18, 19, 21
Bought special, 1573, 19080, 55, 1474050, 91, 18, 19, 22
Dupe common, 1600, 19080, 1045, 1499700, 93, 18, 19, 22
Dupe special, 1620, 19080, 945, 1518700, 93, 18, 19, 22
Dupe common, 1639, 19080, 775, 1536750, 94, 18, 19, 22
Bought staple, 1641, 19080, 90, 1538650, 94, 19, 19, 22
Dupe special, 1666, 19080, 765, 1562400, 96, 19, 19, 22
Dupe common, 1686, 19080, 815, 1581400, 97, 19, 19, 22
Bought special, 1705, 19080, 20, 1599450, 98, 19, 19, 23
Bought special, 1731, 19080, 15, 1624150, 99, 19, 19, 24
Dupe special, 1759, 19080, 825, 1650750, 100, 19, 19, 24
Bought common, 1778, 19080, 30, 1668800, 101, 19, 20, 24
Bought special, 1804, 19080, 25, 1693500, 102, 19, 20, 25
Dupe special, 1830, 19080, 770, 1718200, 103, 19, 20, 25
Bought common, 1850, 19080, 70, 1737200, 104, 19, 21, 25
Dupe special, 1876, 19080, 840, 1761900, 106, 19, 21, 25
Dupe common, 1895, 19080, 795, 1779950, 107, 19, 21, 25
Bought common, 1916, 19080, 190, 1799900, 108, 19, 22, 25
Bought special, 1941, 19080, 90, 1823650, 109, 19, 22, 26
Dupe common, 1968, 19080, 805, 1849300, 110, 19, 22, 26
Bought special, 1987, 19080, 10, 1867350, 111, 19, 22, 27
Dupe common, 2013, 19080, 755, 1892050, 112, 19, 22, 27
Bought special, 2033, 19080, 55, 1911050, 113, 19, 22, 28
Dupe common, 2060, 19080, 895, 1936700, 114, 19, 22, 28
Bought common, 2080, 19080, 195, 1955700, 115, 19, 23, 28
Dupe common, 2105, 19080, 870, 1979450, 117, 19, 23, 28
Bought common, 2125, 19080, 20, 1998450, 117, 19, 24, 28
Bought common, 2150, 19080, 70, 2022200, 119, 19, 25, 28
Dupe special, 2177, 19080, 785, 2047850, 120, 19, 25, 28
Dupe common, 2197, 19080, 835, 2066850, 121, 19, 25, 28
Dupe common, 2216, 19080, 790, 2084900, 122, 19, 25, 28
Dupe special, 2236, 19080, 840, 2103900, 123, 19, 25, 28
Bought common, 2255, 19080, 45, 2121950, 124, 19, 26, 28
Bought special, 2281, 19080, 40, 2146650, 125, 19, 26, 29
Dupe special, 2308, 19080, 755, 2172300, 126, 19, 26, 29
Dupe common, 2328, 19080, 805, 2191300, 127, 19, 26, 29
Bought common, 2347, 19080, 10, 2209350, 128, 19, 27, 29
Dupe common, 2373, 19080, 755, 2234050, 129, 19, 27, 29
Dupe special, 2393, 19080, 805, 2253050, 130, 19, 27, 29
Dupe special, 2412, 19080, 760, 2271100, 131, 19, 27, 29
Dupe common, 2432, 19080, 810, 2290100, 132, 19, 27, 29
Bought common, 2451, 19080, 15, 2308150, 133, 19, 28, 29
Dupe special, 2479, 19080, 825, 2334750, 134, 19, 28, 29
Dupe special, 2498, 19080, 780, 2352800, 135, 19, 28, 29
Dupe special, 2518, 19080, 830, 2371800, 136, 19, 28, 29
Dupe special, 2537, 19080, 785, 2389850, 137, 19, 28, 29
Dupe special, 2557, 19080, 835, 2408850, 138, 19, 28, 29
Dupe common, 2576, 19080, 790, 2426900, 139, 19, 28, 29
Bought special, 2596, 19080, 90, 2445900, 140, 19, 28, 30
Dupe special, 2622, 19080, 835, 2470600, 141, 19, 28, 30
Dupe special, 2641, 19080, 790, 2488650, 142, 19, 28, 30
Dupe special, 2661, 19080, 840, 2507650, 143, 19, 28, 30
Dupe common, 2680, 19080, 795, 2525700, 144, 19, 28, 30
Dupe special, 2700, 19080, 845, 2544700, 145, 19, 28, 30
Dupe special, 2720, 19080, 895, 2563700, 146, 19, 28, 30
Dupe special, 2740, 19080, 945, 2582700, 147, 19, 28, 30
Dupe special, 2759, 19080, 775, 2600750, 148, 19, 28, 30
Dupe special, 2779, 19080, 825, 2619750, 149, 19, 28, 30
Dupe special, 2800, 19080, 1095, 2639700, 150, 19, 28, 30
Dupe special, 2819, 19080, 775, 2657750, 150, 19, 28, 30
Dupe special, 2839, 19080, 825, 2676750, 151, 19, 28, 30
Dupe special, 2858, 19080, 780, 2694800, 152, 19, 28, 30
Bought common, 2878, 19080, 80, 2713800, 153, 19, 29, 30

Bought staple, 4, 7560, 36, 1610, 5, 1, 0, 0
Bought staple, 13, 10440, 181, 5810, 9, 2, 0, 0
Bought staple, 20, 12600, 11, 9860, 11, 3, 0, 0
Bought common, 50, 15480, 33, 30330, 15, 3, 1, 0
Bought staple, 60, 16200, 98, 38230, 16, 4, 1, 0
Bought staple, 68, 16920, 64, 44890, 18, 5, 1, 0
Bought staple, 76, 18360, 52, 52020, 19, 6, 1, 0
Bought special, 101, 19080, 90, 75650, 21, 6, 1, 1
Bought staple, 110, 19080, 220, 84200, 22, 7, 1, 1
Bought staple, 119, 19080, 75, 92750, 22, 8, 1, 1
Bought staple, 126, 19080, 15, 99400, 23, 9, 1, 1
Dupe staple, 136, 19080, 340, 108900, 23, 9, 1, 1
Bought staple, 142, 19080, 35, 114600, 23, 10, 1, 1
Bought staple, 150, 19080, 70, 122200, 24, 11, 1, 1
Dupe staple, 160, 19080, 395, 131700, 24, 11, 1, 1
Bought special, 184, 19080, 75, 154500, 25, 11, 1, 2
Bought common, 210, 19080, 220, 179200, 27, 11, 2, 2
Dupe staple, 219, 19080, 325, 187750, 27, 11, 2, 2
Bought special, 242, 19080, 35, 209600, 28, 11, 2, 3
Bought common, 270, 19080, 220, 236200, 29, 11, 3, 3
Bought staple, 277, 19080, 35, 242850, 30, 12, 3, 3
Bought staple, 286, 19080, 15, 251400, 30, 13, 3, 3
Bought common, 312, 19080, 10, 276100, 31, 13, 4, 3
Dupe staple, 320, 19080, 295, 283700, 32, 13, 4, 3
Bought special, 345, 19080, 70, 307450, 33, 13, 4, 4
Bought common, 371, 19080, 65, 332150, 34, 13, 5, 4
Bought common, 398, 19080, 30, 357800, 35, 13, 6, 4
Bought common, 423, 19080, 80, 381550, 37, 13, 7, 4
Bought special, 450, 19080, 170, 407200, 38, 13, 7, 5
Dupe staple, 459, 19080, 275, 415750, 38, 13, 7, 5
